Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000162174,ASRGL1,47,-0.7555,93,0.29518,73,-0.0983,83,0.11192,60,-0.3848,118,0.69601,126,0.80527,45,-0.8291,53,-0.5768
ENSG00000124942,AHNAK,24,-2.2460,1,-6.0073,14,-3.1882,38,-1.5681,202,1.05232,72,-0.6179,35,-1.7122,314,1.88733,360,2.17216
ENSG00000254772,EEF1G,365,-0.0041,356,-0.0474,282,-0.4589,285,-0.3965,497,0.49714,255,-0.5668,305,-0.2888,373,0.02875,663,0.99137
ENSG00000149489,ROM1,5,-1.4894,1,-3.7097,8,-0.7932,17,0.33470,12,-0.2517,20,0.57308,19,0.52149,27,1.07752,21,0.66545
ENSG00000149541,B3GAT3,115,0.82671,97,0.54342,94,0.56533,72,0.05504,17,-2.0926,53,-0.4260,42,-0.7832,58,-0.2976,54,-0.4101
ENSG00000089597,GANAB,57,-0.4517,74,-0.0599,80,0.07436,57,-0.4647,33,-1.3046,63,-0.3059,62,-0.3355,150,1.13119,110,0.59226
ENSG00000185085,INTS5,18,0.21404,22,0.54628,13,-0.3271,8,-0.9320,9,-0.8759,5,-1.5389,20,0.39911,9,-0.8177,39,1.53860
ENSG00000214756,CSKMT,8,-2.4572,22,-0.9184,28,-0.6100,57,0.56859,42,0.05721,20,-1.0422,41,0.04532,87,1.31243,68,0.86671
ENSG00000204922,UQCC3,61,0.40908,45,-0.0881,59,0.40877,32,-0.5971,36,-0.4370,32,-0.6160,41,-0.2120,50,0.08260,58,0.33529
ENSG00000162191,UBXN1,23,-1.4865,58,-0.0911,52,-0.2816,83,0.50195,81,0.45187,30,-1.0920,48,-0.3809,113,1.01811,72,0.25523
ENSG00000168000,BSCL2,814,0.64172,1012,1.01799,939,1.05024,195,-1.5963,258,-1.1730,303,-0.9290,548,-0.0060,233,-1.3303,264,-1.1407
ENSG00000162188,GNG3,888,1.80960,372,0.25965,566,1.15638,90,-1.9193,115,-1.5497,152,-1.1388,237,-0.4552,61,-2.4779,116,-1.5406
ENSG00000214753,HNRNPUL2,68,-0.5648,99,0.02474,89,-0.1526,118,0.30328,93,-0.0685,120,0.34039,114,0.24920,84,-0.2316,100,0.03442
ENSG00000162222,TTC9C,38,0.76294,47,1.11483,35,0.73010,9,-1.4194,10,-1.2485,20,-0.3085,16,-0.5764,24,0.01719,4,-2.6872
ENSG00000168002,POLR2G,60,-0.1097,78,0.30030,54,-0.3336,84,0.40957,74,0.20650,38,-0.8387,50,-0.4101,73,0.19843,84,0.42436
ENSG00000168569,TMEM223,23,0.19533,35,0.90343,19,-0.1190,17,-0.2359,8,-1.3234,15,-0.4475,16,-0.3668,37,1.00048,12,-0.7325
ENSG00000185475,TMEM179B,11,-1.2872,12,-1.1778,10,-1.6099,44,0.81044,19,-0.5006,8,-1.7967,18,-0.5711,91,2.19798,43,0.77550
ENSG00000162231,NXF1,18,-0.5539,35,0.49656,26,0.00022,15,-0.7875,19,-0.4534,13,-1.0443,18,-0.5407,56,1.33119,30,0.26797
ENSG00000162236,STX5,11,-1.3715,22,-0.2559,29,0.18535,33,0.36663,28,0.11171,26,-0.0124,28,0.10294,33,0.36739,23,-0.1918
ENSG00000133316,WDR74,18,-0.5367,27,0.08981,35,0.55897,26,0.01959,38,0.63692,19,-0.4641,12,-1.1219,20,-0.3513,26,0.03435
ENSG00000255717,SNHG1,1,-3.8335,14,-0.3907,10,-0.8680,42,1.48194,25,0.57591,17,-0.0507,10,-0.9047,17,-0.0745,30,0.84508
ENSG00000168003,SLC3A2,98,-0.3016,96,-0.3362,93,-0.4241,85,-0.5153,127,0.10843,82,-0.5755,156,0.45299,200,0.86930,154,0.42898
ENSG00000197901,SLC22A6,5,-1.6081,4,-2.0550,9,-0.8777,11,-0.4559,19,0.30947,23,0.64675,56,2.29534,10,-0.7112,9,-0.8409
ENSG00000133321,PLAAT4,2,-3.4510,3,-2.8454,5,-2.5532,31,0.42067,57,1.46019,9,-1.5068,5,-2.2751,94,2.49621,30,0.36069
ENSG00000176485,PLAAT3,69,-0.9873,83,-0.6973,64,-1.1859,448,2.24065,169,0.42492,94,-0.4987,34,-2.0512,169,0.42716,105,-0.3403
ENSG00000184743,ATL3,62,1.15971,39,0.37255,14,-1.3412,40,0.41993,24,-0.3686,20,-0.6896,16,-0.9943,33,0.09518,48,0.70714
ENSG00000133318,RTN3,1416,0.49076,1706,0.80682,1706,0.94890,803,-0.4218,432,-1.3695,605,-0.8580,838,-0.3548,628,-0.8021,642,-0.7672
ENSG00000072518,MARK2,16,-0.7604,23,-0.1528,22,-0.2692,34,0.46459,22,-0.2615,14,-0.9216,14,-0.8864,53,1.20041,37,0.58092
ENSG00000176340,COX8A,440,-0.0322,604,0.48513,480,0.12339,324,-0.5138,496,0.16210,311,-0.5742,507,0.19777,386,-0.2399,458,0.03367
ENSG00000167770,OTUB1,149,0.29344,179,0.59599,187,0.77518,96,-0.4129,47,-1.4755,92,-0.4688,120,-0.0631,105,-0.2743,83,-0.6372
ENSG00000133315,MACROD1,3,-1.8311,9,-0.4581,14,0.21131,14,0.14411,7,-0.8139,8,-0.7667,19,0.63445,20,0.70908,18,0.54494
ENSG00000168439,STIP1,140,0.32722,152,0.46828,155,0.57526,68,-0.7994,41,-1.5575,88,-0.4097,81,-0.5375,169,0.64002,92,-0.3389
ENSG00000149743,TRPT1,34,0.08688,32,-0.0095,43,0.57652,24,-0.4645,33,0.08053,12,-1.5059,28,-0.1956,27,-0.2418,42,0.45064
ENSG00000149761,NUDT22,22,-0.3309,39,0.54496,33,0.31082,24,-0.2341,24,-0.2454,19,-0.5895,29,0.04451,27,-0.0724,29,0.05503
ENSG00000110011,DNAJC4,23,-0.5889,22,-0.6897,27,-0.3877,22,-0.6301,33,-0.0406,39,0.22531,36,0.08665,57,0.85081,52,0.71691
ENSG00000173511,VEGFB,158,-0.0168,171,0.11316,176,0.18148,101,-0.7108,193,0.30219,160,0.00358,190,0.28326,186,0.24409,85,-0.9840
ENSG00000173486,FKBP2,15,-0.5485,40,1.00462,21,-0.0105,25,0.25437,29,0.46146,1,-3.7020,25,0.25788,14,-0.6874,23,0.12798
ENSG00000173457,PPP1R14B,21,-0.7957,27,-0.4127,30,-0.3019,16,-1.1858,57,0.79344,25,-0.5225,44,0.35869,63,0.93815,40,0.21352
ENSG00000002330,BAD,120,0.66370,55,-0.5956,108,0.56469,62,-0.3964,55,-0.5854,66,-0.2915,80,0.00259,102,0.39518,43,-0.9546
ENSG00000173264,GPR137,40,-0.1218,38,-0.2124,51,0.28845,43,0.01118,27,-0.6993,31,-0.4918,35,-0.3426,62,0.59952,53,0.33999
ENSG00000173153,ESRRA,13,-1.0307,24,-0.1851,16,-0.8432,31,0.27070,15,-0.8736,25,-0.0989,45,0.86326,34,0.41475,46,0.88821
ENSG00000173113,TRMT112,266,0.78963,261,0.76166,206,0.41304,115,-0.5684,119,-0.5117,91,-0.9213,133,-0.3373,136,-0.3060,115,-0.5640
ENSG00000126432,PRDX5,792,0.21859,672,-0.0459,664,-0.0729,353,-1.0440,529,-0.4239,425,-0.7620,640,-0.1244,1757,1.61516,420,-0.7804
ENSG00000162302,RPS6KA4,17,-0.5295,27,0.17559,21,-0.2173,24,-0.0114,21,-0.1595,22,-0.1249,17,-0.4791,31,0.40368,37,0.73237
ENSG00000110076,NRXN2,98,-0.4958,138,0.04820,190,0.65559,101,-0.4401,95,-0.5495,203,0.68051,135,0.01010,59,-1.2697,133,-0.0117
ENSG00000068831,RASGRP2,5,-1.2787,10,-0.3337,12,-0.0551,12,-0.0717,8,-0.7086,13,0.02475,20,0.77296,2,-2.4133,31,1.51024
ENSG00000068976,PYGM,14,-0.6105,14,-0.6554,9,-1.3970,23,0.17001,45,1.26129,22,0.04947,54,1.61902,10,-1.1347,11,-1.0072
ENSG00000168066,SF1,75,-0.8025,92,-0.4869,101,-0.3738,165,0.44214,105,-0.2794,94,-0.4476,113,-0.1702,220,0.93306,188,0.66376
ENSG00000168067,MAP4K2,8,-1.5301,21,-0.0603,29,0.55985,14,-0.6948,7,-1.6518,26,0.28461,19,-0.1512,14,-0.6952,49,1.38235
ENSG00000133895,MEN1,22,0.07412,14,-0.6182,30,0.70697,9,-1.2671,13,-0.6576,16,-0.4316,23,0.13666,30,0.60965,20,-0.0306
ENSG00000110047,EHD1,73,0.28898,37,-0.7954,44,-0.5603,89,0.61461,54,-0.1826,72,0.26308,83,0.49804,46,-0.4408,68,0.18053
ENSG00000110046,ATG2A,36,0.62578,19,-0.3934,39,0.84276,18,-0.4729,17,-0.5712,23,-0.1122,17,-0.6164,25,-0.0014,15,-0.7571
ENSG00000068971,PPP2R5B,55,-0.0999,101,0.90015,104,1.12675,46,-0.3840,27,-1.1727,48,-0.3083,69,0.25467,14,-2.1844,19,-1.7259
ENSG00000213465,ARL2,93,-0.8553,154,-0.0765,186,0.26054,228,0.56955,154,-0.0690,111,-0.5798,160,-0.0109,195,0.30379,145,-0.1697
ENSG00000110025,SNX15,42,0.69562,43,0.72923,21,-0.4032,41,0.65607,25,-0.1299,25,-0.1266,22,-0.3455,14,-1.0074,18,-0.6386
ENSG00000168061,SAC3D1,12,-0.4194,23,0.55658,16,0.00643,13,-0.2649,15,-0.1081,17,0.09383,16,0.03033,4,-1.9590,27,0.86509
ENSG00000162300,ZFPL1,17,-0.1904,21,0.18536,23,0.32497,24,0.36136,29,0.70716,13,-0.5831,14,-0.4978,13,-0.6191,14,-0.5027
ENSG00000149823,VPS51,106,0.44431,76,-0.0819,95,0.31267,62,-0.4135,53,-0.6581,62,-0.4148,103,0.40318,69,-0.2340,83,0.04118
ENSG00000149809,TM7SF2,136,0.36824,172,0.75776,110,0.02766,121,0.16742,49,-1.2141,72,-0.6444,57,-1.0017,219,1.18387,39,-1.5649
ENSG00000149806,FAU,343,-0.6121,395,-0.3903,369,-0.5479,489,-0.0544,852,0.86525,322,-0.7059,532,0.08100,506,0.00093,881,0.92363
ENSG00000162298,SYVN1,24,-0.6329,41,0.19835,36,0.02797,51,0.57805,44,0.33364,27,-0.4369,25,-0.5633,65,0.99376,9,-2.1216
ENSG00000149792,MRPL49,27,-0.1635,47,0.74430,32,0.11663,27,-0.1134,24,-0.3263,17,-0.8712,21,-0.5163,36,0.33383,33,0.19519
ENSG00000014216,CAPN1,138,1.35590,73,0.26243,72,0.27927,28,-1.2041,33,-0.9756,41,-0.6563,41,-0.6214,67,0.13327,54,-0.2239
ENSG00000149798,CDC42EP2,17,0.50481,8,-0.6900,6,-1.1715,52,2.70628,4,-1.6668,13,0.14066,8,-0.5654,1,-3.0316,6,-0.9904
ENSG00000133884,DPF2,10,-1.5375,16,-0.8628,29,0.00357,52,0.98059,29,0.02025,22,-0.4301,22,-0.4034,56,1.10036,22,-0.3934
ENSG00000245532,NEAT1,160,-1.1829,73,-2.3552,162,-1.2589,312,-0.1519,218,-0.7145,263,-0.4238,48,-2.9658,1482,2.76773,557,0.79805
ENSG00000251562,MALAT1,287,-3.1496,548,-2.2019,524,-2.4044,2740,0.26495,2289,-0.0259,5577,1.50471,693,-1.8555,5498,1.47784,4581,1.14217
ENSG00000142186,SCYL1,34,-0.4640,56,0.31869,69,0.78269,30,-0.6742,28,-0.7642,22,-1.1164,47,0.05248,43,-0.0976,60,0.43211
ENSG00000168056,LTBP3,11,-2.8283,19,-2.0272,38,-1.1110,77,0.06931,91,0.33847,33,-1.2597,57,-0.4051,255,2.23513,120,0.79395
ENSG00000173465,ZNRD2,32,0.86898,20,0.09853,22,0.30960,10,-0.9815,14,-0.4146,11,-0.8163,16,-0.2564,28,0.64774,12,-0.6647
ENSG00000176973,FAM89B,29,-0.0250,38,0.40096,33,0.20690,18,-0.7682,22,-0.4347,20,-0.5760,22,-0.4332,30,0.01427,49,0.84301
ENSG00000173442,EHBP1L1,3,-2.7717,7,-1.8940,6,-2.1590,5,-2.3654,13,-0.9643,9,-1.4400,5,-2.1897,138,3.58553,46,1.09971
ENSG00000173327,MAP3K11,11,-1.0402,7,-1.7306,12,-1.0940,68,1.93046,12,-0.9109,11,-1.1031,15,-0.5742,19,-0.2591,58,1.62027
ENSG00000197136,PCNX3,7,-1.0544,16,0.03659,11,-0.4692,11,-0.4256,4,-2.0837,14,-0.1698,9,-0.7873,38,1.54998,30,1.13494
ENSG00000213445,SIPA1,8,-0.6348,2,-2.4588,2,-2.6505,13,0.16429,23,1.07909,18,0.63043,8,-0.5928,13,0.07519,32,1.61644
ENSG00000173039,RELA,10,-1.4522,4,-2.6747,17,-0.6379,31,0.33854,20,-0.3562,14,-0.8617,30,0.29429,51,1.16772,58,1.38651
ENSG00000172977,KAT5,43,0.55346,32,0.07264,34,0.19068,22,-0.4969,38,0.35435,16,-1.0015,29,-0.0800,44,0.58539,14,-1.2298
ENSG00000172922,RNASEH2C,25,-0.7419,20,-1.0672,45,0.20386,53,0.46735,47,0.28102,18,-1.2135,28,-0.5515,36,-0.1796,83,1.22465
ENSG00000172757,CFL1,764,0.13199,927,0.44946,889,0.43525,666,-0.0875,554,-0.3771,462,-0.6600,645,-0.1389,487,-0.5770,752,0.10782
ENSG00000172732,MUS81,13,0.00921,11,-0.1557,6,-1.0671,18,0.56695,18,0.54652,15,0.29037,12,-0.0707,23,0.97214,3,-2.0066
ENSG00000172638,EFEMP2,2,-3.2053,2,-3.2932,7,-1.6797,20,0.05021,31,0.72436,13,-0.6719,32,0.81599,42,1.27133,41,1.22288
ENSG00000172500,FIBP,129,0.40490,154,0.70414,120,0.31861,74,-0.4917,68,-0.6198,62,-0.7626,102,0.02617,102,0.01679,76,-0.4343
ENSG00000175602,CCDC85B,237,0.31308,255,0.42751,201,0.05183,156,-0.3589,148,-0.4415,214,0.14356,219,0.18122,128,-0.6706,198,0.01712
ENSG00000175573,C11orf68,24,-1.1381,65,0.42854,65,0.50999,44,-0.1808,44,-0.1706,60,0.30746,39,-0.3725,40,-0.3463,49,-0.0016
ENSG00000175550,DRAP1,58,-0.7446,77,-0.3001,126,0.57865,69,-0.4577,107,0.22339,62,-0.6392,106,0.21710,92,-0.0129,105,0.20222
ENSG00000175467,SART1,20,-0.4447,22,-0.2517,26,-0.0377,22,-0.2470,20,-0.4023,16,-0.7764,9,-1.5484,44,0.84547,58,1.31201
ENSG00000175334,BANF1,58,-0.7636,76,-0.3540,85,-0.2114,104,0.14387,126,0.45852,56,-0.8264,73,-0.4297,184,1.10048,106,0.17767
ENSG00000087365,SF3B2,81,-0.5791,118,0.01166,115,-0.0365,81,-0.5670,101,-0.2372,91,-0.3891,90,-0.4073,244,1.24249,134,0.21848
ENSG00000175115,PACS1,35,0.22829,20,-0.6498,50,0.96997,14,-1.1419,18,-0.7577,23,-0.4329,40,0.45319,33,0.12723,19,-0.6986
ENSG00000174996,KLC2,77,0.23536,77,0.24963,106,0.91608,38,-0.8393,29,-1.2770,64,-0.0565,62,-0.1060,68,0.03655,34,-1.0070
ENSG00000174903,RAB1B,112,0.22842,78,-0.3489,84,-0.2507,122,0.37441,60,-0.7522,111,0.22095,86,-0.1841,167,0.90654,65,-0.6286
ENSG00000174871,CNIH2,78,-0.0450,108,0.49197,113,0.64744,34,-1.2884,51,-0.6943,56,-0.5439,79,-0.0212,105,0.43664,62,-0.3883
ENSG00000174851,YIF1A,40,-0.2679,20,-1.2889,36,-0.4390,69,0.62433,49,0.06455,25,-0.9648,35,-0.4769,98,1.23337,62,0.44108
ENSG00000179292,TMEM151A,51,-0.6668,82,0.08760,102,0.52099,252,2.10478,25,-1.7458,51,-0.6393,45,-0.8331,19,-2.1523,46,-0.8034
ENSG00000174744,BRMS1,11,-0.4513,25,0.91552,15,0.11432,22,0.67394,12,-0.2181,10,-0.5490,11,-0.3459,8,-0.8373,13,-0.1450
ENSG00000174684,B4GAT1,281,-0.8821,729,0.63683,816,0.97603,165,-1.6859,238,-1.1336,395,-0.3544,609,0.33691,486,-0.0268,412,-0.2915
ENSG00000174547,MRPL11,18,-0.2076,15,-0.4321,19,-0.0768,16,-0.3469,22,0.12444,9,-1.2596,23,0.22526,25,0.33257,36,0.92389
ENSG00000174516,PELI3,35,0.03606,63,0.98819,50,0.70322,21,-0.7641,9,-1.9385,34,-0.0350,58,0.83963,11,-1.7489,14,-1.3214
ENSG00000254986,DPP3,31,0.96409,21,0.29342,25,0.70955,23,0.43931,11,-0.6790,5,-1.8187,6,-1.4620,12,-0.5183,13,-0.4610
ENSG00000174483,BBS1,6,-2.2096,27,-0.0543,28,0.02465,21,-0.4658,10,-1.5282,17,-0.7357,34,0.33056,60,1.29136,47,0.84768
ENSG00000174165,ZDHHC24,35,-0.0817,50,0.47624,50,0.56196,23,-0.7203,25,-0.6037,23,-0.7329,37,0.02160,49,0.44844,27,-0.4640
ENSG00000174080,CTSF,89,-0.8952,147,-0.1135,220,0.63325,146,-0.1208,131,-0.2926,120,-0.4338,219,0.53626,201,0.39423,83,-0.9893
ENSG00000173992,CCS,18,-0.9142,26,-0.3183,41,0.44102,18,-0.8523,41,0.39810,15,-1.1752,41,0.38872,37,0.23626,43,0.47522
ENSG00000239306,RBM14,15,-1.3444,27,-0.4892,31,-0.3038,44,0.25045,27,-0.4979,31,-0.3127,32,-0.2571,84,1.38068,51,0.49082
ENSG00000173933,RBM4,58,-0.4226,101,0.45685,75,-0.0269,68,-0.1678,44,-0.8489,49,-0.6945,91,0.29585,83,0.13541,116,0.70047
ENSG00000173914,RBM4B,19,-0.4943,33,0.38611,29,0.17542,29,0.14749,18,-0.5503,14,-0.9858,28,0.11371,33,0.35022,30,0.23031
ENSG00000173898,SPTBN2,105,0.89528,72,0.27117,80,0.50530,30,-1.0820,21,-1.6183,64,0.07074,57,-0.1052,48,-0.3684,53,-0.2322
ENSG00000173599,PC,27,-0.8433,37,-0.3618,60,0.50286,53,0.21943,51,0.16296,40,-0.2356,42,-0.1488,63,0.50450,28,-0.7529
ENSG00000173621,LRFN4,10,-0.3955,8,-0.7718,17,0.52541,3,-1.9323,6,-1.1740,11,-0.2365,11,-0.2345,34,1.67533,11,-0.2256
ENSG00000173227,SYT12,7,-1.6022,29,0.65139,28,0.65550,12,-0.7214,6,-1.7031,23,0.24355,27,0.53593,21,0.15629,14,-0.5124
ENSG00000173120,KDM2A,17,-0.6857,34,0.35888,30,0.14867,14,-0.9922,18,-0.6789,24,-0.1927,33,0.29134,36,0.45029,37,0.49964
ENSG00000173020,GRK2,73,0.22254,54,-0.2725,71,0.20870,54,-0.2451,43,-0.6173,60,-0.1033,65,0.02362,83,0.42668,63,-0.0252
ENSG00000172932,ANKRD13D,34,-0.1089,25,-0.5494,54,0.74319,22,-0.7997,21,-0.8077,18,-1.0378,35,-0.0377,50,0.52265,49,0.48616
ENSG00000175482,POLD4,60,1.07573,23,-0.4399,34,0.15415,22,-0.5624,32,0.04168,30,-0.0662,14,-1.2284,27,-0.2115,36,0.23318
ENSG00000172531,PPP1CA,72,0.15485,70,0.10451,65,-0.0093,80,0.32679,39,-0.8037,62,-0.0934,55,-0.2623,77,0.26208,69,0.08468
ENSG00000172508,CARNS1,9,-3.3495,27,-1.8040,18,-2.4886,641,4.59751,29,-1.6837,49,-0.8992,11,-3.1033,14,-2.7471,59,-0.6058
ENSG00000172725,CORO1B,36,0.15744,36,0.13998,28,-0.2417,27,-0.2941,25,-0.4253,18,-0.8761,24,-0.4494,62,1.07124,41,0.36284
ENSG00000172663,TMEM134,13,-0.7673,6,-1.8419,12,-1.0030,46,1.27801,19,-0.1839,7,-1.5741,19,-0.1740,37,0.87643,44,1.18210
ENSG00000110711,AIP,45,-0.0303,43,-0.0874,48,0.06379,58,0.37458,32,-0.5386,42,-0.1410,48,0.07637,35,-0.4210,60,0.42791
ENSG00000110697,PITPNM1,57,-0.1550,36,-0.8535,76,0.35954,33,-1.0018,43,-0.5842,46,-0.4902,57,-0.1673,145,1.42542,59,-0.1033
ENSG00000167797,CDK2AP2,35,-0.5557,58,0.23546,36,-0.5643,73,0.61569,54,0.12509,36,-0.5204,34,-0.5733,101,1.19025,36,-0.5134
ENSG00000084207,GSTP1,455,0.41045,296,-0.2788,414,0.29234,220,-0.7455,348,-0.0272,189,-0.9706,246,-0.5716,650,1.01753,303,-0.2450
ENSG00000167792,NDUFV1,272,0.42776,245,0.25352,259,0.39633,164,-0.3797,169,-0.3360,161,-0.4086,212,0.02430,194,-0.1198,155,-0.4688
ENSG00000167799,NUDT8,24,0.92486,10,-0.5100,9,-0.6157,12,-0.2478,15,0.15758,6,-1.1588,7,-0.9644,16,0.21734,28,1.18477
ENSG00000110057,UNC93B1,3,-2.5706,2,-3.2233,1,-4.0011,14,-0.3736,26,0.57645,8,-1.1608,2,-2.7519,78,2.74539,44,1.52947
ENSG00000110717,NDUFS8,132,-0.1764,195,0.45638,191,0.48758,96,-0.6599,107,-0.5006,117,-0.3644,166,0.19171,156,0.09266,121,-0.3121
ENSG00000110721,CHKA,32,0.13319,39,0.44965,24,-0.3922,42,0.56988,10,-1.5818,27,-0.1317,13,-1.2388,63,1.26238,22,-0.4595
ENSG00000110066,KMT5B,5,-2.3560,9,-1.5980,21,-0.4872,34,0.33369,34,0.31211,42,0.66319,19,-0.5577,30,0.13808,61,1.33708
ENSG00000171067,C11orf24,16,0.54359,6,-1.0307,9,-0.4358,32,1.71486,13,0.19119,6,-0.8660,8,-0.4629,11,-0.0373,5,-1.2900
ENSG00000110075,PPP6R3,6,-2.6025,30,-0.1770,26,-0.4396,33,-0.0282,21,-0.7120,40,0.27466,31,-0.1562,72,1.25157,54,0.74269
ENSG00000110090,CPT1A,69,1.20957,14,-1.2828,25,-0.5158,5,-2.6365,33,-0.0214,32,-0.0665,34,0.01056,34,0.04175,63,1.05570
ENSG00000197345,MRPL21,57,0.09985,96,0.96885,75,0.63098,22,-1.3555,34,-0.6933,27,-1.0716,74,0.51685,35,-0.6602,41,-0.4157
ENSG00000110092,CCND1,2,-3.7232,4,-2.6672,3,-3.0367,32,0.42216,34,0.52307,24,-0.0248,18,-0.4903,26,0.11156,98,2.57712
ENSG00000131626,PPFIA1,15,-1.3156,22,-0.6892,25,-0.5653,40,0.20698,54,0.71279,35,-0.0006,15,-1.3008,56,0.76905,63,0.96489
ENSG00000085733,CTTN,49,-0.3683,47,-0.4183,80,0.46964,85,0.50809,46,-0.4766,44,-0.5468,47,-0.4453,76,0.32687,67,0.12357
ENSG00000162105,SHANK2,20,-0.4307,12,-1.1408,30,0.26736,12,-1.1359,7,-1.9655,21,-0.3162,24,-0.1191,91,2.24820,12,-1.1227
ENSG00000172893,DHCR7,85,0.50761,84,0.47012,81,0.47441,101,0.78793,49,-0.3768,47,-0.4381,38,-0.7879,23,-1.5269,37,-0.8194
ENSG00000172890,NADSYN1,11,-0.3247,15,0.20310,20,0.72067,23,0.89838,7,-0.9097,13,-0.0517,9,-0.6015,10,-0.4546,6,-1.2085
ENSG00000137522,RNF121,21,-0.3804,17,-0.6774,29,0.15196,23,-0.2714,26,-0.0748,30,0.16683,28,0.07674,37,0.51645,29,0.09912
ENSG00000137497,NUMA1,58,-0.3868,49,-0.6668,65,-0.2384,103,0.51865,62,-0.3069,53,-0.5522,65,-0.2152,113,0.67025,115,0.70827
ENSG00000184154,LRTOMT,2,-3.3237,7,-1.8820,6,-2.2529,15,-0.8428,13,-1.1025,11,-1.2673,6,-2.2299,191,4.46201,6,-2.1100
ENSG00000149357,LAMTOR1,333,0.90628,254,0.44729,196,0.02801,190,-0.0226,134,-0.5771,101,-1.0002,164,-0.2625,148,-0.4209,215,0.16847
ENSG00000110200,ANAPC15,46,0.45715,53,0.68677,41,0.29636,38,0.14387,36,0.08357,22,-0.6711,25,-0.4948,24,-0.5592,20,-0.8534
ENSG00000165458,INPPL1,11,-1.0481,8,-1.5018,14,-0.8141,18,-0.3121,33,0.62317,27,0.30329,29,0.41727,51,1.38324,19,-0.2768
ENSG00000162129,CLPB,34,-0.0683,44,0.34088,33,-0.1236,47,0.46950,29,-0.3141,43,0.33382,39,0.18200,15,-1.2522,35,-0.0087
ENSG00000186642,PDE2A,71,2.58105,29,0.84235,21,0.31477,3,-2.5199,0,-4.4736,1,-3.7799,5,-1.8556,1,-3.7250,22,0.39145
ENSG00000186635,ARAP1,18,-1.0121,21,-0.7687,19,-0.9403,32,-0.1111,30,-0.1780,15,-1.2653,12,-1.6201,108,2.04950,67,1.11967
ENSG00000214530,STARD10,33,-0.0309,53,0.75132,52,0.82768,21,-0.7347,18,-0.9475,15,-1.2783,28,-0.2933,25,-0.4392,40,0.25779
ENSG00000137478,FCHSD2,19,-0.7542,18,-0.8421,35,0.15475,30,-0.0992,50,0.74826,30,-0.0999,24,-0.4616,21,-0.6346,56,0.93768
ENSG00000110237,ARHGEF17,55,-0.4588,180,1.52788,109,0.73318,24,-1.7076,35,-1.1350,50,-0.6116,77,0.06979,47,-0.7147,53,-0.5120
ENSG00000054967,RELT,25,1.13438,14,0.18547,18,0.64406,10,-0.2962,6,-1.1212,7,-0.8584,14,0.12206,10,-0.4015,4,-1.5723
ENSG00000054965,FAM168A,85,0.02176,59,-0.5537,71,-0.2901,125,0.65252,74,-0.2003,82,-0.0483,98,0.23822,107,0.39678,68,-0.3313
ENSG00000021300,PLEKHB1,206,-1.3873,209,-1.3619,228,-1.3308,1017,1.18112,1139,1.38821,465,-0.1335,492,-0.0413,557,0.15646,512,0.01995
ENSG00000175582,RAB6A,371,0.51109,470,0.91298,401,0.74816,143,-0.9960,156,-0.8643,173,-0.7060,271,0.00107,148,-0.9435,178,-0.6573
ENSG00000175581,MRPL48,26,-0.4480,54,0.68336,32,-0.1460,52,0.63839,32,-0.1587,24,-0.5654,26,-0.4535,45,0.38909,28,-0.3713
ENSG00000181924,COA4,34,-0.1684,35,-0.1002,40,0.11344,58,0.70259,38,0.02520,27,-0.5302,31,-0.2918,43,0.20823,30,-0.3517
ENSG00000175575,PAAF1,37,-0.3125,39,-0.1989,52,0.26786,63,0.55574,27,-0.7797,48,0.12075,42,-0.0963,34,-0.4344,53,0.28404
ENSG00000214517,PPME1,85,0.13016,158,1.18934,110,0.64705,36,-1.2003,37,-1.1622,55,-0.5616,87,0.16896,54,-0.5657,50,-0.7060
ENSG00000165434,PGM2L1,156,0.27141,169,0.40420,251,1.29590,65,-1.0979,42,-1.7401,137,0.06322,111,-0.2642,46,-1.6148,89,-0.6074
ENSG00000254837,AP001372.2,16,0.12307,18,0.32381,9,-0.7570,6,-1.3137,12,-0.3420,12,-0.2486,24,0.76902,13,-0.1707,27,1.01290
ENSG00000166439,RNF169,2,-2.4259,5,-1.3114,10,-0.5199,23,0.90033,20,0.63788,12,-0.1865,12,-0.1969,21,0.75924,18,0.47333
ENSG00000166435,XRRA1,8,-0.7998,12,-0.1070,8,-0.8890,19,0.59887,14,0.10412,17,0.42148,7,-1.0373,12,-0.1048,27,1.19047
ENSG00000118363,SPCS2,112,-0.4819,160,0.08287,149,-0.0340,176,0.23099,155,0.02624,107,-0.5512,172,0.19938,195,0.40038,146,-0.0613
ENSG00000162139,NEU3,13,0.31721,16,0.69613,14,0.47885,5,-1.0292,7,-0.5706,15,0.53683,16,0.64951,3,-1.6997,2,-2.0626
ENSG00000137491,SLCO2B1,18,-1.8230,3,-4.1830,14,-2.2611,44,-0.4700,66,0.16376,40,-0.6118,37,-0.7471,42,-0.5616,319,3.33793
