Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000179292,TMEM151A,83,-0.1079,53,-0.8131,15,-2.6135,88,-0.0179,98,0.17765,300,2.18004,35,-1.4246,32,-1.5670
ENSG00000174684,B4GAT1,83,-2.4453,535,0.39823,470,0.18615,585,0.63174,721,1.07005,128,-1.8078,212,-1.0576,147,-1.6066
ENSG00000174516,PELI3,83,1.42400,0,-6.4131,14,-1.4626,43,0.30883,66,1.21029,3,-3.4711,23,-0.7189,19,-0.9553
ENSG00000174165,ZDHHC24,83,1.27077,47,0.27628,33,-0.2636,54,0.59319,24,-0.8279,24,-0.7707,31,-0.3392,18,-1.2018
ENSG00000174080,CTSF,83,-0.9458,238,0.72883,232,0.68256,173,0.22356,171,0.20118,122,-0.3603,102,-0.6364,66,-1.3042
ENSG00000173992,CCS,83,1.32906,18,-1.1596,55,0.60636,35,-0.1359,33,-0.2368,22,-0.8138,42,0.14517,23,-0.7880
ENSG00000239306,RBM14,898,4.62432,36,-1.8768,45,-1.5293,15,-3.2895,67,-1.0235,38,-1.7597,27,-2.2582,14,-3.1922
ENSG00000173933,RBM4,83,0.23059,146,1.18996,58,-0.3454,64,-0.2201,62,-0.2746,81,0.19280,46,-0.6997,56,-0.4066
ENSG00000173898,SPTBN2,83,0.78498,7,-2.8723,17,-1.6725,82,0.89795,81,0.85258,19,-1.5130,55,0.11088,8,-2.6624
ENSG00000173599,PC,83,0.50539,219,2.31612,34,-0.9088,38,-0.7943,52,-0.2867,35,-0.8786,38,-0.7544,22,-1.5389
ENSG00000173120,KDM2A,83,1.35506,0,-6.4665,49,0.42591,43,0.24034,45,0.32765,32,-0.2577,14,-1.4368,21,-0.8977
ENSG00000173020,GRK2,83,0.50287,32,-0.9886,54,-0.1890,69,0.23231,81,0.52946,38,-0.7541,65,0.10593,37,-0.7654
ENSG00000175482,POLD4,83,1.48837,62,0.95896,22,-0.7310,46,0.51093,18,-1.0994,15,-1.2561,27,-0.4027,11,-1.7100
ENSG00000172531,PPP1CA,83,0.78637,46,-0.1837,16,-1.7547,54,0.06884,49,-0.0766,84,0.79303,42,-0.3198,39,-0.4412
ENSG00000172508,CARNS1,876,3.06163,0,-8.7339,0,-9.3359,18,-3.6285,42,-2.3582,710,2.52498,53,-1.8834,59,-1.7157
ENSG00000172725,CORO1B,83,1.49436,50,0.60625,62,0.96266,21,-0.8798,31,-0.1688,22,-0.6698,18,-0.9797,6,-2.5391
ENSG00000110711,AIP,83,1.07038,27,-0.7642,30,-0.6102,59,0.56359,48,0.15577,30,-0.5873,30,-0.5652,24,-0.9269
ENSG00000110697,PITPNM1,83,0.70300,160,1.89957,41,-0.4326,37,-0.6640,55,0.02539,26,-1.1042,37,-0.6079,11,-2.3381
ENSG00000167797,CDK2AP2,83,0.69280,177,2.10060,32,-0.8047,32,-0.9147,26,-1.2359,95,0.92529,23,-1.3222,19,-1.5993
ENSG00000084207,GSTP1,83,-1.8324,666,1.51124,362,0.43943,357,0.47902,165,-0.8850,210,-0.4325,203,-0.4847,196,-0.5399
ENSG00000167792,NDUFV1,83,-1.3143,214,0.14524,99,-1.0542,240,0.38381,333,1.04440,132,-0.6190,140,-0.5265,140,-0.5232
ENSG00000110717,NDUFS8,807,2.44516,143,-0.6296,209,-0.0330,201,-0.1074,163,-0.4766,84,-1.4401,99,-1.1828,67,-1.7769
ENSG00000110721,CHKA,83,0.71645,129,1.49057,44,-0.3079,36,-0.6678,44,-0.3421,66,0.33668,18,-1.6574,36,-0.6170
ENSG00000110066,KMT5B,899,4.21786,149,0.18673,28,-2.3630,34,-2.2041,28,-2.4892,40,-1.8305,23,-2.6056,67,-1.0696
ENSG00000110075,PPP6R3,83,0.73957,108,1.18565,37,-0.5408,31,-0.9036,52,-0.0239,54,0.02299,30,-0.8643,51,-0.0553
ENSG00000110090,CPT1A,83,1.23933,10,-1.9895,83,1.24163,40,0.01795,32,-0.3643,16,-1.4239,26,-0.6421,34,-0.2389
ENSG00000197345,MRPL21,83,0.25330,46,-0.6658,115,0.79725,67,-0.0954,89,0.40955,59,-0.3062,49,-0.5707,46,-0.6813
ENSG00000131626,PPFIA1,83,0.88894,188,2.48256,1,-5.1869,23,-1.2601,27,-0.9843,29,-0.7946,34,-0.5508,51,0.09111
ENSG00000085733,CTTN,83,-0.0932,168,1.07966,79,-0.1831,78,-0.2154,85,-0.0699,117,0.45381,34,-1.4599,76,-0.2414
ENSG00000162105,SHANK2,83,0.96317,71,0.67743,56,0.30763,45,-0.0685,50,0.11692,15,-1.6796,17,-1.5556,35,-0.4664
ENSG00000172893,DHCR7,83,0.17011,0,-7.4614,31,-1.3272,88,0.29339,117,0.85152,131,0.92167,44,-0.8214,50,-0.6202
ENSG00000137497,NUMA1,83,0.28422,162,1.43525,65,-0.1153,49,-0.6072,66,-0.1065,59,-0.2741,53,-0.4299,47,-0.6302
ENSG00000149357,LAMTOR1,83,-1.0187,70,-1.2886,226,0.55866,266,0.98566,167,0.06940,144,-0.1724,114,-0.5351,103,-0.7011
ENSG00000110200,ANAPC15,894,4.61055,0,-8.1610,65,-0.9716,34,-2.0441,33,-2.1023,60,-1.0841,23,-2.4795,41,-1.6710
ENSG00000165458,INPPL1,83,1.55041,85,1.58767,5,-2.9004,15,-1.2804,25,-0.5115,43,0.41125,30,-0.1704,9,-1.9299
ENSG00000165462,PHOX2A,83,1.89102,0,-6.0670,5,-2.5845,97,3.07717,0,-7.7101,0,-7.7362,1,-4.3147,0,-5.4095
ENSG00000162129,CLPB,83,1.23258,31,-0.3866,15,-1.4589,41,0.05860,39,-0.0590,36,-0.1629,36,-0.1628,38,-0.0803
ENSG00000214530,STARD10,83,1.54433,0,-6.3211,7,-2.3672,40,0.29839,53,0.85199,13,-1.4367,30,-0.2075,20,-0.8128
ENSG00000137478,FCHSD2,83,1.38869,0,-6.4404,60,0.81304,23,-0.8200,36,-0.0316,26,-0.5106,29,-0.3596,51,0.51992
ENSG00000110237,ARHGEF17,83,0.25171,1,-5.3289,63,-0.1904,130,1.19917,105,0.74384,7,-3.4117,55,-0.3931,31,-1.2872
ENSG00000054965,FAM168A,83,-0.2564,174,0.95088,65,-0.6340,68,-0.6321,103,0.09058,175,0.96636,71,-0.5138,70,-0.5273
ENSG00000021300,PLEKHB1,439,0.06198,666,0.75342,400,-0.0862,171,-1.5009,206,-1.2042,990,1.46203,482,0.21388,490,0.23993
ENSG00000175582,RAB6A,790,1.59334,98,-1.7815,298,-0.0877,353,0.20846,380,0.34704,195,-0.7445,110,-1.6143,190,-0.7909
ENSG00000175581,MRPL48,83,1.12022,47,0.16100,14,-1.6450,31,-0.5592,43,0.01359,76,0.94987,26,-0.7344,32,-0.4592
ENSG00000181924,COA4,83,1.19450,46,0.17685,42,0.05014,38,-0.1447,23,-0.9317,52,0.39177,22,-0.9327,41,-0.0005
ENSG00000175575,PAAF1,83,1.17050,70,0.87704,0,-6.2173,39,-0.0830,35,-0.3108,25,-0.7871,42,0.03743,44,0.11526
ENSG00000214517,PPME1,83,0.12567,28,-1.5461,77,-0.0064,125,0.92979,109,0.66082,50,-0.6835,41,-0.9655,24,-1.7865
ENSG00000165434,PGM2L1,83,-0.7248,0,-7.8359,136,0.04691,209,0.87963,201,0.80240,35,-1.9998,64,-1.1164,185,0.54014
ENSG00000118363,SPCS2,822,2.20728,292,0.30624,224,-0.1206,132,-1.0277,177,-0.5447,177,-0.4930,114,-1.1660,173,-0.5289
ENSG00000137491,SLCO2B1,83,0.34532,108,0.78510,315,2.97203,7,-3.4044,15,-2.3671,22,-1.6636,42,-0.7222,56,-0.2849
ENSG00000137486,ARRB1,83,-0.1472,1,-6.1223,62,-0.6062,119,0.49544,153,1.00035,36,-1.4110,101,0.15336,87,-0.0798
ENSG00000149273,RPS3,83,-2.1171,570,0.88120,619,1.02775,229,-0.6561,266,-0.4075,513,0.70172,274,-0.3179,302,-0.1673
ENSG00000171533,MAP6,83,-0.3381,104,0.01139,51,-1.0832,170,0.97023,151,0.71672,33,-1.7356,61,-0.8052,58,-0.8885
ENSG00000137492,THAP12,83,1.32385,13,-1.6050,68,0.96098,25,-0.6873,38,0.00896,40,0.08802,27,-0.5371,22,-0.8733
ENSG00000078124,ACER3,83,0.17761,33,-1.2341,30,-1.3957,92,0.37781,60,-0.3710,154,1.22686,75,0.01716,66,-0.2018
ENSG00000149269,PAK1,816,3.65938,0,-8.3524,115,-0.2983,58,-1.4643,116,-0.3257,34,-2.1256,41,-1.8471,40,-1.9149
ENSG00000074201,CLNS1A,83,-0.2033,117,0.33549,193,1.19642,90,-0.0985,86,-0.1805,65,-0.5783,57,-0.7859,82,-0.2353
ENSG00000048649,RSF1,83,-0.1931,36,-1.4486,68,-0.5158,55,-0.9159,111,0.29756,148,0.74079,105,0.17273,170,0.98478
ENSG00000151366,NDUFC2,83,-1.9157,207,-0.5444,442,0.68006,404,0.61216,399,0.58711,216,-0.4774,184,-0.7259,184,-0.7216
ENSG00000033327,GAB2,83,1.87584,0,-6.0775,3,-3.2630,9,-1.9074,21,-0.5358,88,1.98242,25,-0.2179,27,-0.0754
ENSG00000149256,TENM4,83,1.21206,102,1.57951,38,-0.0980,22,-1.0087,45,0.20323,6,-2.7823,23,-0.8658,18,-1.2517
ENSG00000182103,FAM181B,83,0.45082,303,3.03834,58,-0.1237,13,-2.4636,25,-1.5178,35,-0.9002,35,-0.8909,39,-0.7484
ENSG00000137509,PRCP,83,-0.1061,340,2.46499,48,-0.9427,68,-0.4728,81,-0.1715,42,-1.1548,33,-1.5334,47,-0.9953
ENSG00000137502,RAB30,83,0.07110,190,1.48474,38,-1.1577,38,-1.2138,84,0.09438,75,-0.0982,79,-0.0045,87,0.14058
ENSG00000165494,PCF11,83,1.28910,0,-6.5182,76,1.13024,16,-1.4122,31,-0.3779,38,-0.0418,42,0.14625,53,0.49612
ENSG00000137500,CCDC90B,83,0.35030,0,-7.3023,101,0.67543,80,0.31460,78,0.28177,67,-0.0045,53,-0.3756,51,-0.4410
ENSG00000150672,DLG2,83,0.22109,13,-2.5524,26,-1.5413,71,-0.0502,78,0.12256,154,1.27606,65,-0.1759,87,0.29520
ENSG00000171204,TMEM126B,83,-0.0274,104,0.33678,83,-0.0264,107,0.42762,95,0.20540,47,-0.9231,56,-0.6339,70,-0.3012
ENSG00000171202,TMEM126A,83,1.16614,5,-3.0583,44,0.10386,56,0.55922,37,-0.1777,42,0.02669,36,-0.2066,17,-1.3828
ENSG00000137504,CREBZF,83,1.14085,69,0.80748,35,-0.2803,35,-0.3058,29,-0.6261,45,0.09042,15,-1.5835,45,0.11542
ENSG00000073921,PICALM,83,-0.5876,43,-1.5826,129,0.09599,98,-0.3699,110,-0.1660,292,1.50803,66,-0.9338,182,0.66539
ENSG00000149196,HIKESHI,83,0.52592,82,0.49357,112,1.02793,68,0.20915,35,-0.9362,69,0.20683,29,-1.1412,24,-1.3885
ENSG00000151376,ME3,83,1.32614,0,-6.4891,18,-1.1779,80,1.52944,42,0.17101,5,-2.9113,17,-1.2517,13,-1.5682
ENSG00000166575,TMEM135,83,1.16924,56,0.47711,22,-0.9953,39,-0.1006,54,0.47838,13,-1.7619,27,-0.6474,28,-0.6072
ENSG00000168959,GRM5,83,1.94154,0,-6.0313,20,-0.4592,4,-3.0496,39,0.63914,8,-1.8327,35,0.38105,44,0.75813
ENSG00000110172,CHORDC1,83,0.32594,159,1.44964,41,-0.7972,42,-0.8064,84,0.38528,50,-0.4751,25,-1.5403,70,0.04428
ENSG00000165323,FAT3,83,0.28710,232,2.15805,58,-0.2948,22,-1.8783,60,-0.2502,14,-2.4368,46,-0.6497,99,0.58022
ENSG00000180773,SLC36A4,83,0.85423,11,-2.2547,24,-1.1063,55,0.17090,68,0.59246,34,-0.5943,39,-0.3883,60,0.30532
ENSG00000166012,TAF1D,83,0.41981,34,-0.9683,48,-0.4577,47,-0.5268,61,-0.1039,85,0.44623,59,-0.1427,118,1.00668
ENSG00000166025,AMOTL1,83,0.96585,57,0.31923,69,0.63857,24,-1.1073,54,0.26902,8,-2.5986,33,-0.5481,60,0.40616
ENSG00000150316,CWC15,83,-0.3015,146,0.60311,145,0.59467,80,-0.3981,114,0.22943,85,-0.2755,58,-0.8557,102,0.01871
ENSG00000263465,SRSF8,83,0.29903,49,-0.5272,109,0.74193,56,-0.3715,92,0.54034,30,-1.3028,62,-0.1756,62,-0.1641
ENSG00000149218,ENDOD1,83,-0.6889,63,-1.1160,137,0.08829,120,-0.1375,168,0.48316,279,1.29979,66,-1.0373,92,-0.5435
ENSG00000149212,SESN3,840,2.55474,229,0.12033,176,-0.2956,64,-1.9651,184,-0.2498,70,-1.6913,93,-1.2789,219,0.05227
ENSG00000166037,CEP57,83,1.56887,0,-6.3026,65,1.12382,23,-0.6576,26,-0.4371,21,-0.6824,12,-1.5541,54,0.79754
ENSG00000087053,MTMR2,83,1.87329,0,-6.0795,0,-6.7137,20,-0.6206,21,-0.4927,75,1.66463,19,-0.6621,26,-0.1474
ENSG00000149231,CCDC82,83,0.51619,46,-0.4434,40,-0.6503,40,-0.6978,49,-0.3854,78,0.40604,37,-0.7627,144,1.48522
ENSG00000110318,CEP126,83,0.49695,254,2.65804,5,-3.6113,42,-0.6346,50,-0.3656,17,-1.9267,29,-1.1261,40,-0.6716
ENSG00000110330,BIRC2,83,0.82955,15,-1.8207,64,0.38076,49,-0.0504,50,-0.0084,54,0.10053,39,-0.4081,51,0.01568
ENSG00000152558,TMEM123,83,-0.3746,547,3.26248,93,-0.1953,34,-1.8386,19,-2.6892,91,-0.2404,60,-0.8695,74,-0.5479
ENSG00000137692,DCUN1D5,83,0.75479,41,-0.3870,30,-0.8501,77,0.71841,33,-0.7705,44,-0.2775,22,-1.3547,85,0.78685
ENSG00000187240,DYNC2H1,83,0.51337,253,2.66951,18,-1.8038,37,-0.8212,30,-1.1963,27,-1.2540,21,-1.5925,70,0.23672
ENSG00000170962,PDGFD,912,5.04123,0,-8.0859,0,-8.7193,104,-0.1879,7,-4.1692,6,-4.2535,11,-3.4625,5,-4.6061
ENSG00000152578,GRIA4,83,-0.9500,12,-3.7276,149,-0.0518,260,1.02749,226,0.74072,101,-0.6573,84,-0.9453,135,-0.2056
ENSG00000170903,MSANTD4,83,0.87198,24,-1.0670,59,0.30786,40,-0.3765,63,0.46453,38,-0.4171,32,-0.6622,49,-0.0104
ENSG00000149313,AASDHPPT,83,-0.7150,72,-0.9452,99,-0.4486,185,0.64425,224,1.03950,74,-0.8942,64,-1.1140,107,-0.3316
ENSG00000152402,GUCY1A2,83,0.32769,0,-7.3222,39,-0.8461,10,-2.9148,151,1.66742,38,-0.9005,66,-0.0418,130,1.08182
ENSG00000152404,CWF19L2,878,4.79840,0,-8.0857,7,-4.0668,20,-2.7985,27,-2.3574,42,-1.5515,52,-1.2318,86,-0.4650
ENSG00000110675,ELMOD1,83,-1.0317,107,-0.6480,181,0.18185,160,-0.0178,358,1.65932,39,-2.1733,81,-1.0791,92,-0.8771
ENSG00000166266,CUL5,83,0.44025,22,-1.5828,92,0.60531,67,0.09812,67,0.09195,45,-0.5499,45,-0.5538,80,0.37871
ENSG00000075239,ACAT1,83,-0.1855,87,-0.1111,187,1.15933,116,0.40259,86,-0.1507,78,-0.2893,39,-1.3522,58,-0.7579
ENSG00000149311,ATM,83,0.62801,57,0.00563,50,-0.1930,37,-0.7062,35,-0.8301,68,0.28212,44,-0.3845,120,1.26627
ENSG00000185742,C11orf87,83,0.64379,0,-7.0484,15,-1.9486,62,0.18230,144,2.05676,11,-2.4224,24,-1.2691,15,-1.9442
ENSG00000137710,RDX,83,-0.9823,231,0.63205,115,-0.4826,111,-0.6000,94,-0.8773,393,1.58435,130,-0.3031,208,0.45633
ENSG00000137714,FDX1,83,0.69051,34,-0.7316,47,-0.2257,85,0.85720,55,0.02511,28,-1.0490,35,-0.6986,37,-0.5860
ENSG00000170145,SIK2,83,0.59598,45,-0.4045,26,-1.2444,65,0.21217,86,0.76741,30,-0.9893,40,-0.5627,51,-0.2050
ENSG00000137720,C11orf1,83,1.74000,8,-1.9520,28,-0.1185,31,0.01730,17,-0.9343,29,-0.0913,24,-0.3412,35,0.23807
ENSG00000109846,CRYAB,83,-3.1559,483,-0.5397,202,-1.8573,209,-1.9281,304,-1.3486,3959,3.64643,491,-0.5148,557,-0.3165
ENSG00000150764,DIXDC1,83,0.85534,0,-6.8681,10,-2.3962,53,0.12748,33,-0.7068,138,1.78317,37,-0.4498,55,0.18006
ENSG00000150768,DLAT,83,0.30454,39,-0.8783,32,-1.1716,97,0.63549,116,1.02091,32,-1.1693,50,-0.4977,27,-1.4525
ENSG00000150779,TIMM8B,83,0.03699,124,0.68945,59,-0.5048,108,0.52975,48,-0.8891,64,-0.3677,52,-0.6919,118,0.61376
ENSG00000204370,SDHD,83,0.59155,76,0.44588,79,0.50131,40,-0.6263,72,0.41139,54,-0.1168,31,-0.9785,31,-0.9609
ENSG00000150787,PTS,83,-0.2436,46,-1.1435,105,0.13172,132,0.57927,148,0.81113,78,-0.3546,47,-1.1267,51,-1.0015
ENSG00000149294,NCAM1,594,0.51605,363,-0.2810,236,-0.9460,376,-0.2508,462,0.11596,648,0.66188,353,-0.3226,462,0.10407
ENSG00000109906,ZBTB16,83,0.10416,150,1.09181,80,0.03787,32,-1.4488,60,-0.4499,155,1.15705,57,-0.4957,70,-0.1815
ENSG00000076043,REXO2,83,0.86004,29,-0.8135,40,-0.3216,95,1.32060,31,-0.8051,36,-0.4985,29,-0.8157,24,-1.1022
ENSG00000182985,CADM1,83,-1.1857,292,0.80625,248,0.52666,207,0.26136,204,0.23274,71,-1.4205,101,-0.8941,177,-0.0182
ENSG00000109917,ZPR1,83,1.50640,0,-5.6578,7,-2.3468,30,-0.2627,44,0.47097,28,-0.3373,30,-0.2076,48,0.52831
ENSG00000160584,SIK3,83,-0.3061,16,-2.7500,106,0.07820,63,-0.7968,163,0.92781,184,0.99870,90,-0.1878,78,-0.4005
ENSG00000168092,PAFAH1B2,83,-1.4360,96,-1.2233,201,-0.0833,253,0.32319,287,0.56977,248,0.25107,181,-0.2521,231,0.14161
ENSG00000149577,SIDT2,83,1.50925,19,-0.8700,37,0.11179,14,-1.4596,48,0.61796,56,0.80315,17,-1.0419,7,-2.3729
ENSG00000160613,PCSK7,83,1.61133,27,-0.3184,53,0.79503,12,-1.5607,19,-0.8677,44,0.48467,26,-0.3515,29,-0.1707
ENSG00000186318,BACE1,83,-0.0968,4,-4.3608,6,-3.8265,83,-0.1168,59,-0.7094,361,2.62364,42,-1.1419,105,0.27316
ENSG00000137726,FXYD6,757,0.86380,390,-0.2247,576,0.40264,615,0.58983,530,0.30451,54,-3.1697,180,-1.4079,248,-0.9269
ENSG00000177098,SCN4B,83,1.32298,105,1.76176,0,-7.1120,17,-1.3580,64,1.01468,0,-6.9734,20,-0.9980,11,-1.8466
ENSG00000149575,SCN2B,83,-0.2299,0,-7.8223,108,0.18054,90,-0.1293,197,1.46573,63,-0.6677,64,-0.6288,71,-0.4709
ENSG00000110344,UBE4A,83,0.12606,27,-1.6144,58,-0.4417,101,0.50460,106,0.60064,75,-0.0324,44,-0.8642,68,-0.1858
ENSG00000167283,ATP5MG,654,0.75717,345,-0.2892,746,0.98558,460,0.19225,344,-0.3241,251,-0.7829,293,-0.5430,240,-0.8498
ENSG00000118058,KMT2A,83,-0.3014,69,-0.5899,136,0.48662,37,-1.6246,122,0.35474,125,0.35238,81,-0.3495,194,1.09824
ENSG00000149582,TMEM25,83,0.56060,6,-3.3107,25,-1.3220,103,1.08517,101,1.05193,29,-1.0861,15,-2.0669,25,-1.3398
ENSG00000118096,IFT46,83,0.83751,183,2.35204,19,-1.4786,28,-0.9497,49,-0.0393,22,-1.2225,8,-2.6320,30,-0.7813
ENSG00000095139,ARCN1,83,0.56184,0,-7.1186,18,-1.7967,85,0.68012,64,0.15633,100,0.88069,39,-0.6626,52,-0.2040
ENSG00000019144,PHLDB1,83,0.75840,17,-1.6662,34,-0.6882,21,-1.5045,16,-1.8721,211,2.58388,32,-0.7450,72,0.50923
ENSG00000110367,DDX6,83,-0.9563,151,-0.0293,202,0.43787,117,-0.4876,186,0.34592,120,-0.3952,151,-0.0343,229,0.65171
ENSG00000118181,RPS25,83,-3.0310,1038,0.84260,1243,1.16084,391,-0.8010,393,-0.7927,919,0.63601,659,0.08691,731,0.25483
ENSG00000196655,TRAPPC4,83,0.89973,10,-2.3053,32,-0.6426,60,0.40058,69,0.68139,38,-0.3583,19,-1.4130,41,-0.2446
ENSG00000149428,HYOU1,83,-0.1582,12,-2.9704,118,0.40239,107,0.27329,161,1.10390,39,-1.3191,60,-0.6659,71,-0.3976
ENSG00000160695,VPS11,83,1.43214,39,0.12600,2,-3.7992,40,0.21033,36,-0.0085,52,0.59734,12,-1.6277,18,-1.0402
ENSG00000188486,H2AFX,83,1.19347,75,1.01179,31,-0.4072,24,-0.8628,38,-0.1290,64,0.72525,18,-1.2706,12,-1.8009
ENSG00000172375,C2CD2L,83,1.05461,6,-3.0192,6,-3.0128,67,0.77903,66,0.75692,39,-0.1953,23,-1.0284,21,-1.1379
ENSG00000110395,CBL,83,1.39794,0,-6.4275,12,-1.6940,42,0.26930,56,0.81610,23,-0.7351,25,-0.5866,26,-0.5534
ENSG00000076706,MCAM,83,1.31144,42,0.16696,104,1.72562,26,-0.6828,19,-1.1580,34,-0.1870,12,-1.7141,18,-1.1705
ENSG00000154096,THY1,83,-2.4215,1,-8.2931,278,-0.6155,774,1.26640,848,1.48495,121,-1.8724,180,-1.2779,211,-1.0415
ENSG00000110400,NECTIN1,83,1.20657,0,-6.5834,60,0.63796,29,-0.5949,28,-0.6461,90,1.34811,16,-1.4032,43,0.10534
ENSG00000196914,ARHGEF12,83,-0.4820,179,0.75224,159,0.55252,61,-1.0364,140,0.39747,19,-2.6760,83,-0.4931,206,1.00093
ENSG00000109929,SC5D,83,-1.3082,91,-1.1778,120,-0.7613,236,0.35686,299,0.82701,285,0.62692,141,-0.5042,155,-0.3562
ENSG00000137642,SORL1,83,-1.6442,866,2.30842,83,-1.6501,133,-1.0287,231,-0.0981,229,-0.1000,248,0.02906,200,-0.3104
ENSG00000255248,MIR100HG,83,0.00920,33,-1.3976,165,1.16204,68,-0.3497,102,0.38147,47,-0.8709,51,-0.7503,109,0.43919
ENSG00000154127,UBASH3B,83,1.28242,0,-6.5235,15,-1.4301,59,0.79011,57,0.73730,8,-2.4060,12,-1.7751,38,-0.0249
ENSG00000109971,HSPA8,83,-4.1391,1853,0.53450,865,-0.6830,2121,0.89480,1840,0.60400,1160,-0.2252,600,-1.2397,882,-0.6537
ENSG00000023171,GRAMD1B,83,0.67145,10,-2.5966,30,-0.9547,47,-0.2864,126,1.74252,5,-3.3977,38,-0.5821,40,-0.5126
ENSG00000166257,SCN3B,83,-0.3499,12,-3.2554,137,0.44555,169,0.94006,151,0.70791,34,-1.6910,63,-0.7785,71,-0.5917
ENSG00000110002,VWA5A,83,0.19099,38,-1.0103,74,-0.0026,152,1.47231,84,0.23654,20,-1.9372,15,-2.4180,36,-1.0879
ENSG00000154144,TBRG1,83,0.90229,50,0.06837,47,-0.0483,27,-0.9720,67,0.60624,53,0.13843,33,-0.5672,28,-0.8192
ENSG00000110013,SIAE,83,0.08212,61,-0.4123,93,0.25996,129,0.95548,99,0.40571,40,-1.0426,35,-1.2390,22,-1.9034
ENSG00000154146,NRGN,83,1.24064,0,-6.5565,115,1.84693,13,-1.7929,49,0.39203,2,-4.0619,26,-0.6862,48,0.29251
ENSG00000165478,HEPACAM,83,-0.7785,533,2.51052,45,-1.6948,20,-2.9947,41,-1.9618,317,1.43198,126,-0.1369,144,0.08088
ENSG00000149557,FEZ1,83,-1.9038,292,0.01333,141,-1.1163,171,-0.9000,202,-0.6243,1186,2.63408,212,-0.4961,240,-0.3021
ENSG00000149547,EI24,83,-0.1630,58,-0.7222,117,0.37868,85,-0.1551,128,0.60866,88,-0.0734,65,-0.5392,87,-0.0902
ENSG00000134910,STT3A,83,0.85261,91,1.01219,55,0.16773,41,-0.3398,55,0.17906,32,-0.6876,25,-1.0803,19,-1.4592
ENSG00000109832,DDX25,83,1.18975,0,-6.5970,73,0.95756,53,0.47134,43,0.08250,5,-3.0345,24,-0.8320,33,-0.3470
ENSG00000182934,SRPRA,83,1.25611,9,-2.1480,30,-0.4401,60,0.78439,48,0.35308,15,-1.4669,14,-1.5771,28,-0.5062
ENSG00000110074,FOXRED1,83,1.56720,54,0.79470,0,-5.3705,27,-0.3610,51,0.79248,7,-2.3776,22,-0.6283,11,-1.6182
ENSG00000134909,ARHGAP32,83,1.16482,10,-2.0904,54,0.42991,28,-0.6786,44,0.09067,18,-1.2437,35,-0.2721,71,0.88779
ENSG00000084234,APLP2,552,0.76024,350,0.01019,394,0.20104,270,-0.4432,527,0.79550,146,-1.3370,183,-0.9994,261,-0.4542
ENSG00000196323,ZBTB44,83,0.26626,90,0.38931,68,-0.0599,37,-1.0944,66,-0.1073,77,0.13172,41,-0.8391,141,1.15715
ENSG00000120451,SNX19,83,0.95564,61,0.43454,64,0.50166,44,-0.0972,30,-0.7339,26,-0.8908,34,-0.5115,50,0.11309
ENSG00000182667,NTM,83,-0.8824,124,-0.2707,103,-0.5621,81,-1.0040,199,0.56818,214,0.61693,173,0.25925,213,0.60548
ENSG00000183715,OPCML,83,0.55287,0,-7.1263,67,0.18580,71,0.34074,103,1.07901,17,-1.8516,38,-0.6748,39,-0.6570
ENSG00000166086,JAM3,83,0.35834,58,-0.2087,32,-1.1442,22,-1.7759,31,-1.2727,281,2.69344,55,-0.3140,52,-0.3986
ENSG00000151502,VPS26B,83,0.40295,39,-0.7775,91,0.54792,74,0.24860,76,0.27618,33,-1.0530,47,-0.5063,56,-0.2302
ENSG00000151500,THYN1,83,1.04271,34,-0.4094,53,0.27829,43,-0.0557,50,0.22121,14,-1.7339,26,-0.8245,48,0.10692
ENSG00000109956,B3GAT1,83,-0.0520,0,-7.2900,40,-1.1660,35,-1.4935,70,-0.3626,397,2.93713,86,-0.0009,44,-1.0392
ENSG00000120645,IQSEC3,83,1.11442,37,-0.2278,43,0.02592,40,-0.1121,50,0.29174,14,-1.6706,38,-0.1809,31,-0.5042
ENSG00000073614,KDM5A,83,1.62946,0,-6.2570,49,0.68054,13,-1.4933,17,-1.0754,37,0.20390,30,-0.1253,64,1.15222
ENSG00000060237,WNK1,83,-1.4930,243,0.15668,112,-1.0443,114,-1.1066,159,-0.5610,572,1.65553,267,0.31115,378,0.89604
ENSG00000082805,ERC1,83,0.91792,0,-6.8181,33,-0.5921,35,-0.5254,46,-0.0742,41,-0.2543,56,0.26782,103,1.29113
ENSG00000006831,ADIPOR2,83,0.48229,38,-0.7484,66,0.11339,20,-1.8106,32,-1.0842,210,2.20192,42,-0.5913,73,0.25875
ENSG00000004478,FKBP4,83,-0.8438,246,0.89971,121,-0.2631,160,0.19882,195,0.58294,123,-0.2426,61,-1.3131,87,-0.7694
ENSG00000118971,CCND2,83,0.67908,97,0.93682,70,0.40007,23,-1.4606,59,0.14230,39,-0.5346,41,-0.4657,55,0.00762
ENSG00000139180,NDUFA9,83,0.05291,120,0.65627,100,0.35639,83,0.04329,83,0.04379,65,-0.3326,41,-1.0411,65,-0.3331
