Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000107581,EIF3A,104,-0.5079,102,-0.3679,148,0.22227,197,0.70446,90,-0.5702,206,0.78806
ENSG00000119979,DENND10,48,-0.8925,48,-0.6306,47,-0.6617,56,-0.3673,90,0.39020,206,1.92454
ENSG00000165672,PRDX3,198,-0.5152,57,-2.2158,89,-1.5642,166,-0.6175,896,2.44756,206,-0.2752
ENSG00000151923,TIAL1,46,-1.0116,46,-0.7132,75,0.04393,53,-0.4992,90,0.34287,206,1.86483
ENSG00000198825,INPP5F,521,1.87350,211,-0.6136,114,-1.5517,88,-1.9326,90,-1.9036,206,-0.6472
ENSG00000066468,FGFR2,5,-5.5445,84,-0.8955,921,4.12576,17,-3.2439,90,-0.7909,206,0.54269
ENSG00000107669,ATE1,43,-0.9279,33,-1.0470,12,-2.4719,69,0.10339,90,0.54377,206,2.12203
ENSG00000107679,PLEKHA1,43,-0.9760,47,-0.5387,72,0.11744,12,-2.5424,90,0.49166,206,2.05434
ENSG00000166033,HTRA1,615,0.82488,265,-0.8895,815,0.94504,360,-0.4143,90,-2.5055,206,-1.2711
ENSG00000196177,ACADSB,49,-0.6979,25,-1.4923,37,-0.9000,40,-0.7962,90,0.51231,206,2.08107
ENSG00000154473,BUB3,163,0.63398,40,-1.8160,158,0.31696,29,-2.2800,90,-0.5896,206,0.76630
ENSG00000065154,OAT,452,1.90014,72,-2.0082,131,-1.1163,103,-1.4740,90,-1.6826,206,-0.4155
ENSG00000107902,LHPP,41,-2.7904,212,0.30163,812,3.05906,104,-0.8284,90,-1.0519,206,0.25744
ENSG00000019995,ZRANB1,43,-0.9068,47,-0.4889,19,-1.8399,40,-0.7181,90,0.57141,206,2.15824
ENSG00000175029,CTBP2,32,-1.4772,42,-0.6587,11,-2.6569,98,0.70873,90,0.56994,206,2.15631
ENSG00000188690,UROS,112,0.12312,66,-0.7647,79,-0.4910,74,-0.5877,90,-0.2765,206,1.12191
ENSG00000108010,GLRX3,93,-0.0026,36,-1.4763,64,-0.6020,70,-0.4582,90,-0.0522,206,1.38373
ENSG00000176171,BNIP3,528,1.57421,144,-1.3055,175,-1.0080,269,-0.3404,90,-2.0062,206,-0.7543
ENSG00000068383,INPP5A,51,-0.6604,33,-1.1084,38,-0.9026,34,-1.0363,90,0.48402,206,2.04447
ENSG00000148826,NKX6-2,9,-4.2173,80,-0.4189,525,3.33192,0,-7.6746,90,-0.2356,206,1.16909
ENSG00000197177,ADGRA1,81,0.20158,12,-2.6991,12,-2.6967,29,-1.4500,90,0.30385,206,1.81598
ENSG00000171798,KNDC1,91,-0.2612,42,-1.3786,22,-2.2980,187,1.03882,90,-0.1891,206,1.22316
ENSG00000130640,TUBGCP2,123,0.50340,34,-1.6955,44,-1.3273,60,-0.8456,90,-0.2177,206,1.18992
ENSG00000130643,CALY,1824,2.67517,276,-1.9359,175,-2.6086,679,-0.5655,90,-3.5765,206,-2.3640
ENSG00000127884,ECHS1,287,1.00170,103,-1.0922,174,-0.2842,143,-0.5858,90,-1.2979,206,-0.0073
ENSG00000177963,RIC8A,78,-1.6243,25,-2.8987,38,-2.2784,38,-2.2781,901,3.53389,206,0.32984
ENSG00000185627,PSMD13,187,0.85919,34,-2.1633,76,-0.9609,109,-0.4077,90,-0.7028,206,0.64014
ENSG00000142089,IFITM3,22,-2.7940,83,-0.2550,64,-0.6624,340,2.34823,90,-0.1169,206,1.30747
ENSG00000182272,B4GALNT4,55,-0.6808,60,-0.3270,47,-0.7156,42,-0.8853,90,0.31549,206,1.83052
ENSG00000023191,RNH1,94,-0.5796,81,-0.6108,235,1.15573,89,-0.4765,90,-0.4504,206,0.92308
ENSG00000174775,HRAS,142,0.32063,69,-0.9424,96,-0.4430,108,-0.2592,90,-0.5386,206,0.82357
ENSG00000177030,DEAF1,118,0.33183,34,-1.7142,37,-1.5798,100,-0.0752,90,-0.2356,206,1.16910
ENSG00000177156,TALDO1,167,0.00543,95,-0.8815,291,0.94094,150,-0.1736,90,-0.9648,206,0.35213
ENSG00000177225,GATD1,48,-1.0578,35,-1.2402,52,-0.6397,121,0.74548,90,0.24738,206,1.74586
ENSG00000184524,CEND1,480,2.02582,156,-0.9094,48,-2.6825,88,-1.7825,90,-1.7429,206,-0.4789
ENSG00000177542,SLC25A22,83,0.16417,16,-2.4039,23,-1.8254,33,-1.3177,90,0.23881,206,1.73528
ENSG00000177600,RPLP2,475,-0.5529,690,0.23230,907,0.69378,1595,1.74842,90,-2.8730,206,-1.6481
ENSG00000177697,CD151,156,-1.4117,34,-3.2671,28,-3.5783,142,-1.1742,1675,3.68776,206,-0.5997
ENSG00000177700,POLR2L,319,0.52394,136,-1.0416,246,-0.1211,430,0.81452,90,-1.6664,206,-0.3984
ENSG00000177830,CHID1,129,-1.0069,58,-1.9138,92,-1.2324,49,-2.1504,896,2.95231,206,0.03499
ENSG00000183020,AP2A2,263,1.15200,83,-1.2240,77,-1.3363,133,-0.5007,90,-1.1017,206,0.20357
ENSG00000078902,TOLLIP,200,-0.3242,61,-2.0293,90,-1.4485,58,-2.0880,838,2.46019,206,-0.1612
ENSG00000174672,BRSK2,53,-0.4401,33,-1.0307,23,-1.5823,8,-3.0527,90,0.57711,206,2.16573
ENSG00000244242,IFITM10,82,0.16184,18,-2.1820,18,-2.1791,33,-1.3086,90,0.25283,206,1.75260
ENSG00000117984,CTSD,1053,0.48328,427,-1.1448,447,-1.0743,466,-1.0102,2221,1.62439,206,-2.2323
ENSG00000214026,MRPL23,111,0.14731,39,-1.5186,70,-0.6446,94,-0.1670,90,-0.2416,206,1.16215
ENSG00000180176,TH,1022,3.66843,24,-4.5093,10,-5.7446,69,-2.9897,90,-2.6033,206,-1.3717
ENSG00000110651,CD81,619,-0.2400,550,-0.3425,838,0.34094,1945,1.89369,115,-2.7018,206,-1.8398
ENSG00000269821,KCNQ1OT1,26,-1.9430,74,0.12848,127,1.05910,11,-2.7597,90,0.46234,206,2.01656
ENSG00000129757,CDKN1C,27,-3.1873,110,-0.5205,833,3.62190,23,-2.8697,90,-0.8280,206,0.50190
ENSG00000205531,NAP1L4,215,0.50600,119,-0.6512,174,-0.0513,167,-0.1161,90,-1.0806,206,0.22632
ENSG00000110619,CARS,92,0.06388,31,-1.6490,73,-0.3185,39,-1.2794,90,0.00470,206,1.45144
ENSG00000177105,RHOG,6,-4.4082,60,-0.3817,285,2.48667,24,-1.7895,90,0.26551,206,1.76831
ENSG00000167325,RRM1,62,-0.3461,13,-2.5828,9,-3.1168,75,0.08123,90,0.38921,206,1.92328
ENSG00000244734,HBB,9,-7.3727,122,-2.9777,167,-2.5175,7217,6.52877,90,-3.4172,206,-2.2057
ENSG00000166311,SMPD1,126,0.17066,50,-1.3251,169,0.59299,45,-1.5048,90,-0.4366,206,0.93879
ENSG00000166313,APBB1,583,0.12525,186,-1.6933,593,0.10498,191,-1.6504,1495,1.76865,206,-1.5362
ENSG00000132254,ARFIP2,57,-0.4499,15,-2.2480,16,-2.2210,63,-0.1484,90,0.44383,206,1.99283
ENSG00000132286,TIMM10B,77,-0.1542,12,-2.8171,59,-0.5145,60,-0.4803,90,0.15569,206,1.63337
ENSG00000166333,ILK,59,-0.6130,39,-1.0516,52,-0.6197,68,-0.1947,90,0.25286,206,1.75263
ENSG00000166337,TAF10,85,-0.6049,55,-1.0802,157,0.58428,142,0.42018,90,-0.3239,206,1.06735
ENSG00000166340,TPP1,111,-0.1671,55,-1.1888,155,0.44578,116,-0.0329,90,-0.4379,206,0.93723
ENSG00000158042,MRPL17,59,-0.3122,14,-2.3369,35,-1.0036,20,-1.8339,90,0.49239,206,2.05527
ENSG00000175390,EIF3F,90,-0.5558,50,-1.2633,104,-0.1301,209,1.04419,90,-0.3655,206,1.01969
ENSG00000166402,TUB,106,0.33620,27,-1.9281,2,-5.3760,95,0.02118,90,-0.0678,206,1.36537
ENSG00000166405,RIC3,44,-0.8080,25,-1.3847,11,-2.5712,53,-0.2518,90,0.60540,206,2.20306
ENSG00000166441,RPL27A,280,-0.7992,457,0.23943,510,0.42384,1171,1.97345,90,-2.2592,206,-1.0170
ENSG00000175348,TMEM9B,67,-0.6337,34,-1.4468,78,-0.1965,113,0.41854,90,0.04099,206,1.49482
ENSG00000175352,NRIP3,189,1.24567,40,-1.7976,15,-3.1794,46,-1.5868,90,-0.5596,206,0.79998
ENSG00000184014,DENND5A,56,-1.1467,87,-0.1397,209,1.37324,34,-1.5826,90,-0.0776,206,1.35373
ENSG00000166471,TMEM41B,49,-0.8360,49,-0.5768,59,-0.2756,34,-1.1226,90,0.40019,206,1.93721
ENSG00000205339,IPO7,111,-1.2520,68,-1.6488,115,-0.8488,114,-0.8623,826,2.79609,206,0.07395
ENSG00000255823,MTRNR2L8,477,-1.8025,4955,2.90821,1964,0.92540,1110,-0.0393,90,-3.8088,206,-2.5992
ENSG00000110315,RNF141,103,-0.5828,83,-0.7263,280,1.30089,114,-0.2283,90,-0.6039,206,0.75026
ENSG00000072952,MRVI1,3,-4.6431,83,0.74024,18,-1.6568,70,0.44837,90,0.87364,206,2.57007
ENSG00000198730,CTR9,70,-0.1697,23,-1.7877,42,-0.9143,32,-1.3154,90,0.30433,206,1.81658
ENSG00000110321,EIF4G2,757,1.34538,232,-1.2062,395,-0.3816,564,0.19227,90,-2.6125,206,-1.3811
ENSG00000170242,USP47,89,-0.1889,38,-1.4433,117,0.33150,56,-0.8511,90,-0.1013,206,1.32590
ENSG00000050165,DKK3,924,1.09635,310,-1.1613,179,-1.9868,608,-0.1089,857,0.45485,206,-1.7724
ENSG00000148925,BTBD10,103,0.23514,32,-1.6849,59,-0.7320,51,-0.9590,90,-0.0814,206,1.34926
ENSG00000197601,FAR1,79,-0.6694,56,-0.9830,224,1.30291,55,-1.0187,90,-0.2526,206,1.14942
ENSG00000129083,COPB1,74,-0.0628,22,-1.8900,23,-1.8059,45,-0.8165,90,0.27936,206,1.78549
ENSG00000129084,PSMA1,235,1.09201,66,-1.4333,60,-1.5653,129,-0.4050,90,-0.9584,206,0.35912
ENSG00000110696,C11orf58,153,-0.2170,114,-0.5983,165,-0.0211,314,1.07912,90,-0.9673,206,0.34943
ENSG00000110700,RPS13,297,-0.9640,498,0.15088,787,0.93100,1314,1.92055,94,-2.4037,206,-1.2309
ENSG00000070081,NUCB2,47,-0.9028,58,-0.2932,1,-5.6752,86,0.34129,90,0.41204,206,1.95226
ENSG00000129159,KCNC1,57,-0.2807,36,-0.9106,13,-2.3521,3,-4.5003,90,0.55949,206,2.14259
ENSG00000129158,SERGEF,101,0.17699,34,-1.5692,32,-1.6481,84,-0.1968,90,-0.0778,206,1.35356
ENSG00000134333,LDHA,930,2.46979,142,-1.9589,92,-2.6014,307,-0.7871,90,-2.6258,206,-1.3948
ENSG00000074319,TSG101,76,-0.2331,20,-2.1399,74,-0.1826,55,-0.6497,90,0.12587,206,1.59713
ENSG00000110786,PTPN5,87,0.30350,21,-1.9923,18,-2.2370,16,-2.3921,90,0.24361,206,1.74121
ENSG00000091664,SLC17A6,71,-1.7689,66,-1.4178,15,-3.5375,27,-2.7518,894,3.57304,206,0.36075
ENSG00000198168,SVIP,86,-1.3528,132,-0.3070,615,2.56937,54,-1.6615,90,-0.9038,206,0.41870
ENSG00000187398,LUZP2,63,-0.8838,76,-0.3269,55,-0.8138,157,0.88371,90,-0.0540,206,1.38165
ENSG00000109881,CCDC34,53,-0.4273,37,-0.8170,0,-7.1639,22,-1.5851,90,0.58830,206,2.18047
ENSG00000148943,LIN7C,25,-1.8676,36,-0.8751,60,-0.0689,73,0.25062,90,0.59016,206,2.18292
ENSG00000049449,RCN1,41,-1.1838,26,-1.4970,17,-2.1769,127,1.01433,90,0.41217,206,1.95242
ENSG00000149100,EIF3M,106,0.00432,39,-1.5316,69,-0.6839,126,0.27956,90,-0.2660,206,1.13400
ENSG00000280798,LINC00294,52,-0.5040,27,-1.3332,30,-1.2070,19,-1.8737,90,0.54784,206,2.12735
ENSG00000110422,HIPK3,50,-1.0050,31,-1.4316,62,-0.3975,120,0.69515,90,0.21241,206,1.70276
ENSG00000085063,CD59,511,-0.1167,235,-1.2858,246,-1.2145,468,-0.2141,1616,2.01317,206,-1.4786
ENSG00000110429,FBXO3,85,0.04520,37,-1.2637,21,-2.0920,59,-0.5643,90,0.11532,206,1.58435
ENSG00000135387,CAPRIN1,126,-0.1562,51,-1.4888,137,0.03749,218,0.81418,90,-0.6300,206,0.72112
ENSG00000110435,PDHX,73,-0.0843,22,-1.8524,32,-1.3043,36,-1.1593,90,0.28867,206,1.79706
ENSG00000026508,CD44,12,-3.4805,24,-1.8833,128,0.72556,248,1.99006,90,0.13759,206,1.61135
ENSG00000110436,SLC1A2,104,-1.3295,399,1.26344,171,-0.1827,444,1.46673,90,-1.1806,206,0.11843
ENSG00000166326,TRIM44,120,-0.3974,165,0.25930,163,0.23548,165,0.26061,90,-0.7088,206,0.63352
ENSG00000110442,COMMD9,55,-0.5831,44,-0.7334,44,-0.7582,30,-1.3038,90,0.39883,206,1.93548
ENSG00000166181,API5,53,-0.8915,34,-1.2758,107,0.51229,57,-0.5114,90,0.22013,206,1.71226
ENSG00000149084,HSD17B12,233,0.59912,90,-1.1559,228,0.30647,155,-0.3220,90,-1.1589,206,0.14181
ENSG00000085117,CD82,8,-3.6651,75,0.23354,44,-0.6150,134,1.25217,90,0.54757,206,2.12699
ENSG00000175274,TP53I11,66,-1.8208,26,-2.7276,18,-3.2367,46,-1.9233,881,3.63849,206,0.41654
ENSG00000019505,SYT13,276,1.80312,75,-1.2404,9,-4.3660,13,-3.7577,90,-0.9608,206,0.35643
ENSG00000175264,CHST1,107,0.27984,34,-1.6167,18,-2.5489,93,-0.0626,90,-0.1137,206,1.31131
ENSG00000121671,CRY2,61,-0.3047,25,-1.5326,1,-5.8597,55,-0.3740,90,0.43620,206,1.98306
ENSG00000121653,MAPK8IP1,230,-0.3137,187,-0.5320,788,2.01024,158,-0.7874,90,-1.6437,206,-0.3745
ENSG00000149091,DGKZ,97,0.16822,30,-1.6926,54,-0.8224,50,-0.9357,90,-0.0138,206,1.42930
ENSG00000175224,ATG13,69,-0.2231,60,-0.3498,28,-1.5274,18,-2.2051,90,0.29157,206,1.80068
ENSG00000175220,ARHGAP1,43,-0.9774,35,-0.9886,85,0.39554,10,-2.8249,90,0.49868,206,2.06341
ENSG00000175216,CKAP5,98,-0.1435,53,-1.0425,71,-0.5966,123,0.26594,90,-0.2338,206,1.17117
ENSG00000149179,C11orf49,112,0.34314,19,-2.4524,57,-0.8542,68,-0.5866,90,-0.1511,206,1.26741
ENSG00000149182,ARFGAP2,93,-0.1607,61,-0.7443,73,-0.4678,86,-0.2120,90,-0.1480,206,1.27113
ENSG00000134575,ACP2,61,-0.2622,13,-2.4887,3,-4.6045,52,-0.4033,90,0.47565,206,2.03368
ENSG00000110514,MADD,166,0.81411,49,-1.4485,80,-0.7084,44,-1.6166,90,-0.5318,206,0.83116
ENSG00000165916,PSMC3,207,0.64238,116,-0.5598,141,-0.2624,109,-0.6612,90,-0.9562,206,0.36151
ENSG00000149187,CELF1,71,-0.5099,36,-1.3737,79,-0.1721,95,0.12248,90,0.04173,206,1.49570
ENSG00000213619,NDUFS3,146,0.26138,75,-0.8917,81,-0.7799,157,0.27556,90,-0.6142,206,0.73880
ENSG00000110536,PTPMT1,52,-0.7828,14,-2.4539,47,-0.6834,89,0.33201,90,0.35194,206,1.87623
ENSG00000172247,C1QTNF4,103,-0.9935,286,0.97738,109,-0.6127,341,1.29884,90,-0.9090,206,0.41304
ENSG00000109919,MTCH2,108,0.29861,32,-1.7053,20,-2.3877,90,-0.1094,90,-0.1154,206,1.30928
ENSG00000134817,APLNR,7,-4.2242,36,-1.2002,10,-3.0101,340,2.86346,90,0.21240,206,1.70276
ENSG00000149136,SSRP1,53,-0.8615,28,-1.5931,64,-0.3057,99,0.39158,90,0.23644,206,1.73235
ENSG00000156587,UBE2L6,52,-0.6920,35,-1.0973,39,-0.9250,55,-0.3943,90,0.39904,206,1.93574
ENSG00000213593,TMX2,148,0.32400,65,-1.1068,146,0.16291,85,-0.6882,90,-0.6020,206,0.75240
ENSG00000211450,SELENOH,227,-0.4102,48,-2.6047,105,-1.4608,309,0.23110,839,2.08893,206,-0.4182
ENSG00000186660,ZFP91,37,-1.4731,64,-0.2227,63,-0.2416,89,0.32291,90,0.33929,206,1.86033
ENSG00000110042,DTX4,21,-2.2721,49,-0.4919,139,1.26028,33,-1.0989,90,0.48984,206,2.05199
ENSG00000110048,OSBP,66,-0.0979,21,-1.7794,13,-2.5317,25,-1.5714,90,0.43693,206,1.98400
ENSG00000110107,PRPF19,230,-0.1675,55,-2.2947,60,-2.1529,77,-1.7870,896,2.43719,206,-0.2825
ENSG00000006118,TMEM132A,134,0.40434,65,-0.9055,64,-0.9250,79,-0.5984,90,-0.3957,206,0.98525
ENSG00000167986,DDB1,207,0.43962,95,-0.9755,84,-1.1610,288,0.81996,90,-1.0579,206,0.25099
ENSG00000167985,SDHAF2,64,-0.3947,24,-1.7358,31,-1.3516,70,-0.1117,90,0.28807,206,1.79632
ENSG00000011347,SYT7,81,0.30548,29,-1.3871,0,-8.0324,1,-6.0962,90,0.36228,206,1.88925
ENSG00000124920,MYRF,7,-4.7239,98,-0.1591,554,3.38203,0,-9.2577,90,-0.2895,206,1.09839
ENSG00000134825,TMEM258,167,-0.1058,72,-1.3727,270,0.73413,261,0.67271,90,-1.0323,206,0.27867
ENSG00000134824,FADS2,97,-1.0169,115,-0.4520,110,-0.5154,464,2.02238,90,-0.8310,206,0.49851
ENSG00000149485,FADS1,54,-1.4572,104,-0.0411,88,-0.3069,259,1.54596,90,-0.2791,206,1.11881
ENSG00000221968,FADS3,85,0.17165,25,-1.7904,14,-2.5977,41,-1.0425,90,0.20433,206,1.69285
ENSG00000167996,FTH1,1483,-1.0029,3588,0.73756,6459,1.84905,3807,0.84161,806,-1.6319,206,-3.6372
ENSG00000162174,ASRGL1,114,0.06381,93,-0.2892,51,-1.2033,105,-0.0904,90,-0.3405,206,1.04829
ENSG00000124942,AHNAK,4,-4.8746,78,-0.0386,47,-0.8461,283,2.35913,90,0.18635,206,1.67080
ENSG00000254772,EEF1G,395,0.18766,264,-0.5254,359,-0.0404,813,1.37852,90,-2.1553,206,-0.9094
ENSG00000149541,B3GAT3,173,0.92601,65,-1.0361,40,-1.7852,52,-1.3958,90,-0.5468,206,0.81436
ENSG00000089597,GANAB,116,0.29715,38,-1.5616,52,-1.0903,85,-0.3132,90,-0.2284,206,1.17743
ENSG00000204922,UQCC3,69,-0.2785,23,-1.8837,19,-2.1616,84,0.12964,90,0.23849,206,1.73488
ENSG00000162191,UBXN1,48,-1.1374,47,-0.8384,77,-0.0724,110,0.52128,90,0.18804,206,1.67287
ENSG00000168000,BSCL2,1336,1.90435,309,-1.4612,167,-2.3794,471,-0.8195,629,-0.3682,206,-2.0646
ENSG00000162188,GNG3,735,2.38606,127,-1.7873,60,-2.8911,218,-0.9723,90,-2.2960,206,-1.0550
ENSG00000214753,HNRNPUL2,88,-0.4309,84,-0.3470,84,-0.3572,127,0.31725,90,-0.2405,206,1.16348
ENSG00000168002,POLR2G,77,-0.5644,64,-0.6709,136,0.53649,77,-0.3876,90,-0.1369,206,1.28410
ENSG00000168003,SLC3A2,85,-0.5072,49,-1.1913,32,-1.8142,231,1.35308,90,-0.2549,206,1.14683
ENSG00000176485,PLAAT3,70,-1.8716,164,-0.0990,673,2.57823,157,-0.1696,90,-1.0373,206,0.27327
ENSG00000133318,RTN3,1764,0.37431,468,-1.8358,806,-1.0174,553,-1.5884,4769,2.06935,206,-3.0441
ENSG00000176340,COX8A,419,0.47934,220,-0.7436,315,-0.1844,670,1.09442,90,-2.0935,206,-0.8452
ENSG00000167770,OTUB1,212,-0.2700,93,-1.4562,60,-2.0895,101,-1.3258,821,2.32240,206,-0.2207
ENSG00000168439,STIP1,155,0.53711,56,-1.2879,79,-0.7488,100,-0.3841,90,-0.5564,206,0.80355
ENSG00000110011,DNAJC4,45,-0.9085,20,-1.8633,50,-0.4755,62,-0.1486,90,0.46701,206,2.02257
ENSG00000173511,VEGFB,144,-1.0616,158,-0.6023,105,-1.2304,218,-0.0937,815,2.36677,206,-0.1790
ENSG00000173486,FKBP2,81,-0.2295,36,-1.3867,45,-1.0565,98,0.15992,90,0.01961,206,1.46923
ENSG00000002330,BAD,154,0.48527,56,-1.3147,71,-0.9393,128,-0.0287,90,-0.5803,206,0.77668
ENSG00000173264,GPR137,32,-1.5379,30,-1.2574,93,0.54117,54,-0.3392,90,0.48911,206,2.05104
ENSG00000173113,TRMT112,240,0.81012,73,-1.4238,98,-0.9744,215,0.27232,90,-1.1031,206,0.20206
ENSG00000126432,PRDX5,683,0.61802,364,-0.6567,273,-1.0992,1292,1.49358,90,-2.7504,206,-1.5226
ENSG00000110076,NRXN2,200,0.69556,102,-0.6811,113,-0.5242,105,-0.6388,90,-0.8799,206,0.44493
ENSG00000168066,SF1,102,-0.3965,75,-0.7346,142,0.27747,158,0.45486,90,-0.4569,206,0.91569
ENSG00000110047,EHD1,59,-0.8901,59,-0.6216,108,0.34923,87,-0.0041,90,0.04406,206,1.49850
ENSG00000068971,PPP2R5B,119,0.57363,40,-1.3558,38,-1.4333,24,-2.1423,90,-0.1239,206,1.29925
ENSG00000213465,ARL2,159,-0.1358,89,-0.9946,240,0.59197,249,0.65947,90,-0.9770,206,0.33881
ENSG00000149823,VPS51,120,-1.1272,60,-1.8451,31,-2.8274,148,-0.4760,871,2.90572,206,0.05449
ENSG00000149809,TM7SF2,206,0.63697,47,-1.9090,156,-0.0918,161,-0.0354,90,-0.9498,206,0.36847
ENSG00000149806,FAU,386,-0.6393,475,-0.1018,840,0.85551,1396,1.82257,90,-2.6225,206,-1.3935
ENSG00000162298,SYVN1,33,-1.3987,20,-1.7504,64,0.00505,60,-0.1048,90,0.57482,206,2.16272
ENSG00000014216,CAPN1,101,0.34779,29,-1.7012,4,-4.5398,68,-0.4236,90,0.01227,206,1.46047
ENSG00000245532,NEAT1,122,-1.4178,244,0.05611,360,0.70704,733,2.07605,90,-1.4907,206,-0.2127
ENSG00000251562,MALAT1,543,-2.2449,4073,1.56890,4477,1.75926,3498,1.27573,627,-1.5236,206,-3.1653
ENSG00000142186,SCYL1,80,-0.0206,20,-2.0747,36,-1.2313,51,-0.7072,90,0.18388,206,1.66779
ENSG00000168056,LTBP3,27,-2.2389,40,-1.1345,99,0.28689,204,1.58363,90,0.13384,206,1.60680
ENSG00000172757,CFL1,948,0.59571,377,-1.1165,993,0.42014,713,-0.1236,846,0.15439,206,-2.0224
ENSG00000172500,FIBP,113,0.21277,43,-1.3793,61,-0.8487,88,-0.2788,90,-0.2388,206,1.16537
ENSG00000175602,CCDC85B,277,-0.2284,162,-0.9867,228,-0.4608,220,-0.5164,810,1.74831,206,-0.6137
ENSG00000175573,C11orf68,67,-0.3357,42,-0.9346,33,-1.3058,49,-0.6843,90,0.26966,206,1.77345
ENSG00000175550,DRAP1,127,0.20779,65,-0.9188,90,-0.4157,96,-0.3142,90,-0.4203,206,0.95725
ENSG00000175334,BANF1,67,-0.9823,50,-1.1356,99,-0.0657,215,1.27133,90,-0.2151,206,1.19289
ENSG00000087365,SF3B2,93,-0.4262,55,-1.0824,86,-0.4013,187,0.88518,90,-0.3309,206,1.05929
ENSG00000175115,PACS1,58,-0.4080,27,-1.4545,25,-1.5379,40,-0.8561,90,0.43262,206,1.97850
ENSG00000174996,KLC2,120,0.62782,58,-0.7868,10,-3.3367,22,-2.2319,90,-0.1081,206,1.31781
ENSG00000174903,RAB1B,137,0.06829,76,-0.8925,134,-0.0019,149,0.17566,90,-0.6270,206,0.72447
ENSG00000174871,CNIH2,121,0.53242,16,-2.7572,22,-2.2941,84,-0.2820,90,-0.1760,206,1.23833
ENSG00000174851,YIF1A,29,-1.7627,34,-1.1200,87,0.37761,87,0.38052,90,0.43545,206,1.98211
ENSG00000179292,TMEM151A,147,-0.2164,76,-1.1698,463,1.91463,19,-3.1673,90,-0.9056,206,0.41674
ENSG00000174684,B4GAT1,825,1.28889,172,-1.8030,129,-2.2332,378,-0.6092,802,0.61608,206,-1.5316
ENSG00000174516,PELI3,59,-0.1665,31,-1.0930,5,-3.6803,0,-8.4832,90,0.58368,206,2.17437
ENSG00000174080,CTSF,218,0.56619,131,-0.4913,164,-0.1400,144,-0.3432,90,-1.0710,206,0.23677
ENSG00000173992,CCS,47,-0.9026,30,-1.3183,23,-1.6929,92,0.45176,90,0.41465,206,1.95559
ENSG00000173933,RBM4,75,-0.5060,56,-0.7904,61,-0.6414,117,0.39870,90,-0.0383,206,1.40028
ENSG00000173898,SPTBN2,108,0.52172,41,-1.2053,4,-4.3892,33,-1.5253,90,0.00589,206,1.45286
ENSG00000173599,PC,45,-1.1759,37,-1.1315,59,-0.4208,120,0.73761,90,0.25539,206,1.75577
ENSG00000173020,GRK2,80,-1.6287,53,-1.8113,58,-1.6877,73,-1.3438,851,3.25284,206,0.28396
ENSG00000172531,PPP1CA,79,-0.2031,55,-0.7041,49,-0.8663,55,-0.7042,90,0.07910,206,1.54060
ENSG00000172508,CARNS1,20,-3.9592,116,-0.7292,1160,4.23062,0,-9.9459,90,-1.1120,206,0.19239
ENSG00000110711,AIP,49,-0.7853,33,-1.1546,79,0.22178,14,-2.3390,90,0.44715,206,1.99708
ENSG00000110697,PITPNM1,67,-0.3859,16,-2.3660,32,-1.4060,94,0.29941,90,0.22232,206,1.71495
ENSG00000167797,CDK2AP2,41,-1.0822,21,-1.8071,44,-0.6615,80,0.27038,90,0.47711,206,2.03556
ENSG00000084207,GSTP1,514,0.71415,195,-1.1335,345,-0.2496,730,1.01282,90,-2.2885,206,-1.0472
ENSG00000167792,NDUFV1,303,0.99364,167,-0.4312,155,-0.5497,141,-0.6930,90,-1.3822,206,-0.0974
ENSG00000110717,NDUFS8,203,-1.0985,106,-1.7646,78,-2.2195,195,-0.8378,1591,3.18424,206,-0.7507
ENSG00000197345,MRPL21,100,0.06016,36,-1.5297,91,-0.1224,56,-0.8664,90,-0.1315,206,1.29041
ENSG00000085733,CTTN,72,-0.6842,54,-0.9022,158,0.82034,73,-0.4477,90,-0.1145,206,1.31035
ENSG00000172893,DHCR7,93,-0.3927,56,-1.0282,203,1.05873,54,-1.0914,90,-0.3067,206,1.08714
ENSG00000137497,NUMA1,79,-0.5497,64,-0.6975,136,0.51594,83,-0.2866,90,-0.1609,206,1.25596
ENSG00000149357,LAMTOR1,300,0.96297,87,-1.4234,224,0.03807,161,-0.4910,90,-1.3783,206,-0.0932
ENSG00000110200,ANAPC15,44,-0.8788,23,-1.5910,49,-0.4507,42,-0.6923,90,0.52648,206,2.09949
ENSG00000162129,CLPB,44,-0.9191,42,-0.7248,59,-0.1821,24,-1.5439,90,0.49445,206,2.05794
ENSG00000214530,STARD10,55,-0.4219,36,-0.9188,11,-2.6403,26,-1.4138,90,0.52048,206,2.09168
ENSG00000110237,ARHGEF17,139,0.73505,45,-1.3528,10,-3.5641,65,-0.7963,90,-0.2909,206,1.10532
ENSG00000054965,FAM168A,67,-0.7720,78,-0.2806,107,0.21688,92,-0.0306,90,-0.0602,206,1.37432
ENSG00000021300,PLEKHB1,138,-2.3342,581,0.42978,1367,2.03579,781,0.94236,545,0.32197,206,-1.2097
ENSG00000175582,RAB6A,345,0.35514,147,-1.1310,99,-1.7254,127,-1.3543,769,1.64805,206,-0.6093
