gene_id	rn	source	type	gene_version	gene_name	gene_type	gene_search	chr	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000116685	ENSG00000116685	HAVANA	gene	16	KIAA2013	protein_coding	KIAA2013; ENSG00000116685	chr1	-0.136991324611874	5.24317351279328	-1.72421119700406	0.0863691382023693	0.170009140067489	-5.19341703819578
ENSG00000149313	ENSG00000149313	HAVANA	gene	11	AASDHPPT	protein_coding	AASDHPPT; ENSG00000149313	chr11	0.0758475613602299	7.24705785698944	1.72358728650684	0.08648207546917	0.170178726395511	-5.68193054470702
ENSG00000153187	ENSG00000153187	HAVANA	gene	20	HNRNPU	protein_coding	HNRNPU; ENSG00000153187	chr1	-0.0770518986702706	7.34288624495704	-1.72332790827177	0.0865290622381272	0.170218471040576	-5.69836395297828
ENSG00000125510	ENSG00000125510	HAVANA	gene	17	OPRL1	protein_coding	OPRL1; ENSG00000125510	chr20	0.158075568057908	4.75744270772429	1.72248748273321	0.0866814494274037	0.170465468790382	-5.08430763654458
ENSG00000096060	ENSG00000096060	HAVANA	gene	14	FKBP5	protein_coding	FKBP5; ENSG00000096060	chr6	-0.187914226326872	4.62864300769635	-1.72121424335444	0.0869127312127274	0.170867417736903	-5.0187053966033
ENSG00000198756	ENSG00000198756	HAVANA	gene	12	COLGALT2	protein_coding	COLGALT2; ENSG00000198756	chr1	-0.15090374283193	5.29694190176943	-1.72070209903681	0.0870059029006344	0.17099768234786	-5.20221656889052
ENSG00000137817	ENSG00000137817	HAVANA	gene	17	PARP6	protein_coding	PARP6; ENSG00000137817	chr15	0.149994946058072	5.07456402864837	1.72029926394256	0.0870792456448476	0.171088907491454	-5.16675631139972
ENSG00000122515	ENSG00000122515	HAVANA	gene	15	ZMIZ2	protein_coding	ZMIZ2; ENSG00000122515	chr7	-0.143859120041597	5.13721476767216	-1.71969703188414	0.0871889857051315	0.171251565740465	-5.15346146312846
ENSG00000153561	ENSG00000153561	HAVANA	gene	13	RMND5A	protein_coding	RMND5A; ENSG00000153561	chr2	-0.160062169928111	4.76947794749472	-1.71830844517051	0.0874424459528546	0.171675062591815	-5.08140526333704
ENSG00000116786	ENSG00000116786	HAVANA	gene	13	PLEKHM2	protein_coding	PLEKHM2; ENSG00000116786	chr1	0.129513782635899	5.61775312356331	1.71821985516376	0.0874586367028178	0.171675062591815	-5.28692397809189
ENSG00000177888	ENSG00000177888	HAVANA	gene	7	ZBTB41	protein_coding	ZBTB41; ENSG00000177888	chr1	0.134790953880948	5.28012028898387	1.71733196519178	0.087621042620954	0.171940736508197	-5.23479646851293
ENSG00000113583	ENSG00000113583	HAVANA	gene	8	C5orf15	protein_coding	C5orf15; ENSG00000113583	chr5	0.128674099715723	5.45712745291259	1.71708753911191	0.087665794168413	0.171975441848131	-5.24875863688216
ENSG00000120925	ENSG00000120925	HAVANA	gene	16	RNF170	protein_coding	RNF170; ENSG00000120925	chr8	0.108136086929324	5.68008308674585	1.71617504772036	0.0878330249033676	0.172250321060493	-5.31359035881344
ENSG00000099385	ENSG00000099385	HAVANA	gene	11	BCL7C	protein_coding	BCL7C; ENSG00000099385	chr16	0.131278781846208	5.64129559611664	1.71521113268431	0.0880099616269473	0.17254405929578	-5.30847779270702
ENSG00000101846	ENSG00000101846	HAVANA	gene	7	STS	protein_coding	STS; ENSG00000101846	chrX	-0.152883265228897	4.95093072736149	-1.71502611061208	0.0880439575009101	0.172557466366682	-5.13914037153861
ENSG00000213523	ENSG00000213523	HAVANA	gene	10	SRA1	protein_coding	SRA1; ENSG00000213523	chr5	0.13186227425412	5.59823972225467	1.71452668789896	0.0881357745168394	0.172684153956213	-5.3051184343048
ENSG00000186395	ENSG00000186395	HAVANA	gene	8	KRT10	protein_coding	KRT10; ENSG00000186395	chr17	-0.13680243528918	5.70333246779094	-1.71408069574354	0.0882178343052739	0.172701264526762	-5.33276993319817
ENSG00000123106	ENSG00000123106	HAVANA	gene	10	CCDC91	protein_coding	CCDC91; ENSG00000123106	chr12	-0.121301785535542	6.06845098917407	-1.71404684551546	0.0882240650721652	0.172701264526762	-5.41956925290485
ENSG00000105583	ENSG00000105583	HAVANA	gene	11	WDR83OS	protein_coding	WDR83OS; ENSG00000105583	chr19	0.0878590231013199	6.9630382478746	1.71403607687159	0.0882260473172601	0.172701264526762	-5.64956662868787
ENSG00000137824	ENSG00000137824	HAVANA	gene	16	RMDN3	protein_coding	RMDN3; ENSG00000137824	chr15	-0.15508169988647	5.15006756507103	-1.71358595333396	0.0883089364892478	0.172777985224374	-5.17023054210511
ENSG00000137076	ENSG00000137076	HAVANA	gene	21	TLN1	protein_coding	TLN1; ENSG00000137076	chr9	-0.153265004307381	5.05714205630971	-1.71352793622526	0.0883196248046532	0.172777985224374	-5.1166775120685
ENSG00000164933	ENSG00000164933	HAVANA	gene	12	SLC25A32	protein_coding	SLC25A32; ENSG00000164933	chr8	0.121800863428289	5.43632578816018	1.71289768002857	0.0884358027553107	0.17291217789939	-5.27855505953757
ENSG00000165898	ENSG00000165898	HAVANA	gene	14	ISCA2	protein_coding	ISCA2; ENSG00000165898	chr14	-0.184398654162179	4.64197255781496	-1.71286057227472	0.0884426468638681	0.17291217789939	-5.05955698479047
ENSG00000120129	ENSG00000120129	HAVANA	gene	6	DUSP1	protein_coding	DUSP1; ENSG00000120129	chr5	-0.216792465926401	5.44931034312399	-1.71416411040184	0.088644295113501	0.173253107090491	-5.25062081374004
ENSG00000100353	ENSG00000100353	HAVANA	gene	18	EIF3D	protein_coding	EIF3D; ENSG00000100353	chr22	-0.149509444824314	4.99905120309583	-1.71161262939601	0.0886730667010906	0.173256047299732	-5.19528588906547
ENSG00000096401	ENSG00000096401	HAVANA	gene	8	CDC5L	protein_coding	CDC5L; ENSG00000096401	chr6	-0.148609774359982	4.92707661985809	-1.71108471916466	0.0887706866107763	0.173393465331962	-5.09912697696307
ENSG00000104714	ENSG00000104714	HAVANA	gene	14	ERICH1	protein_coding	ERICH1; ENSG00000104714	chr8	0.166793946146647	4.68305555576295	1.71077950391118	0.0888271661160588	0.173450465120294	-5.0669270569685
ENSG00000203667	ENSG00000203667	HAVANA	gene	10	COX20	protein_coding	COX20; ENSG00000203667	chr1	-0.107243435611367	6.47422230869019	-1.70762261456069	0.0894130567630067	0.174526829972701	-5.54930039378611
ENSG00000203485	ENSG00000203485	HAVANA	gene	13	INF2	protein_coding	INF2; ENSG00000203485	chr14	0.105573858914854	6.57454477516421	1.70751369687219	0.0894333267848781	0.174526829972701	-5.56091651953385
ENSG00000253457	ENSG00000253457	HAVANA	gene	3	SMIM18	protein_coding	SMIM18; ENSG00000253457	chr8	0.177338933466658	4.64887755985208	1.70709170051109	0.0895118972486617	0.174626525980349	-5.05739857416784
ENSG00000133275	ENSG00000133275	HAVANA	gene	16	CSNK1G2	protein_coding	CSNK1G2; ENSG00000133275	chr19	0.123548776229234	5.55212065423821	1.70684125797991	0.0895585530207912	0.174663918322316	-5.31381368458106
ENSG00000154359	ENSG00000154359	HAVANA	gene	13	LONRF1	protein_coding	LONRF1; ENSG00000154359	chr8	0.171287101777327	4.53560925791906	1.70660700055054	0.0896022114852575	0.174695443932902	-5.01978755895078
ENSG00000214517	ENSG00000214517	HAVANA	gene	10	PPME1	protein_coding	PPME1; ENSG00000214517	chr11	0.10121869093681	6.93343135267974	1.70600987605927	0.0897135754978814	0.174858913715809	-5.6245567523562
ENSG00000228716	ENSG00000228716	HAVANA	gene	7	DHFR	protein_coding	DHFR; ENSG00000228716	chr5	-0.160136489376617	4.61794619117372	-1.7057376346293	0.0897643859360084	0.174904295687641	-5.12532151900851
ENSG00000089737	ENSG00000089737	HAVANA	gene	17	DDX24	protein_coding	DDX24; ENSG00000089737	chr14	-0.0556334015192697	8.44681867481536	-1.70356416553608	0.0901708747764492	0.175642470364672	-5.98913453262635
ENSG00000155744	ENSG00000155744	HAVANA	gene	9	FAM126B	protein_coding	FAM126B; ENSG00000155744	chr2	-0.14430327536115	5.17603409666459	-1.70325610498517	0.0902286098675195	0.175701068678584	-5.22963100336097
ENSG00000272047	ENSG00000272047	HAVANA	gene	2	GTF2H5	protein_coding	GTF2H5; ENSG00000272047	chr6	-0.135570162961727	5.35824664260545	-1.70264312922041	0.0903435797832757	0.175848962632555	-5.28499876036462
ENSG00000136003	ENSG00000136003	HAVANA	gene	15	ISCU	protein_coding	ISCU; ENSG00000136003	chr12	-0.0980057446470832	7.44843882266178	-1.70245383149687	0.0903791085291199	0.175848962632555	-5.77995430693196
ENSG00000173599	ENSG00000173599	HAVANA	gene	15	PC	protein_coding	PC; ENSG00000173599	chr11	-0.135886404285555	5.42481296198129	-1.70240868027054	0.0903875845070705	0.175848962632555	-5.26939193357095
ENSG00000078124	ENSG00000078124	HAVANA	gene	12	ACER3	protein_coding	ACER3; ENSG00000078124	chr11	0.104277837677555	6.29731583056213	1.70155388323582	0.0905481723002989	0.176107464584052	-5.48543255601864
ENSG00000113595	ENSG00000113595	HAVANA	gene	15	TRIM23	protein_coding	TRIM23; ENSG00000113595	chr5	0.119527196720509	5.72777357865903	1.7008110398989	0.090687915605487	0.176325280219481	-5.35686191678036
ENSG00000178982	ENSG00000178982	HAVANA	gene	10	EIF3K	protein_coding	EIF3K; ENSG00000178982	chr19	-0.0847123041060929	7.3215891607288	-1.69978752137981	0.0908807458512314	0.17664614840585	-5.76090339554923
ENSG00000120727	ENSG00000120727	HAVANA	gene	13	PAIP2	protein_coding	PAIP2; ENSG00000120727	chr5	0.0780928062602406	8.11505951221127	1.69944828296028	0.0909447314668625	0.176716459859463	-5.91047371920149
ENSG00000156671	ENSG00000156671	HAVANA	gene	15	SAMD8	protein_coding	SAMD8; ENSG00000156671	chr10	-0.157151419119614	4.99211224970583	-1.69926002706393	0.0909802551986598	0.176731440395073	-5.15660863065098
ENSG00000144746	ENSG00000144746	HAVANA	gene	7	ARL6IP5	protein_coding	ARL6IP5; ENSG00000144746	chr3	0.0542609777740211	8.33958649786761	1.69840277279043	0.0911421606536956	0.176991836428356	-5.97226337675537
ENSG00000156603	ENSG00000156603	HAVANA	gene	18	MED19	protein_coding	MED19; ENSG00000156603	chr11	0.147349747392045	5.05128047100576	1.69695563287627	0.0914160048354908	0.177469384272749	-5.19409270490842
ENSG00000169258	ENSG00000169258	HAVANA	gene	7	GPRIN1	protein_coding	GPRIN1; ENSG00000169258	chr5	0.173245356631831	4.59335370731052	1.69660850214526	0.0914817919043094	0.177542854538785	-5.08998666248028
ENSG00000148143	ENSG00000148143	HAVANA	gene	13	ZNF462	protein_coding	ZNF462; ENSG00000148143	chr9	-0.187732719579054	4.78860713038219	-1.6963645652381	0.0915280449708116	0.177578380990698	-5.12883090207562
ENSG00000113108	ENSG00000113108	HAVANA	gene	19	APBB3	protein_coding	APBB3; ENSG00000113108	chr5	0.13908867877321	5.38764678407935	1.69596533023034	0.0916037851177696	0.177671077728421	-5.26664833692742
ENSG00000158966	ENSG00000158966	HAVANA	gene	16	CACHD1	protein_coding	CACHD1; ENSG00000158966	chr1	0.154640458106382	4.94684389425396	1.69569178395717	0.0916557097682914	0.177717540392958	-5.19562197805077
ENSG00000174373	ENSG00000174373	HAVANA	gene	16	RALGAPA1	protein_coding	RALGAPA1; ENSG00000174373	chr14	0.113389904170852	5.87868613875548	1.69369714459049	0.0920350542702588	0.178382865533358	-5.38805415298181
ENSG00000067167	ENSG00000067167	HAVANA	gene	8	TRAM1	protein_coding	TRAM1; ENSG00000067167	chr8	0.128214883825521	5.63483521654808	1.69359249648226	0.0920549915146178	0.178382865533358	-5.32160042096513
ENSG00000107745	ENSG00000107745	HAVANA	gene	19	MICU1	protein_coding	MICU1; ENSG00000107745	chr10	0.100286796788237	6.35541388402213	1.69232883613054	0.0922960165735788	0.178795393081866	-5.51350572374321
ENSG00000109466	ENSG00000109466	HAVANA	gene	14	KLHL2	protein_coding	KLHL2; ENSG00000109466	chr4	0.145379590853936	5.37777970186421	1.69131842916797	0.0924891046385851	0.179114834158357	-5.2485987002967
ENSG00000123684	ENSG00000123684	HAVANA	gene	13	LPGAT1	protein_coding	LPGAT1; ENSG00000123684	chr1	0.127050684479455	5.64171143791912	1.69085006562965	0.0925787194558181	0.179233754851392	-5.34699542973698
ENSG00000101782	ENSG00000101782	HAVANA	gene	15	RIOK3	protein_coding	RIOK3; ENSG00000101782	chr18	0.116607725962812	5.72003350949008	1.69062541581167	0.0926217279965673	0.179262400149311	-5.36011286720314
ENSG00000130811	ENSG00000130811	HAVANA	gene	12	EIF3G	protein_coding	EIF3G; ENSG00000130811	chr19	-0.101546914658307	6.16940112661546	-1.69040430755474	0.0926640743087924	0.179289746698559	-5.47929306508611
ENSG00000102100	ENSG00000102100	HAVANA	gene	16	SLC35A2	protein_coding	SLC35A2; ENSG00000102100	chrX	0.139879949169846	4.76941749101714	1.69005634682812	0.0927307469481229	0.179364129713356	-5.12518704306796
ENSG00000138101	ENSG00000138101	HAVANA	gene	18	DTNB	protein_coding	DTNB; ENSG00000138101	chr2	-0.158184780082784	4.99998274345784	-1.68977445902501	0.0927847878427427	0.179384410992435	-5.15860348855743
ENSG00000065802	ENSG00000065802	HAVANA	gene	12	ASB1	protein_coding	ASB1; ENSG00000065802	chr2	0.116751188527562	5.57358437451043	1.68967369312937	0.0928041119220978	0.179384410992435	-5.35097696706854
ENSG00000263874	ENSG00000263874	HAVANA	gene	2	LINC00672	protein_coding	LINC00672; ENSG00000263874	chr17	0.111458383222777	6.11658411509407	1.68955995565186	0.092825927501279	0.179384410992435	-5.47368206331757
ENSG00000130741	ENSG00000130741	HAVANA	gene	11	EIF2S3	protein_coding	EIF2S3; ENSG00000130741	chrX	-0.0997031140664184	5.9994083026949	-1.68849155853436	0.0930310556176889	0.179726156094495	-5.43214491500846
ENSG00000182871	ENSG00000182871	HAVANA	gene	16	COL18A1	protein_coding	COL18A1; ENSG00000182871	chr21	-0.168425823670268	4.7434730747127	-1.68786335374514	0.0931518396622959	0.179904799153261	-5.09338142101263
ENSG00000135968	ENSG00000135968	HAVANA	gene	20	GCC2	protein_coding	GCC2; ENSG00000135968	chr2	-0.10262034778116	6.42052047956598	-1.68747764989104	0.0932260612432991	0.1799934345609	-5.56600898711975
ENSG00000146083	ENSG00000146083	HAVANA	gene	12	RNF44	protein_coding	RNF44; ENSG00000146083	chr5	-0.151344253199786	4.65104150419263	-1.68707428649981	0.0933037322525195	0.180088673977068	-5.11835786062434
ENSG00000119661	ENSG00000119661	HAVANA	gene	15	DNAL1	protein_coding	DNAL1; ENSG00000119661	chr14	-0.144049142812104	5.05942301835631	-1.68629293619348	0.0934543367427486	0.18028603950229	-5.21754479841434
ENSG00000198060	ENSG00000198060	HAVANA	gene	10	MARCH5	protein_coding	MARCH5; ENSG00000198060	chr10	0.151491214434748	5.14289953456929	1.68624939855485	0.093462734359544	0.18028603950229	-5.23312071454621
ENSG00000160801	ENSG00000160801	HAVANA	gene	14	PTH1R	protein_coding	PTH1R; ENSG00000160801	chr3	-0.162379621405719	4.92121449813089	-1.68539586060186	0.0936274895873713	0.180549034548758	-5.18446793015159
ENSG00000070371	ENSG00000070371	HAVANA	gene	16	CLTCL1	protein_coding	CLTCL1; ENSG00000070371	chr22	0.169598462438576	4.73107442693611	1.68521847394472	0.0936617593318608	0.180560321236239	-5.10255023664585
ENSG00000149256	ENSG00000149256	HAVANA	gene	16	TENM4	protein_coding	TENM4; ENSG00000149256	chr11	0.155097283390666	4.82163756843059	1.68487991610795	0.0937271942721413	0.180631662846584	-5.15375384528099
ENSG00000220205	ENSG00000220205	HAVANA	gene	9	VAMP2	protein_coding	VAMP2; ENSG00000220205	chr17	0.0534227690897851	9.5076516692208	1.6840808308658	0.0938817844942184	0.180874729738103	-6.25923989420559
ENSG00000156587	ENSG00000156587	HAVANA	gene	16	UBE2L6	protein_coding	UBE2L6; ENSG00000156587	chr11	0.132388865402879	5.59536156775923	1.68354412885318	0.0939857300136026	0.181020105640022	-5.32895055313427
ENSG00000176853	ENSG00000176853	HAVANA	gene	16	FAM91A1	protein_coding	FAM91A1; ENSG00000176853	chr8	0.126020202351441	5.44472755030236	1.68319592113531	0.0940532187404065	0.181095197538346	-5.30111433848986
ENSG00000204463	ENSG00000204463	HAVANA	gene	12	BAG6	protein_coding	BAG6; ENSG00000204463	chr6	-0.0998130821001366	6.20834683596345	-1.68244278552733	0.0941993235665267	0.181321569809667	-5.51189295288796
ENSG00000165023	ENSG00000165023	HAVANA	gene	7	DIRAS2	protein_coding	DIRAS2; ENSG00000165023	chr9	0.158186094452783	5.23344541821602	1.68150450481271	0.0943816022894047	0.181617413975432	-5.24717432646698
ENSG00000151229	ENSG00000151229	HAVANA	gene	13	SLC2A13	protein_coding	SLC2A13; ENSG00000151229	chr12	0.0935537734745644	6.8825831646519	1.68055408573586	0.0945665296348781	0.18188058936282	-5.68828319095641
ENSG00000103591	ENSG00000103591	HAVANA	gene	13	AAGAB	protein_coding	AAGAB; ENSG00000103591	chr15	0.136434889722937	5.53380261475656	1.68041426064769	0.0945937607257623	0.18188058936282	-5.33706090259057
ENSG00000128789	ENSG00000128789	HAVANA	gene	21	PSMG2	protein_coding	PSMG2; ENSG00000128789	chr18	-0.131822723981941	5.29892689764235	-1.68036045520502	0.0946042410834312	0.18188058936282	-5.27443324745419
ENSG00000144935	ENSG00000144935	HAVANA	gene	15	TRPC1	protein_coding	TRPC1; ENSG00000144935	chr3	0.146613440436393	4.74827860785193	1.67957969192056	0.0947564257093181	0.18211806683515	-5.13156370917385
ENSG00000154305	ENSG00000154305	HAVANA	gene	18	MIA3	protein_coding	MIA3; ENSG00000154305	chr1	-0.114840079049591	5.8642714751263	-1.67924941721624	0.0948208616151767	0.182186802147817	-5.43885489832143
ENSG00000150753	ENSG00000150753	HAVANA	gene	12	CCT5	protein_coding	CCT5; ENSG00000150753	chr5	0.0685579345710483	7.6738183116266	1.67871273191472	0.0949256432910256	0.182332991980404	-5.87819095209564
ENSG00000135709	ENSG00000135709	HAVANA	gene	12	KIAA0513	protein_coding	KIAA0513; ENSG00000135709	chr16	0.0834841320389685	6.88107969466585	1.67751561262341	0.095159704176357	0.182727337665933	-5.66743541037604
ENSG00000169762	ENSG00000169762	HAVANA	gene	17	TAPT1	protein_coding	TAPT1; ENSG00000169762	chr4	-0.134674123449684	4.97431999229336	-1.67531746985302	0.0955906988255924	0.183499486506893	-5.18740248754829
ENSG00000131408	ENSG00000131408	HAVANA	gene	15	NR1H2	protein_coding	NR1H2; ENSG00000131408	chr19	-0.130385106522963	5.33703276384132	-1.67469730780986	0.0957125799611388	0.183677962269126	-5.27307391353904
ENSG00000148343	ENSG00000148343	HAVANA	gene	18	MIGA2	protein_coding	MIGA2; ENSG00000148343	chr9	0.143572987159969	5.19309239806051	1.67442985561187	0.0957651813388292	0.183723418546776	-5.25480918615796
ENSG00000104643	ENSG00000104643	HAVANA	gene	10	MTMR9	protein_coding	MTMR9; ENSG00000104643	chr8	0.0993473909581351	6.15002304740487	1.67297911295415	0.0960509140208843	0.184169321401399	-5.52663345637277
ENSG00000134444	ENSG00000134444	HAVANA	gene	14	RELCH	protein_coding	RELCH; ENSG00000134444	chr18	0.110207364259874	5.80554353129621	1.67282637748619	0.0960810361952672	0.184169321401399	-5.40082048003657
ENSG00000123131	ENSG00000123131	HAVANA	gene	13	PRDX4	protein_coding	PRDX4; ENSG00000123131	chrX	-0.156286352342493	5.08795237072993	-1.67277901294883	0.0960903788800638	0.184169321401399	-5.26338283021296
ENSG00000155463	ENSG00000155463	HAVANA	gene	14	OXA1L	protein_coding	OXA1L; ENSG00000155463	chr14	-0.1136944998595	5.67232794041381	-1.67262037634707	0.096121675388873	0.184169321401399	-5.36651496985022
ENSG00000168159	ENSG00000168159	HAVANA	gene	12	RNF187	protein_coding	RNF187; ENSG00000168159	chr1	0.0590892472258986	8.67228699740912	1.67238068438096	0.0961689784492421	0.184169321401399	-6.08681172828718
ENSG00000136156	ENSG00000136156	HAVANA	gene	15	ITM2B	protein_coding	ITM2B; ENSG00000136156	chr13	-0.0536939866690958	9.4522510622674	-1.67235002537244	0.0961750303401676	0.184169321401399	-6.25799014357813
ENSG00000022840	ENSG00000022840	HAVANA	gene	16	RNF10	protein_coding	RNF10; ENSG00000022840	chr12	0.106762346004491	5.97716356145058	1.67209198893739	0.096225977248709	0.184169321401399	-5.46180038220513
ENSG00000229833	ENSG00000229833	HAVANA	gene	10	PET100	protein_coding	PET100; ENSG00000229833	chr19	-0.102346475038257	6.62541602536519	-1.67207422740615	0.096229484899692	0.184169321401399	-5.65323429330188
ENSG00000112584	ENSG00000112584	HAVANA	gene	13	FAM120B	protein_coding	FAM120B; ENSG00000112584	chr6	0.1199265088411	5.45703658031767	1.67167648429088	0.0963080605590996	0.184264202587329	-5.34373650948801
ENSG00000130560	ENSG00000130560	HAVANA	gene	9	UBAC1	protein_coding	UBAC1; ENSG00000130560	chr9	-0.188081770070493	5.19791721884508	-1.66958743639111	0.0968094712243319	0.185167784515173	-5.25557483444071
