ensg	gene_name	chr	Outcome	Region	SxG_beta	SxG_SE	SxG_p	fem_beta	fem_SE	fem_p	fem_fdr	male_beta	male_SE	male_p	male_fdr	model
ENSG00000197245	FAM110D	1	Tangles	DLPFC	-0.200951813	0.073843751	0.006687655	0.161868032	0.051778356	0.001942194	0.030141932	-0.044040994	0.052627501	0.403335618	0.674344003	noe4
ENSG00000197959	DNM3	1	Tangles	DLPFC	0.189605545	0.073564246	0.010187507	-0.211737383	0.051351153	4.82E-05	0.005283092	-0.023485904	0.052291783	0.653655531	0.839512386	noe4
ENSG00000198837	DENND4B	1	Tangles	DLPFC	0.205628383	0.073717024	0.005444726	-0.033514383	0.054074097	0.535862775	0.721137846	0.171805211	0.04978288	0.000637112	0.020048509	noe4
ENSG00000204138	PHACTR4	1	Tangles	DLPFC	-0.202695263	0.073880536	0.006256191	0.163071475	0.053462523	0.002488296	0.034095837	-0.045449168	0.051047644	0.373991302	0.652213654	noe4
ENSG00000230615		1	Tangles	DLPFC	-0.27143659	0.073517121	0.00024226	0.201079112	0.053308309	0.00019462	0.010103907	-0.071994872	0.051053588	0.159504808	0.428463865	noe4
ENSG00000231365	WARS2-AS1	1	Tangles	DLPFC	-0.155382385	0.073904108	0.035919238	0.159051722	0.05219203	0.002510636	0.034237222	0.006405877	0.052182441	0.902378605	0.961050293	noe4
ENSG00000233290		1	Tangles	DLPFC	0.148870859	0.073718306	0.043875964	-0.195027126	0.056469145	0.000631493	0.017071858	-0.04548399	0.047977628	0.343867251	0.629359596	noe4
ENSG00000248485	PCP4L1	1	Tangles	DLPFC	0.148110287	0.073280295	0.043700058	-0.188370075	0.053583522	0.00050586	0.015261139	-0.042498041	0.050027103	0.396269236	0.669138935	noe4
ENSG00000285867		1	Tangles	DLPFC	-0.208415782	0.073931066	0.00497258	-0.011253296	0.053500788	0.833544094	0.914027291	-0.219167944	0.050525849	1.96E-05	0.00265676	noe4
ENSG00000052723	SIKE1	1	Tangles	PCC	0.231898804	0.090573825	0.010842083	-0.323911055	0.067183027	2.92E-06	0.004292192	-0.096740065	0.061301637	0.116206261	0.496224762	noe4
ENSG00000066557	LRRC40	1	Tangles	PCC	0.187374535	0.091581443	0.041443623	-0.262763095	0.072805089	0.000393359	0.037176331	-0.073641436	0.056848596	0.196755372	0.597579837	noe4
ENSG00000116521	SCAMP3	1	Tangles	PCC	0.256805416	0.092255274	0.005643865	-0.248832001	0.067219361	0.00028077	0.033268256	0.006492991	0.062228808	0.917009698	0.977597375	noe4
ENSG00000117523	PRRC2C	1	Tangles	PCC	-0.324526336	0.09169927	0.000451228	0.252141327	0.067087667	0.000227788	0.031019712	-0.07671427	0.061662893	0.214998562	0.61719762	noe4
ENSG00000120656	TAF12	1	Tangles	PCC	0.268995332	0.091622596	0.00352748	-0.252024293	0.070120683	0.000415145	0.037229426	0.018162453	0.059122287	0.759026478	0.931405158	noe4
ENSG00000134248	LAMTOR5	1	Tangles	PCC	0.185249849	0.091245058	0.043025831	-0.268513798	0.068343586	0.000119589	0.023964994	-0.086126486	0.060465823	0.155976006	0.550855877	noe4
ENSG00000134697	GNL2	1	Tangles	PCC	0.198334653	0.092407849	0.032480326	-0.262346276	0.067158617	0.00013037	0.025228573	-0.065581975	0.062474513	0.295171203	0.685323128	noe4
ENSG00000135766	EGLN1	1	Tangles	PCC	-0.215546394	0.090585851	0.017829113	0.316864098	0.067334825	4.88E-06	0.004961196	0.099511862	0.060125504	0.099561339	0.474419181	noe4
ENSG00000136643	RPS6KC1	1	Tangles	PCC	-0.239964699	0.091003264	0.00870959	0.317499296	0.065675971	2.76E-06	0.004292192	0.076002158	0.062354081	0.224400798	0.625787987	noe4
ENSG00000143252	SDHC	1	Tangles	PCC	0.300134621	0.089160469	0.000839568	-0.398325518	0.069478045	3.85E-08	0.000176822	-0.099713891	0.056876405	0.081185897	0.443333235	noe4
ENSG00000143742	SRP9	1	Tangles	PCC	0.342676577	0.092228333	0.000233139	-0.289584909	0.074619855	0.00014373	0.026947847	0.051300985	0.056114087	0.361756558	0.739405269	noe4
ENSG00000159596	TMEM69	1	Tangles	PCC	0.288372767	0.089395174	0.001364688	-0.378401137	0.064717676	2.16E-08	0.000132599	-0.093779829	0.061755364	0.130533029	0.518253048	noe4
ENSG00000160678	S100A1	1	Tangles	PCC	0.315110024	0.090788674	0.00057849	-0.320176461	0.071621521	1.34E-05	0.007542491	-0.002174009	0.057357943	0.969805434	0.992888773	noe4
ENSG00000163867	ZMYM6	1	Tangles	PCC	0.227565285	0.090807602	0.012626085	-0.286368955	0.068640886	4.60E-05	0.014331899	-0.054503307	0.059454853	0.360452774	0.738775841	noe4
ENSG00000173409	ARV1	1	Tangles	PCC	0.204863474	0.090956377	0.02487026	-0.286161872	0.067178061	3.22E-05	0.012701483	-0.081403468	0.061538581	0.187490519	0.587205694	noe4
ENSG00000177788	RAB4A-AS1	1	Tangles	PCC	0.352191795	0.091612677	0.000141604	-0.246670465	0.068109906	0.000375979	0.036962534	0.118093794	0.061580045	0.056645175	0.394161143	noe4
ENSG00000198860	TSEN15	1	Tangles	PCC	0.219089493	0.091833756	0.017533608	-0.242168111	0.069440517	0.000606536	0.046221379	-0.023844168	0.059862235	0.690843482	0.911015463	noe4
ENSG00000228288	PCAT6	1	Tangles	PCC	0.356375826	0.091505661	0.000116152	-0.281011142	0.068255436	5.73E-05	0.017121758	0.076380035	0.060633154	0.209320092	0.611009935	noe4
ENSG00000230124	ACBD6	1	Tangles	PCC	-0.267259192	0.091455776	0.003682528	0.253865424	0.070160999	0.000381008	0.037122521	-0.014152587	0.058890313	0.810340403	0.94742357	noe4
ENSG00000269887		1	Tangles	PCC	-0.217298525	0.091651051	0.01824001	0.249533396	0.069094446	0.000390038	0.037176331	0.033228461	0.059930873	0.579925363	0.863302241	noe4
ENSG00000078618	NRDC	1	Tangles	CN	0.164477856	0.083009735	0.048123036	-0.24342808	0.0538025	9.63E-06	0.014335871	-0.07970145	0.062282561	0.201915959	0.482504318	noe4
ENSG00000082497	SERTAD4	1	Tangles	CN	-0.165664616	0.08306007	0.046670406	0.223153812	0.056461911	0.000102547	0.022913257	0.058384206	0.060203623	0.333149524	0.61615305	noe4
ENSG00000117425	PTCH2	1	Tangles	CN	0.175687505	0.083285773	0.035431347	0.016214532	0.061803311	0.793277026	0.918911686	0.190118891	0.055729397	0.000760072	0.025359907	noe4
ENSG00000117834	SLC5A9	1	Tangles	CN	0.169759707	0.082072023	0.039144254	-0.208736197	0.057606901	0.000356544	0.036734292	-0.037384935	0.058027917	0.520033976	0.754386799	noe4
ENSG00000118655	DCLRE1B	1	Tangles	CN	-0.166184406	0.081935124	0.043096425	0.227446065	0.058896084	0.0001457	0.026662253	0.061496046	0.056867493	0.280626593	0.570384687	noe4
ENSG00000120334	CENPL	1	Tangles	CN	0.213092945	0.08418868	0.011693055	-0.033743154	0.056582059	0.551512673	0.804472554	0.185338172	0.061096463	0.002687416	0.049360352	noe4
ENSG00000133055	MYBPH	1	Tangles	CN	0.224028321	0.082902144	0.007134324	-0.033392506	0.058253582	0.567044056	0.812958814	0.197615239	0.058221864	0.000807306	0.026105114	noe4
ENSG00000143127	ITGA10	1	Tangles	CN	0.1883862	0.082344588	0.022591834	-0.009854132	0.062375403	0.874607967	0.952791421	0.182234272	0.054028686	0.000869142	0.026863985	noe4
ENSG00000159363	ATP13A2	1	Tangles	CN	-0.171472537	0.083457382	0.040466476	-0.046524142	0.056147606	0.40817277	0.709592052	-0.220175547	0.060170859	0.000312147	0.01537326	noe4
ENSG00000159592	GPBP1L1	1	Tangles	CN	0.205587245	0.081442353	0.011918794	0.083160564	0.057826698	0.151741757	0.461924687	0.288827917	0.056195383	5.77E-07	0.000600871	noe4
ENSG00000184270	H2AC21	1	Tangles	CN	-0.169819865	0.081719437	0.038241454	-0.053980137	0.062151198	0.385994535	0.692954838	-0.219522597	0.053223003	5.15E-05	0.005942644	noe4
ENSG00000187961	KLHL17	1	Tangles	CN	0.164488521	0.082060178	0.045588687	0.089105401	0.061071283	0.145895329	0.453601382	0.257722903	0.054483366	3.86E-06	0.001756472	noe4
ENSG00000275131	PDE4DIPP2	1	Tangles	CN	0.187733254	0.08278068	0.023790184	0.032598675	0.066111926	0.622416257	0.844156169	0.224671557	0.051581448	1.98E-05	0.003620068	noe4
ENSG00000003137	CYP26B1	2	Tangles	DLPFC	0.171145944	0.072986201	0.019350874	-0.192266802	0.054144049	0.000444538	0.014197805	-0.017870411	0.04916045	0.71647431	0.873084904	noe4
ENSG00000003400	CASP10	2	Tangles	DLPFC	-0.191828798	0.073743919	0.009512522	0.026860377	0.053071815	0.613143589	0.775505237	-0.168343581	0.051163095	0.001117988	0.026986923	noe4
ENSG00000008869	HEATR5B	2	Tangles	DLPFC	0.151901836	0.07412942	0.040874598	-0.184504077	0.050838698	0.000333415	0.012918509	-0.035246057	0.053523899	0.510706837	0.753449121	noe4
ENSG00000040933	INPP4A	2	Tangles	DLPFC	0.218281848	0.073513581	0.003102102	-0.17753732	0.053345762	0.00098206	0.021294998	0.043139981	0.050606313	0.394626376	0.667687977	noe4
ENSG00000071051	NCK2	2	Tangles	DLPFC	0.185433496	0.073290048	0.011652039	0.040238848	0.054894815	0.464112726	0.666187344	0.222565643	0.048858385	7.57E-06	0.001639163	noe4
ENSG00000084731	KIF3C	2	Tangles	DLPFC	0.196994662	0.073486897	0.007545619	-0.040378031	0.056265218	0.473531904	0.673933004	0.158792581	0.047894382	0.001025317	0.025840109	noe4
ENSG00000088179	PTPN4	2	Tangles	DLPFC	0.19701805	0.073384335	0.007455535	-0.01055006	0.055517247	0.849410791	0.923026846	0.198256018	0.049461139	7.69E-05	0.006259787	noe4
ENSG00000091436	MAP3K20	2	Tangles	DLPFC	-0.179047696	0.074672284	0.016793862	0.162069591	0.053082108	0.002464412	0.034081139	-0.020936501	0.05240939	0.689819177	0.860611877	noe4
ENSG00000115380	EFEMP1	2	Tangles	DLPFC	-0.166844365	0.073451927	0.02346505	-0.004202359	0.054492224	0.938580002	0.968449064	-0.172190853	0.049207255	0.000535998	0.01824422	noe4
ENSG00000115840	SLC25A12	2	Tangles	DLPFC	0.198593413	0.073946163	0.00743559	-0.160133567	0.051552976	0.002073929	0.031188297	0.036838241	0.052521914	0.48359571	0.734245592	noe4
ENSG00000115947	ORC4	2	Tangles	DLPFC	0.185062115	0.074106309	0.012778028	-0.158458915	0.055941309	0.004925654	0.049047001	0.029796063	0.049061967	0.544093824	0.773238807	noe4
ENSG00000119041	GTF3C3	2	Tangles	DLPFC	0.20228988	0.073129752	0.005843848	-0.212552821	0.055134099	0.000141318	0.008728947	-0.0075613	0.048466233	0.876127002	0.947972523	noe4
ENSG00000119203	CPSF3	2	Tangles	DLPFC	0.172241784	0.07326609	0.019044535	-0.224726943	0.05416417	4.34E-05	0.004909887	-0.05649921	0.049829935	0.257751774	0.549358184	noe4
ENSG00000119782	FKBP1B	2	Tangles	DLPFC	0.172958144	0.074409387	0.020430262	-0.190388332	0.051528955	0.000260926	0.011344631	-0.01522691	0.053607038	0.776567215	0.902360014	noe4
ENSG00000132313	MRPL35	2	Tangles	DLPFC	0.176337225	0.074459978	0.018184423	-0.151225815	0.052488186	0.004244291	0.045269784	0.032495104	0.052904405	0.539525835	0.771209646	noe4
ENSG00000135912	TTLL4	2	Tangles	DLPFC	-0.184306334	0.073786945	0.012757863	0.032187563	0.05430412	0.553803967	0.734750244	-0.150045527	0.050220009	0.003038481	0.047284634	noe4
ENSG00000135919	SERPINE2	2	Tangles	DLPFC	-0.144727606	0.073531326	0.049491659	-0.049389232	0.053416849	0.355907223	0.572424609	-0.190324857	0.050348169	0.00018851	0.009910973	noe4
ENSG00000136541	ERMN	2	Tangles	DLPFC	-0.168359203	0.074178354	0.023576202	0.159666113	0.051629801	0.002168808	0.031755288	-0.011031102	0.053143043	0.835700312	0.928151526	noe4
ENSG00000136732	GYPC	2	Tangles	DLPFC	-0.177409545	0.073437104	0.015992865	0.21291636	0.053333136	8.21E-05	0.006846105	0.022836366	0.05168665	0.658930173	0.842813074	noe4
ENSG00000143869	GDF7	2	Tangles	DLPFC	0.245686046	0.073242056	0.000844494	-0.189912026	0.055232752	0.000666842	0.017475965	0.056285162	0.048450998	0.246268668	0.536653468	noe4
ENSG00000143947	RPS27A	2	Tangles	DLPFC	-0.176994249	0.0740044	0.017073216	0.191477226	0.052821271	0.000338654	0.012945389	0.010925728	0.052614652	0.835636463	0.928150352	noe4
ENSG00000144285	SCN1A	2	Tangles	DLPFC	0.266987301	0.073474325	0.000302829	-0.187643025	0.054715187	0.000688357	0.017767313	0.078784352	0.049224032	0.110517156	0.354265355	noe4
ENSG00000144290	SLC4A10	2	Tangles	DLPFC	0.212510377	0.073444989	0.003946007	-0.1671996	0.052606359	0.001633863	0.027489459	0.044280245	0.05115388	0.387374418	0.663233134	noe4
ENSG00000144451	SPAG16	2	Tangles	DLPFC	-0.293773611	0.073266424	6.83E-05	0.033595717	0.052260658	0.520806572	0.71072773	-0.258383846	0.050526146	5.59E-07	0.000303659	noe4
ENSG00000144579	CTDSP1	2	Tangles	DLPFC	-0.203805298	0.074377802	0.006320819	0.169959399	0.050893292	0.000943756	0.0209418	-0.035310036	0.053826584	0.512321112	0.754179161	noe4
ENSG00000150540	HNMT	2	Tangles	DLPFC	-0.157406379	0.073553609	0.032748322	0.1740983	0.052897188	0.001114839	0.022460301	0.015831394	0.051245389	0.757583374	0.894360082	noe4
ENSG00000152102	FAM168B	2	Tangles	DLPFC	0.151021734	0.073594898	0.040588631	0.02945194	0.057401564	0.608263798	0.772801213	0.186719475	0.047209256	9.52E-05	0.006942611	noe4
ENSG00000152128	TMEM163	2	Tangles	DLPFC	0.145086618	0.073274719	0.048147647	-0.196563276	0.052649237	0.000225436	0.010744781	-0.049608629	0.05077434	0.329322997	0.616875911	noe4
ENSG00000153107	ANAPC1	2	Tangles	DLPFC	0.159201293	0.073521525	0.030745647	-0.194650195	0.054577256	0.000420089	0.013992334	-0.030126317	0.049586627	0.543938545	0.773171125	noe4
ENSG00000163082	SGPP2	2	Tangles	DLPFC	0.196336219	0.073928727	0.008119705	-0.047375533	0.054919423	0.389017011	0.602149983	0.147144953	0.049728674	0.003328571	0.049803229	noe4
ENSG00000163093	BBS5	2	Tangles	DLPFC	-0.175538943	0.073918181	0.017867503	0.024655387	0.052811748	0.640938592	0.794639219	-0.155525803	0.051604762	0.002796543	0.044783995	noe4
ENSG00000163449	TMEM169	2	Tangles	DLPFC	0.175209513	0.07346334	0.017383388	-0.187012423	0.052433663	0.000419873	0.013992334	-0.007409385	0.051409619	0.885497346	0.953222021	noe4
ENSG00000168397	ATG4B	2	Tangles	DLPFC	0.174101034	0.073684788	0.018450704	-0.010684484	0.055096892	0.846366686	0.921219675	0.163316682	0.049351463	0.001047543	0.026173864	noe4
ENSG00000169006	NTSR2	2	Tangles	DLPFC	-0.22466202	0.073706207	0.002402636	0.016797202	0.052237124	0.74800946	0.864568406	-0.206954924	0.051307045	6.95E-05	0.005905147	noe4
ENSG00000169554	ZEB2	2	Tangles	DLPFC	-0.199648785	0.073891491	0.007085506	0.194304036	0.051751492	0.000208035	0.010421391	-0.005227761	0.05292689	0.921383188	0.969223516	noe4
ENSG00000170500	LONRF2	2	Tangles	DLPFC	0.182412265	0.074473161	0.01459039	-0.168959146	0.050841552	0.000998507	0.021380311	0.012661339	0.05383258	0.814212556	0.919455413	noe4
ENSG00000172428	COPS9	2	Tangles	DLPFC	-0.178607682	0.074523661	0.016844895	0.021270213	0.052699698	0.686782056	0.825946297	-0.158006323	0.051934422	0.002550872	0.042464879	noe4
ENSG00000175874	CREG2	2	Tangles	DLPFC	0.186257877	0.073881354	0.011954205	-0.151364016	0.05234754	0.004110237	0.044581631	0.037092484	0.05202599	0.476415208	0.729316808	noe4
ENSG00000178385	PLEKHM3	2	Tangles	DLPFC	0.245798311	0.073712423	0.000906066	-0.094699101	0.053262803	0.076410041	0.228961975	0.152866162	0.051040195	0.002969207	0.046545728	noe4
ENSG00000187699	C2orf88	2	Tangles	DLPFC	-0.144720318	0.07288943	0.047537968	0.244329206	0.050535806	2.12E-06	0.001485969	0.101636826	0.052169254	0.05230646	0.237439232	noe4
ENSG00000224165	DNAJC27-AS1	2	Tangles	DLPFC	-0.166809652	0.073201087	0.023023932	-0.026466865	0.055443974	0.633447148	0.790167281	-0.190363064	0.048119209	9.48E-05	0.006942611	noe4
ENSG00000233087	RAB6D	2	Tangles	DLPFC	0.207684016	0.073185284	0.004693593	-0.236800375	0.051288222	5.75E-06	0.001819803	-0.023756912	0.052007149	0.648139327	0.836395571	noe4
ENSG00000235072	ARNILA	2	Tangles	DLPFC	0.163164546	0.073362629	0.02650759	0.015288127	0.055649255	0.78371571	0.885671319	0.177971278	0.048206077	0.000263646	0.011580759	noe4
ENSG00000235092	ID2-AS1	2	Tangles	DLPFC	-0.15875721	0.073943151	0.032184798	-0.04834079	0.056076135	0.389335987	0.602479986	-0.203158673	0.049487746	5.19E-05	0.005097639	noe4
ENSG00000278962		2	Tangles	DLPFC	0.224053257	0.073987878	0.002563537	-0.178033744	0.054358244	0.001177896	0.023102299	0.045668651	0.050166511	0.363361364	0.644239034	noe4
ENSG00000075568	TMEM131	2	Tangles	PCC	-0.283579439	0.092284157	0.002272414	0.237290367	0.067257917	0.000525525	0.043167148	-0.048283196	0.062087731	0.437736232	0.788450942	noe4
ENSG00000077044	DGKD	2	Tangles	PCC	-0.293648144	0.091278323	0.001405883	0.278600152	0.070975024	0.000121233	0.023964994	-0.014700263	0.057970902	0.800094207	0.944495764	noe4
ENSG00000115204	MPV17	2	Tangles	PCC	0.220987073	0.091546489	0.016252149	-0.283527915	0.071569726	0.000105436	0.022803963	-0.065265135	0.058088264	0.262621093	0.661620654	noe4
ENSG00000115526	CHST10	2	Tangles	PCC	0.241920279	0.092537694	0.009295979	-0.24789669	0.068702439	0.000394587	0.037176331	-0.00359585	0.061731477	0.953610826	0.987866666	noe4
ENSG00000135945	REV1	2	Tangles	PCC	-0.337458547	0.090192178	0.000211038	0.353642783	0.066317585	2.75E-07	0.000845254	0.018292835	0.060833307	0.763968802	0.931847297	noe4
ENSG00000136718	IMP4	2	Tangles	PCC	0.193643087	0.092791114	0.037564033	-0.256539142	0.067833725	0.0002087	0.030693874	-0.058394813	0.062425306	0.350751579	0.73141411	noe4
ENSG00000138069	RAB1A	2	Tangles	PCC	0.22248216	0.092699434	0.01687253	-0.2431073	0.066119705	0.000307724	0.034127835	-0.019541708	0.06354959	0.75879712	0.931405158	noe4
ENSG00000168754	FAM178B	2	Tangles	PCC	-0.192532383	0.09242827	0.037913305	-0.041291457	0.070913867	0.561074615	0.83054432	-0.236011486	0.058422317	7.76E-05	0.044430046	noe4
ENSG00000170634	ACYP2	2	Tangles	PCC	-0.201018487	0.092186865	0.029827579	-0.040602343	0.071515147	0.570882175	0.836412638	-0.249208322	0.059080154	3.81E-05	0.042584133	noe4
ENSG00000186132	C2orf76	2	Tangles	PCC	0.194499995	0.092550333	0.036248088	-0.254291059	0.067639003	0.000226819	0.031019712	-0.062406492	0.062194406	0.316939237	0.702187777	noe4
ENSG00000204380	PKP4-AS1	2	Tangles	PCC	-0.299263573	0.091916994	0.00123196	0.241268888	0.067531062	0.00044831	0.038693602	-0.058348319	0.061436562	0.343454515	0.724422648	noe4
ENSG00000240857	RDH14	2	Tangles	PCC	-0.215661767	0.09297337	0.020890035	0.237441652	0.066057361	0.000414659	0.037229426	0.025147021	0.064459836	0.696885384	0.912756708	noe4
ENSG00000068878	PSME4	2	Tangles	CN	0.253442032	0.083070424	0.002409813	-0.246156354	0.055119917	1.24E-05	0.014335871	0.012145352	0.062359901	0.845746667	0.935618667	noe4
ENSG00000115392	FANCL	2	Tangles	CN	0.291985145	0.082849633	0.000466013	-0.22675113	0.066618093	0.000781872	0.049219568	0.069410614	0.05108951	0.175568006	0.446377486	noe4
ENSG00000127838	PNKD	2	Tangles	CN	-0.213656084	0.082600531	0.009990472	-0.001530911	0.05810091	0.979001297	0.992851879	-0.218156653	0.057705097	0.00019829	0.012472801	noe4
ENSG00000144029	MRPS5	2	Tangles	CN	0.176896384	0.081804301	0.031086382	0.035336745	0.062802974	0.574204819	0.816378324	0.217939134	0.053495365	6.31E-05	0.006902325	noe4
ENSG00000155657	TTN	2	Tangles	CN	0.213114934	0.082438105	0.0100325	-0.217740001	0.059036518	0.000280815	0.032673734	0.005899339	0.058248675	0.919415364	0.966672219	noe4
ENSG00000168397	ATG4B	2	Tangles	CN	0.21753234	0.082866131	0.008943257	-0.05851298	0.06479691	0.367443295	0.678294401	0.161261104	0.052807064	0.002519007	0.047989626	noe4
ENSG00000176887	SOX11	2	Tangles	CN	-0.187947449	0.082792429	0.023651313	0.2010955	0.057230202	0.00053015	0.043797266	0.011715181	0.059888738	0.84507925	0.93545645	noe4
ENSG00000179818	PCBP1-AS1	2	Tangles	CN	0.211867116	0.082387983	0.01042864	-0.049216027	0.061456579	0.42404473	0.719843518	0.170360442	0.055845096	0.00254488	0.04825007	noe4
ENSG00000184924	PTRHD1	2	Tangles	CN	-0.177692886	0.081792234	0.030315569	0.24777641	0.060969153	6.59E-05	0.021095532	0.059160128	0.055640511	0.288752443	0.578685504	noe4
ENSG00000232034		2	Tangles	CN	0.249464834	0.082604106	0.002664744	-0.011611617	0.061209543	0.849706535	0.941945761	0.248013602	0.055204855	1.10E-05	0.00270618	noe4
ENSG00000236283		2	Tangles	CN	0.171378841	0.083838697	0.04149318	0.004509615	0.063526926	0.943468367	0.980041571	0.175307226	0.054801466	0.001568371	0.036514526	noe4
ENSG00000058262	SEC61A1	3	Tangles	DLPFC	-0.167888445	0.074088113	0.023796407	0.164098693	0.055019744	0.003090056	0.038410444	-0.005645907	0.049720115	0.90966624	0.964893354	noe4
ENSG00000080822	CLDND1	3	Tangles	DLPFC	-0.158718713	0.074908451	0.034507201	0.168535423	0.051131306	0.001096346	0.022381164	0.008338952	0.05455837	0.878621894	0.949208792	noe4
ENSG00000113811	SELENOK	3	Tangles	DLPFC	-0.248704119	0.073844346	0.000804897	0.096162369	0.054222224	0.077149266	0.230215427	-0.15609047	0.051702488	0.002750152	0.044206815	noe4
ENSG00000114115	RBP1	3	Tangles	DLPFC	-0.152639365	0.07356026	0.038402165	-0.045887243	0.055382693	0.408010001	0.61937339	-0.19665808	0.04904672	7.65E-05	0.00625724	noe4
ENSG00000114395	CYB561D2	3	Tangles	DLPFC	-0.160164154	0.073507525	0.02972187	-0.001673724	0.055733549	0.976062185	0.987204931	-0.160764349	0.048236378	0.00096552	0.0249753	noe4
ENSG00000114439	BBX	3	Tangles	DLPFC	-0.147920544	0.073996931	0.046049833	0.153666481	0.052945296	0.003974361	0.043700071	-9.86E-05	0.051658737	0.998478044	0.999558688	noe4
ENSG00000114573	ATP6V1A	3	Tangles	DLPFC	0.211374011	0.073545467	0.004193258	-0.173996607	0.053691643	0.00132479	0.024305847	0.036436584	0.050356569	0.469883336	0.724302802	noe4
ENSG00000144550	CPNE9	3	Tangles	DLPFC	0.214432252	0.073751123	0.003775365	-0.155767319	0.053642344	0.003956511	0.043615264	0.059596613	0.050574354	0.239557346	0.529693056	noe4
