gene_id	rn	source	type	gene_version	gene_name	gene_type	gene_search	chr	dev_nobatch	rank_nobatch
ENSG00000153310	ENSG00000153310	HAVANA	gene	19	FAM49B	protein_coding	FAM49B; ENSG00000153310	chr8	44084.0470676142	3491
ENSG00000253720	ENSG00000253720	HAVANA	gene	2	AC022973.3	lncRNA	AC022973.3; ENSG00000253720	chr8	897.448702977759	19144
ENSG00000287195	ENSG00000287195	HAVANA	gene	1	AC131568.1	lncRNA	AC131568.1; ENSG00000287195	chr8	65.4258683568339	26269
ENSG00000153317	ENSG00000153317	HAVANA	gene	15	ASAP1	protein_coding	ASAP1; ENSG00000153317	chr8	48778.8876527412	2927
ENSG00000280543	ENSG00000280543	HAVANA	gene	1	ASAP1-IT2	lncRNA	ASAP1-IT2; ENSG00000280543	chr8	2000.92209727731	16816
ENSG00000286535	ENSG00000286535	HAVANA	gene	1	AC139019.1	lncRNA	AC139019.1; ENSG00000286535	chr8	2216.22181446237	16565
ENSG00000253656	ENSG00000253656	HAVANA	gene	1	AC090987.1	lncRNA	AC090987.1; ENSG00000253656	chr8	45.3477435562927	27015
ENSG00000155897	ENSG00000155897	HAVANA	gene	10	ADCY8	protein_coding	ADCY8; ENSG00000155897	chr8	16218.2393563212	9906
ENSG00000253259	ENSG00000253259	HAVANA	gene	1	AC103726.1	lncRNA	AC103726.1; ENSG00000253259	chr8	63.2070225032609	26363
ENSG00000253992	ENSG00000253992	HAVANA	gene	1	AC103726.2	lncRNA	AC103726.2; ENSG00000253992	chr8	957.766388734553	18950
ENSG00000253507	ENSG00000253507	HAVANA	gene	5	AC104257.1	lncRNA	AC104257.1; ENSG00000253507	chr8	339.039466141075	21951
ENSG00000132294	ENSG00000132294	HAVANA	gene	15	EFR3A	protein_coding	EFR3A; ENSG00000132294	chr8	60617.9245949583	1861
ENSG00000253117	ENSG00000253117	HAVANA	gene	5	OC90	protein_coding	OC90; ENSG00000253117	chr8	320.507617511037	22107
ENSG00000132297	ENSG00000132297	HAVANA	gene	12	HHLA1	protein_coding	HHLA1; ENSG00000132297	chr8	60.8592542953534	26545
ENSG00000184156	ENSG00000184156	HAVANA	gene	17	KCNQ3	protein_coding	KCNQ3; ENSG00000184156	chr8	44499.7714232292	3447
ENSG00000253521	ENSG00000253521	HAVANA	gene	2	HPYR1	lncRNA	HPYR1; ENSG00000253521	chr8	155.495112960856	24079
ENSG00000129295	ENSG00000129295	HAVANA	gene	9	LRRC6	protein_coding	LRRC6; ENSG00000129295	chr8	21473.5466039684	8227
ENSG00000165071	ENSG00000165071	HAVANA	gene	14	TMEM71	protein_coding	TMEM71; ENSG00000165071	chr8	1752.51391065748	17187
ENSG00000287095	ENSG00000287095	HAVANA	gene	1	AF228727.1	lncRNA	AF228727.1; ENSG00000287095	chr8	225.606602535099	23081
ENSG00000129292	ENSG00000129292	HAVANA	gene	20	PHF20L1	protein_coding	PHF20L1; ENSG00000129292	chr8	38383.2403895753	4407
ENSG00000270137	ENSG00000270137	HAVANA	gene	1	AF230666.2	lncRNA	AF230666.2; ENSG00000270137	chr8	234.944957882697	22964
ENSG00000042832	ENSG00000042832	HAVANA	gene	12	TG	protein_coding	TG; ENSG00000042832	chr8	1101.88186597991	18557
ENSG00000155926	ENSG00000155926	HAVANA	gene	14	SLA	protein_coding	SLA; ENSG00000155926	chr8	8643.34008086446	12557
ENSG00000287736	ENSG00000287736	HAVANA	gene	1	AF305872.2	lncRNA	AF305872.2; ENSG00000287736	chr8	58.3546380394581	26723
ENSG00000104415	ENSG00000104415	HAVANA	gene	14	CCN4	protein_coding	CCN4; ENSG00000104415	chr8	1910.41300340547	16953
ENSG00000104419	ENSG00000104419	HAVANA	gene	14	NDRG1	protein_coding	NDRG1; ENSG00000104419	chr8	98314.8930638293	536
ENSG00000008513	ENSG00000008513	HAVANA	gene	16	ST3GAL1	protein_coding	ST3GAL1; ENSG00000008513	chr8	9007.62526337998	12422
ENSG00000261220	ENSG00000261220	HAVANA	gene	2	AC103706.1	lncRNA	AC103706.1; ENSG00000261220	chr8	1384.05235613597	17896
ENSG00000253593	ENSG00000253593	HAVANA	gene	2	AC110741.1	lncRNA	AC110741.1; ENSG00000253593	chr8	77.3907977451045	25992
ENSG00000288067	ENSG00000288067	HAVANA	gene	1	AC105180.2	lncRNA	AC105180.2; ENSG00000288067	chr8	443.310270597587	21130
ENSG00000066827	ENSG00000066827	HAVANA	gene	16	ZFAT	protein_coding	ZFAT; ENSG00000066827	chr8	5617.8076400865	13903
ENSG00000259820	ENSG00000259820	HAVANA	gene	1	AC083843.3	lncRNA	AC083843.3; ENSG00000259820	chr8	1776.8827684281	17150
ENSG00000254028	ENSG00000254028	HAVANA	gene	1	AC083843.2	lncRNA	AC083843.2; ENSG00000254028	chr8	72.0083842817036	26175
ENSG00000253433	ENSG00000253433	HAVANA	gene	1	AC083843.1	lncRNA	AC083843.1; ENSG00000253433	chr8	127.379235886654	24685
ENSG00000254083	ENSG00000254083	HAVANA	gene	6	LINC01591	lncRNA	LINC01591; ENSG00000254083	chr8	60.9060741627272	26542
ENSG00000131773	ENSG00000131773	HAVANA	gene	14	KHDRBS3	protein_coding	KHDRBS3; ENSG00000131773	chr8	36331.3754479191	4754
ENSG00000254101	ENSG00000254101	HAVANA	gene	7	LINC02055	lncRNA	LINC02055; ENSG00000254101	chr8	1364.38299742667	17934
ENSG00000286927	ENSG00000286927	HAVANA	gene	1	AC103955.1	lncRNA	AC103955.1; ENSG00000286927	chr8	88.7988524202205	25618
ENSG00000285683	ENSG00000285683	HAVANA	gene	2	AC023781.1	lncRNA	AC023781.1; ENSG00000285683	chr8	42.5393209535019	27356
ENSG00000253288	ENSG00000253288	HAVANA	gene	2	AC046195.1	lncRNA	AC046195.1; ENSG00000253288	chr8	707.343029733028	19787
ENSG00000254361	ENSG00000254361	HAVANA	gene	2	AC046195.2	lncRNA	AC046195.2; ENSG00000254361	chr8	101.672829331101	25246
ENSG00000253988	ENSG00000253988	HAVANA	gene	1	AC079015.1	lncRNA	AC079015.1; ENSG00000253988	chr8	1385.92247282937	17889
ENSG00000147724	ENSG00000147724	HAVANA	gene	12	FAM135B	protein_coding	FAM135B; ENSG00000147724	chr8	13575.8980722062	10806
ENSG00000169436	ENSG00000169436	HAVANA	gene	17	COL22A1	protein_coding	COL22A1; ENSG00000169436	chr8	3527.64544586064	15279
ENSG00000253783	ENSG00000253783	HAVANA	gene	1	AC100807.2	lncRNA	AC100807.2; ENSG00000253783	chr8	31.4064815137398	27936
ENSG00000254258	ENSG00000254258	HAVANA	gene	1	AC087354.1	lncRNA	AC087354.1; ENSG00000254258	chr8	446.880766875001	21105
ENSG00000169427	ENSG00000169427	HAVANA	gene	8	KCNK9	protein_coding	KCNK9; ENSG00000169427	chr8	29621.050506303	6178
ENSG00000167632	ENSG00000167632	HAVANA	gene	16	TRAPPC9	protein_coding	TRAPPC9; ENSG00000167632	chr8	32920.7764902368	5439
ENSG00000253574	ENSG00000253574	HAVANA	gene	5	AC021744.1	lncRNA	AC021744.1; ENSG00000253574	chr8	125.525281488246	24733
ENSG00000282164	ENSG00000282164	HAVANA	gene	3	PEG13	lncRNA	PEG13; ENSG00000282164	chr8	17070.4238037256	9629
ENSG00000259891	ENSG00000259891	HAVANA	gene	1	AC107375.1	lncRNA	AC107375.1; ENSG00000259891	chr8	13523.8710399399	10821
ENSG00000104472	ENSG00000104472	HAVANA	gene	10	CHRAC1	protein_coding	CHRAC1; ENSG00000104472	chr8	12703.1624139368	11090
ENSG00000123908	ENSG00000123908	HAVANA	gene	12	AGO2	protein_coding	AGO2; ENSG00000123908	chr8	30965.6812926816	5896
ENSG00000280303	ENSG00000280303	HAVANA	gene	2	ERICD	lncRNA	ERICD; ENSG00000280303	chr8	2796.00717693157	15916
ENSG00000169398	ENSG00000169398	HAVANA	gene	19	PTK2	protein_coding	PTK2; ENSG00000169398	chr8	54662.7003546273	2296
ENSG00000105339	ENSG00000105339	HAVANA	gene	10	DENND3	protein_coding	DENND3; ENSG00000105339	chr8	13928.9678931283	10685
ENSG00000253210	ENSG00000253210	HAVANA	gene	2	AC040970.1	lncRNA	AC040970.1; ENSG00000253210	chr8	3206.51468478334	15548
ENSG00000022567	ENSG00000022567	HAVANA	gene	9	SLC45A4	protein_coding	SLC45A4; ENSG00000022567	chr8	15027.7756225599	10301
ENSG00000253307	ENSG00000253307	HAVANA	gene	1	AC011676.1	lncRNA	AC011676.1; ENSG00000253307	chr8	129.513835343636	24614
ENSG00000254019	ENSG00000254019	HAVANA	gene	1	AC011676.2	lncRNA	AC011676.2; ENSG00000254019	chr8	43.6259231363731	27182
ENSG00000254291	ENSG00000254291	HAVANA	gene	1	AC011676.4	lncRNA	AC011676.4; ENSG00000254291	chr8	19.2567348668274	29731
ENSG00000253595	ENSG00000253595	HAVANA	gene	6	LINC01300	lncRNA	LINC01300; ENSG00000253595	chr8	1434.12744417583	17775
ENSG00000261655	ENSG00000261655	HAVANA	gene	1	AC100803.3	lncRNA	AC100803.3; ENSG00000261655	chr8	1025.71522261534	18750
ENSG00000204882	ENSG00000204882	HAVANA	gene	4	GPR20	protein_coding	GPR20; ENSG00000204882	chr8	363.034592553698	21730
ENSG00000244998	ENSG00000244998	HAVANA	gene	1	AC100803.2	lncRNA	AC100803.2; ENSG00000244998	chr8	436.270824585128	21193
ENSG00000184489	ENSG00000184489	HAVANA	gene	11	PTP4A3	protein_coding	PTP4A3; ENSG00000184489	chr8	19369.4288769191	8876
ENSG00000271959	ENSG00000271959	HAVANA	gene	1	AC100803.4	lncRNA	AC100803.4; ENSG00000271959	chr8	1220.04328587863	18261
ENSG00000287325	ENSG00000287325	HAVANA	gene	1	AC138647.2	lncRNA	AC138647.2; ENSG00000287325	chr8	38.8764771481504	27815
ENSG00000226490	ENSG00000226490	HAVANA	gene	2	AC138647.1	protein_coding	AC138647.1; ENSG00000226490	chr8	5071.66748657938	14226
ENSG00000287677	ENSG00000287677	HAVANA	gene	1	AC025839.1	lncRNA	AC025839.1; ENSG00000287677	chr8	105.584626592355	25191
ENSG00000261710	ENSG00000261710	HAVANA	gene	1	AC104417.2	lncRNA	AC104417.2; ENSG00000261710	chr8	2441.26098419993	16318
ENSG00000287332	ENSG00000287332	HAVANA	gene	1	AC103758.1	lncRNA	AC103758.1; ENSG00000287332	chr8	510.878545788426	20732
ENSG00000254008	ENSG00000254008	HAVANA	gene	1	LINC00051	lncRNA	LINC00051; ENSG00000254008	chr8	105.733906432549	25186
ENSG00000171045	ENSG00000171045	HAVANA	gene	16	TSNARE1	protein_coding	TSNARE1; ENSG00000171045	chr8	3787.23612690977	15052
ENSG00000261693	ENSG00000261693	HAVANA	gene	1	AC134682.1	lncRNA	AC134682.1; ENSG00000261693	chr8	1050.62733528673	18676
ENSG00000181790	ENSG00000181790	HAVANA	gene	11	ADGRB1	protein_coding	ADGRB1; ENSG00000181790	chr8	45502.9435786274	3310
ENSG00000198576	ENSG00000198576	HAVANA	gene	4	ARC	protein_coding	ARC; ENSG00000198576	chr8	10188.4687586854	11994
ENSG00000261044	ENSG00000261044	HAVANA	gene	1	AP006547.1	lncRNA	AP006547.1; ENSG00000261044	chr8	39.8872207511833	27730
ENSG00000277332	ENSG00000277332	HAVANA	gene	1	AC108002.2	lncRNA	AC108002.2; ENSG00000277332	chr8	115.450930651853	24923
ENSG00000234616	ENSG00000234616	HAVANA	gene	8	JRK	protein_coding	JRK; ENSG00000234616	chr8	11441.3327811257	11546
ENSG00000167653	ENSG00000167653	HAVANA	gene	5	PSCA	protein_coding	PSCA; ENSG00000167653	chr8	674.843364686757	19926
ENSG00000160886	ENSG00000160886	HAVANA	gene	13	LY6K	protein_coding	LY6K; ENSG00000160886	chr8	1946.21715719245	16893
ENSG00000253741	ENSG00000253741	HAVANA	gene	2	LNCOC1	lncRNA	LNCOC1; ENSG00000253741	chr8	7094.68982209958	13196
ENSG00000130193	ENSG00000130193	HAVANA	gene	8	THEM6	protein_coding	THEM6; ENSG00000130193	chr8	22537.0908638526	7929
ENSG00000126233	ENSG00000126233	HAVANA	gene	2	SLURP1	protein_coding	SLURP1; ENSG00000126233	chr8	40.5752402554274	27648
ENSG00000197353	ENSG00000197353	HAVANA	gene	4	LYPD2	protein_coding	LYPD2; ENSG00000197353	chr8	44.7905548733449	27062
ENSG00000253196	ENSG00000253196	HAVANA	gene	1	AC083841.1	lncRNA	AC083841.1; ENSG00000253196	chr8	921.938085577634	19068
ENSG00000283992	ENSG00000283992	HAVANA	gene	2	SLURP2	protein_coding	SLURP2; ENSG00000283992	chr8	1691.27444929876	17298
ENSG00000180155	ENSG00000180155	HAVANA	gene	20	LYNX1	protein_coding	LYNX1; ENSG00000180155	chr8	71879.9787378052	1203
ENSG00000167656	ENSG00000167656	HAVANA	gene	5	LY6D	protein_coding	LY6D; ENSG00000167656	chr8	39.1285779523468	27800
ENSG00000253715	ENSG00000253715	HAVANA	gene	1	AC083841.2	lncRNA	AC083841.2; ENSG00000253715	chr8	22.946163005967	28588
ENSG00000247317	ENSG00000247317	HAVANA	gene	3	LY6E-DT	lncRNA	LY6E-DT; ENSG00000247317	chr8	4478.65091030619	14571
ENSG00000160932	ENSG00000160932	HAVANA	gene	11	LY6E	protein_coding	LY6E; ENSG00000160932	chr8	57016.668333583	2114
ENSG00000177335	ENSG00000177335	HAVANA	gene	11	C8orf31	lncRNA	C8orf31; ENSG00000177335	chr8	3796.83234446785	15046
ENSG00000261667	ENSG00000261667	HAVANA	gene	1	LY6L	protein_coding	LY6L; ENSG00000261667	chr8	20.9701550519738	29418
ENSG00000176956	ENSG00000176956	HAVANA	gene	12	LY6H	protein_coding	LY6H; ENSG00000176956	chr8	101318.316519543	485
ENSG00000277494	ENSG00000277494	HAVANA	gene	2	GPIHBP1	protein_coding	GPIHBP1; ENSG00000277494	chr8	18026.4033639443	9335
ENSG00000181638	ENSG00000181638	HAVANA	gene	18	ZFP41	protein_coding	ZFP41; ENSG00000181638	chr8	18230.3621560641	9257
ENSG00000250571	ENSG00000250571	HAVANA	gene	7	GLI4	protein_coding	GLI4; ENSG00000250571	chr8	22119.2494789006	8040
ENSG00000253716	ENSG00000253716	HAVANA	gene	6	MINCR	lncRNA	MINCR; ENSG00000253716	chr8	14697.5896240362	10435
ENSG00000185730	ENSG00000185730	HAVANA	gene	8	ZNF696	protein_coding	ZNF696; ENSG00000185730	chr8	10108.0412536059	12022
ENSG00000272172	ENSG00000272172	HAVANA	gene	1	AC138696.2	lncRNA	AC138696.2; ENSG00000272172	chr8	3412.71549528649	15362
ENSG00000184428	ENSG00000184428	HAVANA	gene	13	TOP1MT	protein_coding	TOP1MT; ENSG00000184428	chr8	6148.82845253227	13642
ENSG00000254389	ENSG00000254389	HAVANA	gene	3	RHPN1-AS1	lncRNA	RHPN1-AS1; ENSG00000254389	chr8	975.682343374292	18894
ENSG00000158106	ENSG00000158106	HAVANA	gene	14	RHPN1	protein_coding	RHPN1; ENSG00000158106	chr8	30134.296085591	6079
ENSG00000254338	ENSG00000254338	HAVANA	gene	1	MAFA-AS1	lncRNA	MAFA-AS1; ENSG00000254338	chr8	223.238832495838	23114
ENSG00000182759	ENSG00000182759	HAVANA	gene	4	MAFA	protein_coding	MAFA; ENSG00000182759	chr8	1348.16201912811	17974
ENSG00000014164	ENSG00000014164	HAVANA	gene	7	ZC3H3	protein_coding	ZC3H3; ENSG00000014164	chr8	13669.1271499011	10776
ENSG00000287576	ENSG00000287576	HAVANA	gene	1	AC067930.8	lncRNA	AC067930.8; ENSG00000287576	chr8	2734.12435169284	15977
ENSG00000254859	ENSG00000254859	HAVANA	gene	1	AC067930.3	lncRNA	AC067930.3; ENSG00000254859	chr8	56.5943856573851	26824
ENSG00000104518	ENSG00000104518	HAVANA	gene	11	GSDMD	protein_coding	GSDMD; ENSG00000104518	chr8	13323.9019264195	10875
ENSG00000204839	ENSG00000204839	HAVANA	gene	9	MROH6	protein_coding	MROH6; ENSG00000204839	chr8	4114.86563144413	14819
ENSG00000255050	ENSG00000255050	HAVANA	gene	1	AC067930.4	lncRNA	AC067930.4; ENSG00000255050	chr8	21.686369435804	29129
ENSG00000147813	ENSG00000147813	HAVANA	gene	16	NAPRT	protein_coding	NAPRT; ENSG00000147813	chr8	16237.4189967239	9900
ENSG00000254741	ENSG00000254741	HAVANA	gene	1	AC067930.1	lncRNA	AC067930.1; ENSG00000254741	chr8	98.3928879554384	25313
ENSG00000104529	ENSG00000104529	HAVANA	gene	17	EEF1D	protein_coding	EEF1D; ENSG00000104529	chr8	78166.3843987993	972
ENSG00000179886	ENSG00000179886	HAVANA	gene	6	TIGD5	protein_coding	TIGD5; ENSG00000179886	chr8	14809.1177278214	10389
ENSG00000104524	ENSG00000104524	HAVANA	gene	14	PYCR3	protein_coding	PYCR3; ENSG00000104524	chr8	19465.486575543	8841
ENSG00000104522	ENSG00000104522	HAVANA	gene	16	TSTA3	protein_coding	TSTA3; ENSG00000104522	chr8	24805.7792899614	7344
ENSG00000254812	ENSG00000254812	HAVANA	gene	1	AC067930.2	lncRNA	AC067930.2; ENSG00000254812	chr8	272.58431242024	22569
ENSG00000183309	ENSG00000183309	HAVANA	gene	11	ZNF623	protein_coding	ZNF623; ENSG00000183309	chr8	22004.2742301242	8076
ENSG00000181135	ENSG00000181135	HAVANA	gene	16	ZNF707	protein_coding	ZNF707; ENSG00000181135	chr8	4179.95079424717	14763
ENSG00000181097	ENSG00000181097	HAVANA	gene	5	AC105219.1	lncRNA	AC105219.1; ENSG00000181097	chr8	7782.34463859693	12882
ENSG00000255181	ENSG00000255181	HAVANA	gene	3	CCDC166	protein_coding	CCDC166; ENSG00000255181	chr8	113.60931485	24980
ENSG00000181085	ENSG00000181085	HAVANA	gene	15	MAPK15	protein_coding	MAPK15; ENSG00000181085	chr8	9643.88926789578	12200
ENSG00000180921	ENSG00000180921	HAVANA	gene	7	FAM83H	protein_coding	FAM83H; ENSG00000180921	chr8	3892.87676574914	14985
ENSG00000203499	ENSG00000203499	HAVANA	gene	11	IQANK1	protein_coding	IQANK1; ENSG00000203499	chr8	2492.16230895041	16254
ENSG00000254973	ENSG00000254973	HAVANA	gene	2	AC105219.4	lncRNA	AC105219.4; ENSG00000254973	chr8	453.312144323231	21064
ENSG00000180900	ENSG00000180900	HAVANA	gene	19	SCRIB	protein_coding	SCRIB; ENSG00000180900	chr8	29188.0485074066	6282
ENSG00000179950	ENSG00000179950	HAVANA	gene	14	PUF60	protein_coding	PUF60; ENSG00000179950	chr8	61076.6903198722	1826
ENSG00000287222	ENSG00000287222	HAVANA	gene	1	AC234917.3	lncRNA	AC234917.3; ENSG00000287222	chr8	3208.523671383	15545
ENSG00000255343	ENSG00000255343	HAVANA	gene	1	AC234917.1	lncRNA	AC234917.1; ENSG00000255343	chr8	435.301109891548	21203
ENSG00000185189	ENSG00000185189	HAVANA	gene	18	NRBP2	protein_coding	NRBP2; ENSG00000185189	chr8	56379.5475304489	2165
ENSG00000285599	ENSG00000285599	HAVANA	gene	1	AC234917.2	lncRNA	AC234917.2; ENSG00000285599	chr8	20.9148236541136	29438
ENSG00000261150	ENSG00000261150	HAVANA	gene	2	EPPK1	protein_coding	EPPK1; ENSG00000261150	chr8	4165.55923074666	14774
ENSG00000288096	ENSG00000288096	HAVANA	gene	1	AC109322.2	lncRNA	AC109322.2; ENSG00000288096	chr8	1471.81482154786	17696
ENSG00000178209	ENSG00000178209	HAVANA	gene	15	PLEC	protein_coding	PLEC; ENSG00000178209	chr8	59703.5094601293	1936
ENSG00000178685	ENSG00000178685	HAVANA	gene	14	PARP10	protein_coding	PARP10; ENSG00000178685	chr8	15178.1851413489	10266
ENSG00000178719	ENSG00000178719	HAVANA	gene	17	GRINA	protein_coding	GRINA; ENSG00000178719	chr8	90958.6188511897	671
ENSG00000186583	ENSG00000186583	HAVANA	gene	12	SPATC1	protein_coding	SPATC1; ENSG00000186583	chr8	109.520596435516	25100
ENSG00000178814	ENSG00000178814	HAVANA	gene	17	OPLAH	protein_coding	OPLAH; ENSG00000178814	chr8	15974.4199447781	9982
ENSG00000255224	ENSG00000255224	HAVANA	gene	1	AC109322.1	lncRNA	AC109322.1; ENSG00000255224	chr8	3623.55137475416	15193
ENSG00000178896	ENSG00000178896	HAVANA	gene	9	EXOSC4	protein_coding	EXOSC4; ENSG00000178896	chr8	22008.8020919438	8073
ENSG00000197858	ENSG00000197858	HAVANA	gene	11	GPAA1	protein_coding	GPAA1; ENSG00000197858	chr8	50592.6649113277	2727
ENSG00000179091	ENSG00000179091	HAVANA	gene	5	CYC1	protein_coding	CYC1; ENSG00000179091	chr8	66547.5367500048	1485
ENSG00000179526	ENSG00000179526	HAVANA	gene	17	SHARPIN	protein_coding	SHARPIN; ENSG00000179526	chr8	32566.1208023612	5523
ENSG00000179632	ENSG00000179632	HAVANA	gene	10	MAF1	protein_coding	MAF1; ENSG00000179632	chr8	38442.5840942636	4400
ENSG00000179698	ENSG00000179698	HAVANA	gene	14	WDR97	protein_coding	WDR97; ENSG00000179698	chr8	4283.87393886092	14694
ENSG00000235173	ENSG00000235173	HAVANA	gene	7	HGH1	protein_coding	HGH1; ENSG00000235173	chr8	11498.0617621471	11525
ENSG00000179832	ENSG00000179832	HAVANA	gene	17	MROH1	protein_coding	MROH1; ENSG00000179832	chr8	33823.8287982894	5236
ENSG00000261236	ENSG00000261236	HAVANA	gene	8	BOP1	protein_coding	BOP1; ENSG00000261236	chr8	25793.1225883982	7092
ENSG00000260428	ENSG00000260428	HAVANA	gene	3	SCX	protein_coding	SCX; ENSG00000260428	chr8	10291.5250471015	11957
ENSG00000185122	ENSG00000185122	HAVANA	gene	11	HSF1	protein_coding	HSF1; ENSG00000185122	chr8	41576.9519915613	3868
ENSG00000185000	ENSG00000185000	HAVANA	gene	12	DGAT1	protein_coding	DGAT1; ENSG00000185000	chr8	26846.3684458537	6842
ENSG00000261678	ENSG00000261678	HAVANA	gene	3	SCRT1	protein_coding	SCRT1; ENSG00000261678	chr8	31156.0017801247	5859
ENSG00000261587	ENSG00000261587	HAVANA	gene	2	TMEM249	protein_coding	TMEM249; ENSG00000261587	chr8	2744.43889582031	15967
ENSG00000185803	ENSG00000185803	HAVANA	gene	10	SLC52A2	protein_coding	SLC52A2; ENSG00000185803	chr8	21342.2405835028	8261
ENSG00000182325	ENSG00000182325	HAVANA	gene	11	FBXL6	protein_coding	FBXL6; ENSG00000182325	chr8	8961.50543918867	12435
ENSG00000173137	ENSG00000173137	HAVANA	gene	12	ADCK5	protein_coding	ADCK5; ENSG00000173137	chr8	12462.5617676117	11177
ENSG00000071894	ENSG00000071894	HAVANA	gene	17	CPSF1	protein_coding	CPSF1; ENSG00000071894	chr8	24503.1835429324	7428
ENSG00000272115	ENSG00000272115	HAVANA	gene	1	AC233992.3	lncRNA	AC233992.3; ENSG00000272115	chr8	1978.85260853276	16850
ENSG00000147804	ENSG00000147804	HAVANA	gene	9	SLC39A4	protein_coding	SLC39A4; ENSG00000147804	chr8	3494.03817010217	15314
ENSG00000160948	ENSG00000160948	HAVANA	gene	14	VPS28	protein_coding	VPS28; ENSG00000160948	chr8	61688.7501784381	1781
ENSG00000160949	ENSG00000160949	HAVANA	gene	17	TONSL	protein_coding	TONSL; ENSG00000160949	chr8	5543.13752284603	13949
ENSG00000232600	ENSG00000232600	HAVANA	gene	3	TONSL-AS1	lncRNA	TONSL-AS1; ENSG00000232600	chr8	20.4422892667406	29539
ENSG00000187954	ENSG00000187954	HAVANA	gene	12	CYHR1	protein_coding	CYHR1; ENSG00000187954	chr8	47916.1191075868	3019
ENSG00000254578	ENSG00000254578	HAVANA	gene	1	AC084125.1	lncRNA	AC084125.1; ENSG00000254578	chr8	94.14143796428	25487
ENSG00000167702	ENSG00000167702	HAVANA	gene	12	KIFC2	protein_coding	KIFC2; ENSG00000167702	chr8	33764.1904436182	5244
ENSG00000160973	ENSG00000160973	HAVANA	gene	8	FOXH1	protein_coding	FOXH1; ENSG00000160973	chr8	435.423376538184	21201
ENSG00000160972	ENSG00000160972	HAVANA	gene	9	PPP1R16A	protein_coding	PPP1R16A; ENSG00000160972	chr8	25567.8175782292	7151
ENSG00000255182	ENSG00000255182	HAVANA	gene	2	AC084125.2	lncRNA	AC084125.2; ENSG00000255182	chr8	345.086007096381	21896
ENSG00000167701	ENSG00000167701	HAVANA	gene	14	GPT	protein_coding	GPT; ENSG00000167701	chr8	6917.0402397905	13266
ENSG00000167700	ENSG00000167700	HAVANA	gene	9	MFSD3	protein_coding	MFSD3; ENSG00000167700	chr8	23787.694632046	7609
ENSG00000160957	ENSG00000160957	HAVANA	gene	13	RECQL4	protein_coding	RECQL4; ENSG00000160957	chr8	3309.1607396295	15464
ENSG00000265393	ENSG00000265393	HAVANA	gene	1	AC084125.4	lncRNA	AC084125.4; ENSG00000265393	chr8	1463.49970324988	17711
ENSG00000160959	ENSG00000160959	HAVANA	gene	8	LRRC14	protein_coding	LRRC14; ENSG00000160959	chr8	22807.5294367994	7858
ENSG00000254402	ENSG00000254402	HAVANA	gene	7	LRRC24	protein_coding	LRRC24; ENSG00000254402	chr8	29386.0805179962	6236
ENSG00000213563	ENSG00000213563	HAVANA	gene	7	C8orf82	protein_coding	C8orf82; ENSG00000213563	chr8	20642.5940697027	8485
ENSG00000147799	ENSG00000147799	HAVANA	gene	11	ARHGAP39	protein_coding	ARHGAP39; ENSG00000147799	chr8	23011.2602346873	7807
ENSG00000255456	ENSG00000255456	HAVANA	gene	1	AC084125.3	lncRNA	AC084125.3; ENSG00000255456	chr8	21.706858356934	29120
ENSG00000254533	ENSG00000254533	HAVANA	gene	1	AF186192.1	lncRNA	AF186192.1; ENSG00000254533	chr8	404.531044682037	21415
ENSG00000263612	ENSG00000263612	HAVANA	gene	1	AF186192.3	lncRNA	AF186192.3; ENSG00000263612	chr8	213.74375394085	23233
ENSG00000198169	ENSG00000198169	HAVANA	gene	9	ZNF251	protein_coding	ZNF251; ENSG00000198169	chr8	11298.5622465031	11595
ENSG00000196378	ENSG00000196378	HAVANA	gene	11	ZNF34	protein_coding	ZNF34; ENSG00000196378	chr8	5640.34926931745	13885
ENSG00000161016	ENSG00000161016	HAVANA	gene	17	RPL8	protein_coding	RPL8; ENSG00000161016	chr8	115737.954303149	329
ENSG00000197363	ENSG00000197363	HAVANA	gene	9	ZNF517	protein_coding	ZNF517; ENSG00000197363	chr8	10520.4845100112	11887
