gene_id	HVG_rank	gene_name
ENSG00000228474	2519	OST4
ENSG00000228484	9850	AL137025.1
ENSG00000228486	10498	C2orf92
ENSG00000228506	8776	AL513550.1
ENSG00000228526	9105	MIR34AHG
ENSG00000228541	10082	AC093159.1
ENSG00000228543	13047	AC003684.1
ENSG00000228549	7595	BX284668.2
ENSG00000228559	12694	AL033519.4
ENSG00000228566	9243	AC013287.1
ENSG00000228592	7970	AP000459.2
ENSG00000228624	7250	HDAC2-AS2
ENSG00000228634	10658	AL136115.1
ENSG00000228649	11330	SNHG26
ENSG00000228672	8621	PROB1
ENSG00000228716	2351	DHFR
ENSG00000228727	12341	SAPCD1
ENSG00000228737	12656	AC008781.1
ENSG00000228750	12097	LINC01672
ENSG00000228779	13634	Z69666.1
ENSG00000228786	11361	LINC00266-4P
ENSG00000228793	1707	AL033523.1
ENSG00000228817	9916	BACH1-IT2
ENSG00000228824	6908	MIR4500HG
ENSG00000228835	9219	AC012123.1
ENSG00000228839	13359	PIK3IP1-AS1
ENSG00000228843	12250	AL133410.2
ENSG00000228857	10058	AC104653.1
ENSG00000228862	6998	AC068389.1
ENSG00000228877	11130	AL669970.3
ENSG00000228878	7860	SEPTIN7-AS1
ENSG00000228906	10345	AL353804.1
ENSG00000228933	8822	AC107419.1
ENSG00000228944	13755	AC004485.1
ENSG00000228950	11706	AC023137.1
ENSG00000228956	8031	SATB1-AS1
ENSG00000228980	13823	LINC01205
ENSG00000228999	10245	AC096570.1
ENSG00000229012	11979	AC003685.1
ENSG00000229017	7511	LINC01277
ENSG00000229021	10847	AL450992.1
ENSG00000229043	5135	AC091729.3
ENSG00000229124	9966	VIM-AS1
ENSG00000229127	8856	AC007038.1
ENSG00000229140	6262	CCDC26
ENSG00000229151	11533	AC233976.1
ENSG00000229152	10600	ANKRD10-IT1
ENSG00000229205	12717	LINC00200
ENSG00000229236	11116	TTTY10
ENSG00000229275	13961	BX284656.1
ENSG00000229276	12810	REV3L-IT1
ENSG00000229278	13704	AL133353.1
ENSG00000229315	13491	MCHR2-AS1
ENSG00000229331	10634	GK-IT1
ENSG00000229334	9190	AC046143.1
ENSG00000229337	7838	AC079305.3
ENSG00000229348	13448	HYI-AS1
ENSG00000229380	11731	AC147651.2
ENSG00000229385	9272	AC010975.1
ENSG00000229388	9941	LINC01715
ENSG00000229414	11507	KCNQ1-AS1
ENSG00000229433	12135	LINC02069
ENSG00000229444	13707	AL451062.1
ENSG00000229452	10799	AC005162.1
ENSG00000229453	5823	SPINK8
ENSG00000229466	11784	LINC02627
ENSG00000229494	13719	AC012494.2
ENSG00000229539	9238	AL353194.1
ENSG00000229544	11531	NKX1-2
ENSG00000229563	13601	LINC01204
ENSG00000229582	12709	AL358074.1
ENSG00000229587	7616	AL158825.2
ENSG00000229589	11142	ACVR2B-AS1
ENSG00000229591	13801	AC006017.1
ENSG00000229613	13767	LINC01501
ENSG00000229618	11860	AC011287.1
ENSG00000229619	5448	MBNL1-AS1
ENSG00000229625	13753	AC016877.1
ENSG00000229643	13480	LINC00280
ENSG00000229649	12070	LINC02681
ENSG00000229654	7843	LINC02526
ENSG00000229664	11521	AL137186.1
ENSG00000229671	10374	LINC01150
ENSG00000229739	5039	AL096803.2
ENSG00000229740	11777	U91324.1
ENSG00000229743	9886	LINC01159
ENSG00000229791	11748	AL356259.1
ENSG00000229807	230	XIST
ENSG00000229833	6973	PET100
ENSG00000229852	5687	AC019205.1
ENSG00000229862	12249	AL121972.1
ENSG00000229891	2350	LINC01315
ENSG00000229931	11371	AL137003.1
ENSG00000229950	10166	TFAP2A-AS1
ENSG00000229956	11472	ZRANB2-AS2
ENSG00000229962	13752	AP000221.1
ENSG00000229976	11876	AL118523.1
ENSG00000229981	13220	LINC01435
ENSG00000229989	10549	MIR181A1HG
ENSG00000229999	11763	AL022238.2
ENSG00000230001	7090	AL359095.1
ENSG00000230002	8036	ALMS1-IT1
ENSG00000230010	13663	AL049646.1
ENSG00000230013	9037	CT70
ENSG00000230023	9984	LINC02800
ENSG00000230027	12191	AC092813.2
ENSG00000230051	9862	AL020994.2
ENSG00000230068	13254	CDC42-IT1
ENSG00000230082	7785	PRRT3-AS1
ENSG00000230084	2059	AC006059.1
ENSG00000230090	10761	AC108025.1
ENSG00000230091	5397	TMEM254-AS1
ENSG00000230102	7764	LINC02028
ENSG00000230105	9256	AL354793.1
ENSG00000230124	5368	ACBD6
ENSG00000230133	12348	LINC01721
ENSG00000230138	10747	LINC02812
ENSG00000230156	13343	LINC00443
ENSG00000230190	9005	AC005518.1
ENSG00000230197	12949	AC007952.3
ENSG00000230229	10823	AC010163.2
ENSG00000230257	9119	NFE4
ENSG00000230266	13318	XXYLT1-AS2
ENSG00000230303	7776	AL353743.2
ENSG00000230313	13229	HCG24
ENSG00000230314	6596	ELOVL2-AS1
ENSG00000230319	8519	AL022476.1
ENSG00000230323	11296	LINC00159
ENSG00000230325	11880	AL359921.1
ENSG00000230358	12505	SPDYE21P
ENSG00000230368	8501	FAM41C
ENSG00000230387	12903	AL118508.1
ENSG00000230417	4593	LINC00595
ENSG00000230424	8428	EMC1-AS1
ENSG00000230427	13364	AC095033.1
ENSG00000230432	12419	AC114803.1
ENSG00000230448	12721	LINC00276
ENSG00000230453	4866	ANKRD18B
ENSG00000230461	5631	PROX1-AS1
ENSG00000230479	13882	AP000695.1
ENSG00000230490	13077	AL139383.1
ENSG00000230498	12725	AL035409.1
ENSG00000230530	6878	LIMD1-AS1
ENSG00000230532	9121	AC091133.1
ENSG00000230555	6413	AL450326.1
ENSG00000230561	11549	CCDC192
ENSG00000230590	2159	FTX
ENSG00000230606	4804	AC092683.1
ENSG00000230615	3335	AL139220.2
ENSG00000230628	13602	AL160408.3
ENSG00000230630	10580	DNM3OS
ENSG00000230641	10263	USP12-AS2
ENSG00000230658	10949	KLHL7-DT
ENSG00000230667	12666	SETSIP
ENSG00000230676	12434	AL353803.2
ENSG00000230679	12909	ENO1-AS1
ENSG00000230690	9626	AC013402.1
ENSG00000230696	10896	AC011753.2
ENSG00000230699	13792	AL645608.2
ENSG00000230710	11242	LINC00332
ENSG00000230724	6965	LINC01001
ENSG00000230725	9975	AL035252.2
ENSG00000230732	7029	AC016949.1
ENSG00000230735	10805	AC093423.2
ENSG00000230749	10862	MEIS1-AS2
ENSG00000230751	4655	AC007036.2
ENSG00000230753	12985	ZNF341-AS1
ENSG00000230789	11257	ARHGAP26-IT1
ENSG00000230797	10215	YY2
ENSG00000230798	9442	FOXD3-AS1
ENSG00000230805	11873	AL132709.7
ENSG00000230815	10930	AL807757.1
ENSG00000230817	13004	LINC01362
ENSG00000230831	12991	AC007349.2
ENSG00000230876	11459	LINC00486
ENSG00000230894	13249	AL133284.1
ENSG00000230896	6854	AL604028.1
ENSG00000230910	5027	AL391807.1
ENSG00000230943	12025	LINC02541
ENSG00000230947	11901	AP000356.1
ENSG00000230991	13012	AC092625.1
ENSG00000231028	7815	LINC00271
ENSG00000231054	9843	AC093833.1
ENSG00000231074	1974	HCG18
ENSG00000231104	13802	AC022395.1
ENSG00000231105	13691	AL031728.1
ENSG00000231128	13649	AL137856.1
ENSG00000231131	13606	LNCAROD
ENSG00000231140	13475	BX005214.2
ENSG00000231154	9311	MORF4L2-AS1
ENSG00000231156	12554	AC093702.1
ENSG00000231160	5851	KLF3-AS1
ENSG00000231170	5203	AC002451.1
ENSG00000231171	13831	LINC01098
ENSG00000231187	7532	AL356056.2
ENSG00000231193	12954	AL157884.2
ENSG00000231194	12979	FARP1-AS1
ENSG00000231221	13881	LINC01593
ENSG00000231226	11259	TRIM31-AS1
ENSG00000231236	13044	AP001605.1
ENSG00000231249	10480	ITPR1-DT
ENSG00000231252	6706	AC099792.1
ENSG00000231298	12238	MANCR
ENSG00000231305	13282	AC112484.1
ENSG00000231312	10273	MAP4K3-DT
ENSG00000231327	6462	LINC01816
ENSG00000231355	13519	AP000302.1
ENSG00000231365	8907	WARS2-AS1
ENSG00000231389	2634	HLA-DPA1
ENSG00000231401	11222	AC023481.1
ENSG00000231405	10038	AL008638.1
ENSG00000231418	13822	AC005090.1
ENSG00000231419	8678	LINC00689
ENSG00000231421	11044	AC011840.1
ENSG00000231422	11937	LINC01516
ENSG00000231424	7217	BX284613.2
ENSG00000231427	3144	LINC01445
ENSG00000231440	13187	AL358176.4
ENSG00000231447	13894	AC244102.1
ENSG00000231473	9942	RB1-DT
ENSG00000231482	12866	AC105450.1
ENSG00000231496	13202	AL136369.2
ENSG00000231500	447	RPS18
ENSG00000231528	5722	FAM225A
ENSG00000231533	2714	AL391840.1
ENSG00000231563	12185	AL139288.1
ENSG00000231566	10588	LINC02595
ENSG00000231575	13051	AL139118.1
ENSG00000231607	2821	DLEU2
ENSG00000231609	4681	AC007098.1
ENSG00000231646	10093	FSIP2-AS1
ENSG00000231674	13301	LINC00410
ENSG00000231683	13644	AL033397.1
ENSG00000231690	8075	LINC00574
ENSG00000231691	7986	AL592114.3
ENSG00000231705	13829	AL451069.2
ENSG00000231711	7305	LINC00899
ENSG00000231721	2607	LINC-PINT
ENSG00000231729	13553	ARHGEF9-IT1
ENSG00000231738	8365	TSPAN19
ENSG00000231742	11009	LINC01273
ENSG00000231760	10052	AL355312.2
ENSG00000231767	4966	AL136454.1
ENSG00000231769	10826	AL035701.1
ENSG00000231770	7108	TMEM44-AS1
ENSG00000231806	10513	PCAT7
ENSG00000231829	13629	AL157834.1
ENSG00000231840	8923	AC073342.1
ENSG00000231852	13888	CYP21A2
ENSG00000231863	11137	AL139393.1
ENSG00000231880	10818	KF459542.1
ENSG00000231881	9669	AL109615.2
ENSG00000231887	6542	PRH1
ENSG00000231889	5472	TRAF3IP2-AS1
ENSG00000231890	10893	DARS-AS1
ENSG00000231896	8294	AC019185.2
ENSG00000231901	12742	AL354754.1
ENSG00000231908	9575	IDH1-AS1
ENSG00000231914	12764	LINC00387
ENSG00000231925	4076	TAPBP
ENSG00000231948	13280	HS1BP3-IT1
ENSG00000231955	11414	AC007383.3
ENSG00000231966	13454	LINC02818
ENSG00000231992	11743	AC092802.3
ENSG00000231999	3384	LRRC8C-DT
ENSG00000232002	11442	LINC01880
ENSG00000232006	9516	AC005537.1
ENSG00000232023	10865	LINC01807
ENSG00000232028	10973	AC007391.1
ENSG00000232035	9222	AL135790.1
ENSG00000232044	947	SILC1
ENSG00000232072	12413	AC004870.4
ENSG00000232079	12201	LINC01697
ENSG00000232082	13947	RPS6KA2-IT1
ENSG00000232098	6406	AC012313.1
ENSG00000232104	6211	RFX3-AS1
ENSG00000232160	7306	RAP2C-AS1
ENSG00000232184	13224	AL662889.1
ENSG00000232196	1816	MTRNR2L4
ENSG00000232233	12377	LINC02043
ENSG00000232234	6397	AL355499.1
ENSG00000232265	7962	LINC02805
ENSG00000232268	11254	OR52I1
ENSG00000232295	8731	AL589935.1
ENSG00000232306	13353	AC012485.2
ENSG00000232310	7600	AL078590.2
ENSG00000232342	11231	AC022540.1
ENSG00000232352	2810	SEMA3B-AS1
ENSG00000232377	12151	AC016910.1
ENSG00000232386	8645	AC015712.1
ENSG00000232395	13628	AL138830.2
ENSG00000232406	9868	AL121895.1
ENSG00000232412	8954	AL121601.1
ENSG00000232436	12530	AL360013.2
ENSG00000232442	7243	MHENCR
ENSG00000232445	11291	AC006329.1
ENSG00000232453	9007	LINC02777
ENSG00000232485	8925	AC098820.1
ENSG00000232490	13419	OSBPL10-AS1
ENSG00000232504	9618	ST3GAL5-AS1
ENSG00000232529	12396	AL031773.1
ENSG00000232542	12477	DPYD-IT1
ENSG00000232545	13241	AC253536.3
ENSG00000232555	13429	AC104088.1
ENSG00000232558	11838	KCND3-IT1
ENSG00000232560	1314	LINC01549
ENSG00000232591	9079	LINC02642
ENSG00000232593	5500	KANTR
ENSG00000232596	12722	LINC01646
ENSG00000232611	6666	AL683813.1
ENSG00000232613	13194	LINC02576
ENSG00000232618	10751	AL355304.1
ENSG00000232623	13638	AP000266.1
ENSG00000232624	10786	LINC01517
ENSG00000232629	12834	HLA-DQB2
ENSG00000232636	12508	AL360267.1
ENSG00000232638	12811	AL390294.1
ENSG00000232642	12686	AC008073.2
ENSG00000232645	8209	LINC01431
ENSG00000232648	10684	AC107214.1
ENSG00000232653	5808	GOLGA8N
ENSG00000232656	5643	IDI2-AS1
ENSG00000232667	13737	AC004862.1
ENSG00000232677	5197	LINC00665
ENSG00000232693	13662	AC012370.1
ENSG00000232712	8339	KIZ-AS1
ENSG00000232719	11554	AC007272.1
ENSG00000232725	10356	U52111.1
ENSG00000232732	10510	AC097717.1
ENSG00000232759	12359	AC002480.1
ENSG00000232767	11816	AC016825.1
ENSG00000232788	9300	ITGA6-AS1
ENSG00000232803	9801	SLCO4A1-AS1
ENSG00000232807	10233	AL137186.2
ENSG00000232810	12404	TNF
ENSG00000232825	10611	AL445433.2
ENSG00000232835	12354	AC107057.1
ENSG00000232838	10203	PET117
ENSG00000232876	11396	AL353596.1
ENSG00000232884	9487	AF127936.2
ENSG00000232885	13721	GPC5-AS2
ENSG00000232892	11094	AL499616.1
ENSG00000232907	10830	DLGAP4-AS1
ENSG00000232912	13861	RERE-AS1
ENSG00000232931	2223	LINC00342
ENSG00000232934	11879	AL157786.1
ENSG00000232939	13667	AL158829.1
ENSG00000232940	5295	HCG25
ENSG00000232949	11453	AC002480.2
ENSG00000232973	8505	CYP1B1-AS1
ENSG00000232995	8062	AL592435.1
ENSG00000233006	6075	MIR3936HG
ENSG00000233008	10781	LINC01725
ENSG00000233016	4700	SNHG7
ENSG00000233061	12451	TTLL7-IT1
ENSG00000233068	13061	AL391422.2
ENSG00000233098	10651	CCDC144NL-AS1
ENSG00000233099	8890	AC095030.1
ENSG00000233101	9346	HOXB-AS3
ENSG00000233117	8310	LINC00702
ENSG00000233153	13146	UBE2E2-AS1
ENSG00000233179	11874	Z82249.1
ENSG00000233183	10381	AL138889.1
ENSG00000233200	10384	LINC02634
ENSG00000233203	13927	DHCR24-DT
ENSG00000233213	12862	KCNJ6-AS1
ENSG00000233220	11418	LINC00167
ENSG00000233221	6948	AC133785.1
ENSG00000233230	8499	AC079807.1
ENSG00000233236	13328	LINC02573
ENSG00000233237	5033	LINC00472
ENSG00000233246	13236	AL513327.2
ENSG00000233258	8886	AL390786.1
ENSG00000233288	10386	AC092447.5
ENSG00000233304	9834	LINC01346
ENSG00000233330	11803	AL078581.2
ENSG00000233334	7319	FAM53B-AS1
ENSG00000233340	12729	AL139120.1
ENSG00000233355	12642	CHRM3-AS2
ENSG00000233359	12759	AC114485.1
ENSG00000233360	12539	Z83844.2
ENSG00000233392	13001	AC104809.2
ENSG00000233393	6530	AP000688.2
ENSG00000233396	6350	LINC01719
ENSG00000233407	13057	AL592182.1
ENSG00000233410	11801	LINC01222
ENSG00000233420	12502	AC002069.2
ENSG00000233421	3022	LINC01783
ENSG00000233429	9604	HOTAIRM1
ENSG00000233461	7150	AL445524.1
ENSG00000233478	7683	AL031280.1
ENSG00000233502	12157	AC104794.2
ENSG00000233521	13084	LINC01638
ENSG00000233527	7198	ZNF529-AS1
ENSG00000233535	13428	AC003035.2
ENSG00000233547	10098	AL158212.2
ENSG00000233569	13239	AL161630.1
ENSG00000233577	12780	AL022332.1
ENSG00000233589	13288	AL138789.1
ENSG00000233590	12032	LINC02640
ENSG00000233593	4120	LINC02609
ENSG00000233608	7495	TWIST2
ENSG00000233639	5796	PANTR1
ENSG00000233654	7632	AC108047.1
ENSG00000233670	7451	PIRT
ENSG00000233672	7560	RNASEH2B-AS1
ENSG00000233699	13669	TTTY18
ENSG00000233705	7669	SLC26A4-AS1
ENSG00000233723	8024	LINC01122
ENSG00000233725	7896	NRAD1
ENSG00000233756	8418	DSCAM-IT1
ENSG00000233776	11776	LINC01251
ENSG00000233797	11932	UFL1-AS1
ENSG00000233816	10916	IFNA13
ENSG00000233818	13217	AP000695.2
ENSG00000233821	13417	ENOX1-AS1
ENSG00000233822	9471	HIST1H2BN
ENSG00000233828	5081	LINC01949
ENSG00000233840	13674	PCDH9-AS4
ENSG00000233844	8046	KCNQ5-IT1
ENSG00000233850	11138	AC103563.7
ENSG00000233854	12624	POU6F2-AS2
ENSG00000233858	13566	LINC02599
ENSG00000233860	13431	AC107072.2
ENSG00000233885	7502	YEATS2-AS1
ENSG00000233894	11166	AC105271.1
ENSG00000233901	7086	LINC01503
ENSG00000233907	11060	LINC01761
ENSG00000233912	10116	AC026202.2
ENSG00000233920	9297	AL162595.2
ENSG00000233926	12677	AL591368.1
ENSG00000233928	12565	AL591501.1
ENSG00000233942	12611	AC004012.1
ENSG00000233954	8187	UQCRHL
ENSG00000233967	7352	AL359715.1
ENSG00000233981	13923	AL022396.1
ENSG00000234015	12560	LINC02530
ENSG00000234028	11180	EIF2AK3-DT
ENSG00000234104	12894	AL133465.1
ENSG00000234117	12718	AL445224.1
ENSG00000234127	2848	TRIM26
ENSG00000234139	12441	AL035420.1
ENSG00000234156	9789	AL359636.2
ENSG00000234160	13918	AL513165.1
ENSG00000234161	7439	PABPC5-AS1
ENSG00000234171	3759	RNASEH1-AS1
ENSG00000234173	8814	AL353784.1
ENSG00000234183	8060	LINC01952
ENSG00000234215	11662	CT66
ENSG00000234224	6767	TMEM229A
ENSG00000234233	10110	KCNH1-IT1
ENSG00000234261	13211	AL138720.1
ENSG00000234277	10745	LINC01641
ENSG00000234283	9419	LINC01731
ENSG00000234284	5314	ZNF879
ENSG00000234292	11047	AC123595.1
ENSG00000234293	13676	BACH1-IT3
ENSG00000234323	8120	LINC01505
ENSG00000234327	4224	AC012146.1
ENSG00000234352	13969	AC009264.1
ENSG00000234362	12245	LINC01914
ENSG00000234377	4821	OBI1-AS1
ENSG00000234380	10447	LINC01426
ENSG00000234389	13096	AC007278.1
ENSG00000234405	10106	Z69733.1
ENSG00000234418	8269	AC015983.2
ENSG00000234435	11610	LINC01432
ENSG00000234438	12724	KBTBD13
ENSG00000234456	1312	MAGI2-AS3
ENSG00000234477	11689	AC004231.1
ENSG00000234492	8314	RPL34-AS1
ENSG00000234494	9688	SP2-AS1
ENSG00000234506	10876	LINC01506
ENSG00000234509	8855	AP000253.1
ENSG00000234511	6144	C5orf58
ENSG00000234527	10815	PCDH9-AS1
ENSG00000234545	695	FAM133B
ENSG00000234546	12464	LNCTAM34A
ENSG00000234551	8922	LINC01309
ENSG00000234572	9532	LINC01800
ENSG00000234614	11585	C2CD4D-AS1
ENSG00000234636	9177	MED14OS
ENSG00000234647	11517	AL606970.3
ENSG00000234663	10770	LINC01934
ENSG00000234678	9937	ELF3-AS1
ENSG00000234684	11891	SDCBP2-AS1
ENSG00000234690	7184	EPCAM-DT
ENSG00000234693	12768	AL353653.1
ENSG00000234694	10404	AL139289.2
ENSG00000234707	11433	AC074351.1
ENSG00000234736	13706	FAM170B-AS1
ENSG00000234740	10474	AL162386.2
ENSG00000234741	395	GAS5
ENSG00000234745	95	HLA-B
ENSG00000234753	12520	FOXP4-AS1
ENSG00000234754	12952	LINC02817
ENSG00000234771	5020	SLC25A25-AS1
ENSG00000234775	11923	AC105940.2
ENSG00000234807	6178	LINC01135
ENSG00000234840	11139	LINC01239
ENSG00000234862	12877	AL035258.1
ENSG00000234883	10056	MIR155HG
ENSG00000234899	2868	SOX9-AS1
ENSG00000234912	2706	SNHG20
ENSG00000234913	5881	AC016027.2
ENSG00000234917	9735	AC098484.2
ENSG00000234936	12869	AC010883.1
ENSG00000234965	6894	SHISA8
ENSG00000235007	10766	AL161785.2
ENSG00000235010	10726	AL512622.1
ENSG00000235016	12663	SEMA3F-AS1
ENSG00000235023	9587	AP001626.1
ENSG00000235024	13889	AC097468.2
ENSG00000235033	11998	AL590999.1
ENSG00000235049	6626	LINC00940
ENSG00000235051	8466	AL357497.1
ENSG00000235072	9758	AC012074.1
ENSG00000235091	4189	BX324167.1
ENSG00000235092	9107	ID2-AS1
ENSG00000235097	12107	LINC00330
ENSG00000235098	4173	ANKRD65
ENSG00000235109	3995	ZSCAN31
ENSG00000235111	11490	Z97192.3
ENSG00000235139	13337	AC003984.1
ENSG00000235142	10928	LINC02532
ENSG00000235143	13447	AL445235.1
ENSG00000235169	5674	SMIM1
ENSG00000235180	13286	LINC00601
ENSG00000235189	7783	AL034405.1
ENSG00000235194	5711	PPP1R3E
ENSG00000235221	12671	LINC00383
ENSG00000235244	7407	DANT2
ENSG00000235245	12897	AL360181.2
ENSG00000235257	4696	ITGA9-AS1
ENSG00000235262	10425	KDM5C-IT1
ENSG00000235269	13042	LINC02331
ENSG00000235280	11283	MCF2L-AS1
ENSG00000235292	9904	AL109838.1
ENSG00000235303	12139	AL023495.1
ENSG00000235313	12050	HM13-IT1
ENSG00000235319	11096	AC012360.1
ENSG00000235357	10720	LINC01621
ENSG00000235376	12452	RPEL1
ENSG00000235381	8870	AL596202.1
ENSG00000235385	13184	LINC02154
ENSG00000235387	7227	SPAAR
ENSG00000235389	10317	AL583805.2
ENSG00000235397	11850	EPN2-AS1
ENSG00000235426	10406	AL133481.1
ENSG00000235437	4335	LINC01278
ENSG00000235445	13631	AC016027.3
ENSG00000235448	12190	LURAP1L-AS1
ENSG00000235450	13922	AC079760.1
ENSG00000235453	4472	SMIM27
ENSG00000235480	11157	AC013270.1
ENSG00000235493	13316	LINC01967
ENSG00000235501	8929	AC105942.1
ENSG00000235513	5182	AL035681.1
ENSG00000235529	8345	AGAP1-IT1
ENSG00000235530	12784	AC087294.1
ENSG00000235531	10650	MSC-AS1
ENSG00000235538	9615	AL078602.1
ENSG00000235545	9629	AC103923.1
ENSG00000235568	11069	NFAM1
ENSG00000235576	10146	LINC01871
ENSG00000235584	12711	AC008268.1
ENSG00000235586	13666	AC011247.1
ENSG00000235590	8849	GNAS-AS1
ENSG00000235597	5908	LINC01102
ENSG00000235635	13200	AC016644.1
ENSG00000235643	12282	LINC01647
ENSG00000235652	6871	AL356599.1
ENSG00000235660	12519	LINC00345
ENSG00000235726	10170	AC010148.1
ENSG00000235749	11244	AL390860.1
ENSG00000235750	6221	KIAA0040
ENSG00000235760	9779	AC138655.1
ENSG00000235770	8588	LINC00607
ENSG00000235786	11305	ZNRF3-IT1
ENSG00000235806	9313	AF241728.1
ENSG00000235813	10280	AL672032.1
ENSG00000235823	518	OLMALINC
ENSG00000235848	13570	RMDN2-AS1
ENSG00000235865	10294	GSN-AS1
ENSG00000235890	13163	TSPEAR-AS1
ENSG00000235897	8605	TM4SF19-AS1
ENSG00000235899	12578	LINC01564
ENSG00000235903	1341	CPB2-AS1
ENSG00000235904	10727	RBMS3-AS3
ENSG00000235908	9281	RHOA-IT1
ENSG00000235927	9352	NEXN-AS1
ENSG00000235954	5608	TTC28-AS1
ENSG00000235979	12610	AC004448.2
ENSG00000235989	7485	MORC2-AS1
ENSG00000235994	8500	HGC6.3
ENSG00000236008	12072	LINC01814
ENSG00000236013	9933	AL357146.1
ENSG00000236017	10392	ASMTL-AS1
ENSG00000236021	13165	AL591043.2
ENSG00000236031	13391	AL591721.1
ENSG00000236064	9541	AL109946.1
ENSG00000236078	9255	LINC01447
ENSG00000236088	9956	COX10-AS1
ENSG00000236094	11302	LINC00545
ENSG00000236095	10097	AL807757.2
ENSG00000236098	13797	AC097059.1
ENSG00000236107	11428	SCN1A-AS1
ENSG00000236109	13531	AC013402.3
ENSG00000236116	7919	AC064853.1
ENSG00000236133	13675	LINC01069
ENSG00000236197	7362	AC002429.2
ENSG00000236200	12182	KDM4A-AS1
ENSG00000236202	12397	GRM7-AS1
ENSG00000236209	12258	AC104135.1
ENSG00000236230	13180	AL356108.1
ENSG00000236240	11747	GPC5-IT1
ENSG00000236255	4609	AC009404.1
ENSG00000236279	5825	CLEC2L
ENSG00000236283	7378	AC019197.1
ENSG00000236287	5805	ZBED5
ENSG00000236289	11930	GACAT3
ENSG00000236299	13069	AC092634.4
ENSG00000236304	13472	AP001189.1
ENSG00000236305	9413	SLC12A9-AS1
ENSG00000236311	13617	TLX1NB
ENSG00000236333	8993	TRHDE-AS1
ENSG00000236334	7225	PPIAL4G
ENSG00000236337	12492	FMR1-IT1
ENSG00000236345	11781	SCAT8
ENSG00000236354	13284	LINC00437
ENSG00000236358	12790	AL355472.2
ENSG00000236394	10435	AL807752.4
ENSG00000236423	9448	LINC01134
ENSG00000236444	7735	UBE2L5
ENSG00000236447	10768	ATG10-IT1
ENSG00000236452	11262	AC123023.1
ENSG00000236463	13405	LINC00427
ENSG00000236464	11619	LINC02559
ENSG00000236466	9066	AL035670.1
ENSG00000236469	13796	AC007881.2
ENSG00000236481	11121	LINC02195
ENSG00000236494	10068	AC008080.4
ENSG00000236498	10785	AC107081.2
ENSG00000236511	12785	LINC01231
ENSG00000236548	8992	RNF217-AS1
ENSG00000236609	3284	ZNF853
ENSG00000236617	13002	AC127070.1
ENSG00000236635	13958	LINC02540
ENSG00000236641	10487	Z99916.1
ENSG00000236643	10126	AL354928.1
ENSG00000236658	9519	AL161733.1
ENSG00000236668	12074	AC006450.3
ENSG00000236671	8221	PRKG1-AS1
ENSG00000236682	4576	MAP3K2-DT
ENSG00000236700	8931	LINC01010
ENSG00000236719	12625	OVAAL
ENSG00000236723	10173	AL606760.2
ENSG00000236740	12494	AL033384.1
ENSG00000236747	11680	LINC01282
ENSG00000236751	10254	LINC01186
ENSG00000236753	6013	MKLN1-AS
ENSG00000236754	10593	AC007666.1
ENSG00000236756	9378	DNAJC9-AS1
ENSG00000236760	12860	AC019118.2
ENSG00000236761	12779	CTAGE9
ENSG00000236772	13223	AL034550.1
ENSG00000236778	7059	INTS6-AS1
ENSG00000236790	7818	LINC00299
ENSG00000236819	7999	LINC01563
ENSG00000236830	5271	CBR3-AS1
ENSG00000236833	10113	AC024560.1
ENSG00000236834	9600	LINC00421
ENSG00000236859	1679	NIFK-AS1
ENSG00000236871	10057	LINC00106
ENSG00000236882	8376	LINC01554
ENSG00000236886	13891	AC007563.2
ENSG00000236924	7928	AL162411.1
ENSG00000236948	10725	AL365255.1
ENSG00000236963	6549	LINC01141
ENSG00000236975	6951	LINC02814
ENSG00000236990	13772	AC025822.2
ENSG00000237031	13162	AC008067.1
ENSG00000237036	7606	ZEB1-AS1
ENSG00000237037	9447	NDUFA6-DT
ENSG00000237057	10806	LINC02087
ENSG00000237101	10241	AC092809.4
ENSG00000237125	7688	HAND2-AS1
ENSG00000237126	11991	AC073254.1
ENSG00000237133	11208	AC020594.1
ENSG00000237149	10870	ZNF503-AS2
ENSG00000237159	13225	CNTFR-AS1
ENSG00000237166	6725	LINC01792
ENSG00000237167	12376	AC128709.3
ENSG00000237172	6858	B3GNT9
ENSG00000237187	8119	NR2F1-AS1
ENSG00000237188	7565	AC242426.2
ENSG00000237212	12200	AL449403.1
ENSG00000237222	13877	LINC01968
ENSG00000237248	6669	LINC00987
ENSG00000237259	13679	AL049646.2
ENSG00000237267	11914	LINC01519
ENSG00000237328	12761	RAI1-AS1
ENSG00000237337	12596	AL592182.2
ENSG00000237338	12973	FTCD-AS1
ENSG00000237356	5587	AL365295.1
ENSG00000237361	12089	TUSC8
ENSG00000237378	13863	AL445989.1
ENSG00000237401	9371	LINC01304
ENSG00000237414	13422	AL365204.2
ENSG00000237419	9325	AL954642.1
ENSG00000237424	13366	FOXD2-AS1
ENSG00000237440	4265	ZNF737
ENSG00000237441	3623	RGL2
ENSG00000237453	10894	AC096536.1
ENSG00000237457	10141	LINC01351
ENSG00000237463	10506	LRRC52-AS1
