gene_name	logFC	P.Value	adj.P.Val	t	B	gene_id	chr
MMS19	0.0989503780457834	0.190073778534992	0.308115266118922	1.31527407546373	-5.86615953333864	ENSG00000155229	chr10
COX5A	-0.0599549073782502	0.190184886421653	0.308221212370141	-1.31494276053446	-6.49327916315215	ENSG00000178741	chr15
FUT8	0.113981386634507	0.190291832748319	0.30832036489308	1.31462399078199	-5.72669828882706	ENSG00000033170	chr14
WWP2	-0.113123427642138	0.19063302558137	0.308798916408196	-1.31360790207744	-5.70157138909794	ENSG00000198373	chr16
HMGCLL1	0.124610856028836	0.190758474896308	0.308927847446256	1.31323464741332	-5.7370990148891	ENSG00000146151	chr6
TNPO2	0.07825299051306	0.190838857819669	0.308983750331919	1.31299557645758	-6.15836431159486	ENSG00000105576	chr19
ACADM	-0.0930160400169697	0.190975047622948	0.309129960556415	-1.31259069793136	-5.95073055914236	ENSG00000117054	chr1
MCUR1	0.0967100160430077	0.191340568209769	0.3096472274872	1.31150510031057	-5.9297004697379	ENSG00000050393	chr6
UBE2Q1	0.0692729894803668	0.191449651840839	0.309749352654115	1.31118141960662	-6.23413920465965	ENSG00000160714	chr1
MRPS26	0.0728539197576721	0.192199656008636	0.310888135061268	1.30895964911828	-6.10078046333497	ENSG00000125901	chr20
CCZ1	-0.125756015976234	0.192412485782262	0.311157685241262	-1.30833034512546	-5.6889494394881	ENSG00000122674	chr7
ENPP5	0.094649305452104	0.192581047050372	0.311347129108556	1.30783230211419	-5.91626888683356	ENSG00000112796	chr6
PHF14	0.0823948179219389	0.192622062360763	0.311347129108556	1.30771116425576	-6.03865475427466	ENSG00000106443	chr7
CSTF3	0.12910386951305	0.193103739092778	0.312050825202217	1.30628997026718	-5.69998752400122	ENSG00000176102	chr11
GPATCH2	0.11892652171361	0.193617191534976	0.312805520232886	1.30477791003319	-5.63562570801222	ENSG00000092978	chr1
CWC15	-0.097216516576613	0.193688571162187	0.312845817290734	-1.3045679401437	-6.05062080837981	ENSG00000150316	chr11
TMEM256	-0.105235156087784	0.193760095334008	0.312867005320346	-1.3043576025161	-5.82497705871663	ENSG00000205544	chr17
CYHR1	-0.0827404375939462	0.193794569274425	0.312867005320346	-1.30425624239716	-5.97841446386684	ENSG00000187954	chr8
CACHD1	0.111618883280851	0.194623120032905	0.314099133516251	1.30182414609222	-5.78205161874872	ENSG00000158966	chr1
CEPT1	-0.11688430800996	0.194680961719899	0.314099133516251	-1.3016546460903	-5.7705935830973	ENSG00000134255	chr1
RAMAC	-0.14002393726318	0.194703952724311	0.314099133516251	-1.30158728330995	-5.59303565175852	ENSG00000169612	chr15
CDC42	0.0424527893741562	0.19474426015992	0.314099133516251	1.3014691982342	-6.5544307536177	ENSG00000070831	chr1
SNF8	-0.106600176496969	0.194891716171462	0.314261726148191	-1.30103736356334	-5.81531585625224	ENSG00000159210	chr17
PLPP1	0.0945539697281497	0.194981317106214	0.314330972324615	1.30077507932038	-5.92542132964912	ENSG00000067113	chr5
FZD3	-0.10028244292339	0.195418625192712	0.314960592804618	-1.29949624710079	-5.86019496682458	ENSG00000104290	chr8
GPRIN1	0.135283671297518	0.195634588196547	0.315233250581233	1.29886548071923	-5.68093467618656	ENSG00000169258	chr5
HINT2	0.107684463661084	0.195883174726199	0.315558332886274	1.29814006710231	-5.8377971391379	ENSG00000137133	chr9
TPRN	-0.112106468292973	0.19607631351004	0.315787427610822	-1.29757692794707	-5.7441840520395	ENSG00000176058	chr9
HMGN4	0.10322043041053	0.196163105303175	0.315787427610822	1.297324000593	-5.79966989529395	ENSG00000182952	chr6
EXOSC7	0.108349079608145	0.196166006316059	0.315787427610822	1.29731554793232	-5.77647064269923	ENSG00000075914	chr3
PSMD1	0.0577711493666477	0.196335484828891	0.315984749472584	1.29682189978394	-6.49741377353131	ENSG00000173692	chr2
TIMP2	0.044660098891935	0.196881020605101	0.316787063724997	1.29523502559705	-6.5630875717105	ENSG00000035862	chr17
DNAJC18	-0.114329833787381	0.196944856910402	0.316814111987912	-1.2950495485146	-5.80563099473499	ENSG00000170464	chr5
CSTF2T	0.13358974938642	0.19719750333723	0.317144803051543	1.29431591666267	-5.68449138589739	ENSG00000177613	chr10
RTL6	-0.121995657034706	0.197245294764079	0.317145954850979	-1.29417721849566	-5.76220263107429	ENSG00000188636	chr22
CSNK1E	-0.0895190600815763	0.197340458232886	0.31722325629085	-1.29390111312853	-5.97069842769086	ENSG00000213923	chr22
SLC25A12	-0.0784583903706331	0.197606218559694	0.317537863041993	-1.29313056147081	-5.99123205939945	ENSG00000115840	chr2
TOMM40	0.0888355028135157	0.197648884324489	0.317537863041993	1.29300692660736	-6.06573481586745	ENSG00000130204	chr19
IKBKG	0.128587038343396	0.197677571262894	0.317537863041993	1.29292381000505	-5.63205287458568	ENSG00000269335	chrX
PPP1R11	-0.0844209722317908	0.197747238469189	0.317574051386633	-1.29272199554776	-5.98598510064653	ENSG00000204619	chr6
NBEA	-0.0884929297168098	0.198037791019705	0.317898478089575	-1.29188087758791	-6.10476682480051	ENSG00000172915	chr13
RNF208	0.0879058265696351	0.198043626620446	0.317898478089575	1.29186399348698	-6.08553029194404	ENSG00000212864	chr9
TMEM14C	0.0772307847161979	0.198936334340129	0.319255379811684	1.28928543789008	-6.18033127905686	ENSG00000111843	chr6
SRRT	0.140138126013925	0.199188617638046	0.319584119320675	1.28855827231089	-5.67720007518617	ENSG00000087087	chr7
IST1	-0.0857993451708836	0.199461101409872	0.319945104809121	-1.28777364400523	-6.01477104610994	ENSG00000182149	chr16
CZIB	-0.0991614072186682	0.199620483844814	0.320124541695433	-1.28731506161887	-5.81384967628225	ENSG00000162384	chr1
PPTC7	0.112093625890754	0.19986551859548	0.320342343581931	1.28661056219157	-5.79679606637752	ENSG00000196850	chr12
PABPN1	-0.0964059591766189	0.199884581375273	0.320342343581931	-1.28655578146325	-5.93122273252726	ENSG00000100836	chr14
ENDOD1	-0.0664276703049573	0.199898947961769	0.320342343581931	-1.2865144987321	-6.27826248057701	ENSG00000149218	chr11
CACNA1A	-0.0977349640763583	0.200233981574173	0.320796582264886	-1.28555239048456	-5.896474742707	ENSG00000141837	chr19
RFNG	0.126720761250096	0.200281236136311	0.320796582264886	1.28541678604055	-5.72843212098798	ENSG00000169733	chr17
GOLGA7B	-0.118103886735389	0.20042659541945	0.320796582264886	-1.28499980216143	-5.81028451450411	ENSG00000155265	chr10
TADA3	-0.0813495834449096	0.200441559300834	0.320796582264886	-1.28495688876675	-6.0489035941268	ENSG00000171148	chr3
RBM3	-0.0797303191344208	0.200452195687388	0.320796582264886	-1.28492638718831	-6.12406283049247	ENSG00000102317	chrX
IFT46	0.101248919633226	0.200468103211395	0.320796582264886	1.28488077198376	-5.74958691108266	ENSG00000118096	chr11
HNRNPA0	-0.0634506428234722	0.200524906934457	0.320811279510196	-1.28471790768989	-6.26864642118968	ENSG00000177733	chr5
PRMT1	0.0713288453052012	0.200585260784692	0.320831648125943	1.28454490187767	-6.22103050325004	ENSG00000126457	chr19
CDK16	0.0911950013659046	0.200737498519469	0.320977049263928	1.28410867873804	-5.96146756113781	ENSG00000102225	chrX
ERP29	0.0610072520848037	0.200771454000029	0.320977049263928	1.28401141565579	-6.35267434578255	ENSG00000089248	chr12
THOP1	0.0896722083456503	0.201031113686564	0.321264185928929	1.28326803862239	-6.01414347477754	ENSG00000172009	chr19
EXOC5	0.0740502005819925	0.201046431330914	0.321264185928929	1.28322420796532	-6.12858038560706	ENSG00000070367	chr14
UBE2H	-0.0805613068476916	0.201129318869277	0.321320422390875	-1.28298707210791	-6.05360304386401	ENSG00000186591	chr7
ERO1A	0.0832324823303088	0.201265876894188	0.321462354821277	1.2825965451951	-6.07411645382229	ENSG00000197930	chr14
EHBP1	0.0770623117313996	0.201421305919039	0.321634353632749	1.28215228829147	-6.04824555273395	ENSG00000115504	chr2
DTX3	-0.0969438219761409	0.201681773111476	0.321973958637917	-1.28140836961756	-5.89939979382167	ENSG00000178498	chr12
TCFL5	-0.131929524779784	0.203300550755522	0.324481357602453	-1.27680075011192	-5.68080635075199	ENSG00000101190	chr20
NDUFC1	-0.073976619246058	0.203392644762774	0.324551456126672	-1.2765394289333	-6.37465861524862	ENSG00000109390	chr4
TSPYL5	0.086451454405851	0.203512450575905	0.324665730411998	1.27619960413598	-6.04245573154764	ENSG00000180543	chr8
CHMP1A	0.086034993905062	0.20363766541035	0.324720466876339	1.2758445937454	-6.06523458590572	ENSG00000131165	chr16
ZNF703	0.117804017097614	0.203679723161188	0.324720466876339	1.27572538712121	-5.74062856859867	ENSG00000183779	chr8
CYP26B1	-0.15783694146366	0.203691360103816	0.324720466876339	-1.27569240707775	-5.62705144603364	ENSG00000003137	chr2
UBB	0.0416082221790379	0.204139200427081	0.325357415017091	1.2754976670458	-7.19735656905227	ENSG00000170315	chr17
DNAJB14	0.0665700822062094	0.204392271179479	0.325683711195873	1.27370851233438	-6.29846295099397	ENSG00000164031	chr4
RNF157	-0.0952149983286326	0.204846885943381	0.32633092234584	-1.27242441382665	-6.00246814843049	ENSG00000141576	chr17
MRPL49	0.12538844600479	0.205150283093672	0.326698043161966	1.27156860453801	-5.69557484684208	ENSG00000149792	chr11
TCEAL8	-0.086690202760102	0.205175905593219	0.326698043161966	-1.27149637221614	-6.02322579714711	ENSG00000180964	chrX
MAN2B2	-0.101002590877529	0.205251925773419	0.326698043161966	-1.27128210282291	-5.75521334975622	ENSG00000013288	chr4
UBAP1	-0.100799049279615	0.205271310183257	0.326698043161966	-1.27122747550909	-5.85818929794418	ENSG00000165006	chr9
APTX	0.104489165561427	0.205630455153515	0.327071906654867	1.27021605022858	-5.8091987706563	ENSG00000137074	chr9
TRMT10C	0.0990267309117954	0.205674337914048	0.327071906654867	1.27009255621016	-5.90221806201889	ENSG00000174173	chr3
ECSIT	-0.100738322055257	0.205697598473169	0.327071906654867	-1.27002710462103	-5.87200305647519	ENSG00000130159	chr19
ACTR1B	0.0767021932973764	0.205700410939093	0.327071906654867	1.27001919114759	-6.07295836945797	ENSG00000115073	chr2
FBXL15	0.0687231886061284	0.205893339585962	0.327301422555598	1.26947653430789	-6.14962325010658	ENSG00000107872	chr10
MRPL18	0.0937983238424014	0.206152404620278	0.327635940062942	1.26874843898455	-5.97689517647595	ENSG00000112110	chr6
KIF1BP	0.0911506183104729	0.206249687006829	0.327713240887974	1.26847520250406	-5.99884807681856	ENSG00000198954	chr10
EEA1	0.0752457890478206	0.206785937430123	0.328487823736558	1.26697073029687	-6.14114588484438	ENSG00000102189	chr12
ATP9A	0.0597259645284769	0.20702133169225	0.328784231874279	1.26631122402668	-6.5437001986865	ENSG00000054793	chr20
CRELD1	0.0762653816542391	0.207250154461335	0.329070066133871	1.26567065493595	-6.14609124069655	ENSG00000163703	chr3
TTC39B	-0.117449558026419	0.207644268257437	0.329618151567001	-1.26456858021121	-5.83348492612498	ENSG00000155158	chr9
EBLN3P	0.110838505210932	0.207779189672863	0.329754629169866	1.26419164609935	-5.78310192109331	ENSG00000281649	chr9
SEZ6L2	-0.0518444159895228	0.207946535434593	0.329887484008607	-1.26372437568661	-6.61016619172194	ENSG00000174938	chr16
CDC42BPA	-0.0771222743367099	0.207960834879702	0.329887484008607	-1.26368446088134	-6.15258658855186	ENSG00000143776	chr1
MLX	0.129254672988862	0.208068400330309	0.329980417378836	1.26338427199353	-5.71608726242398	ENSG00000108788	chr17
DPF1	0.117652276189442	0.208429241617689	0.330474888392179	1.26237808002829	-5.72572367791073	ENSG00000011332	chr19
KDSR	-0.0707136788460634	0.208479216020267	0.330476347842008	-1.26223882874203	-6.10930012327122	ENSG00000119537	chr18
PHKG2	0.106547827913932	0.208702886576611	0.330753080890761	1.26161588016096	-5.78338657804047	ENSG00000156873	chr16
UTP11	-0.106896006785211	0.209280474423846	0.331590441249635	-1.26000948366138	-5.82536315074137	ENSG00000183520	chr1
MACO1	-0.121077654323532	0.209391477243112	0.331688309942827	-1.2597011319275	-5.72439072216314	ENSG00000204178	chr1
NSD3	-0.0863923169367213	0.209556909773141	0.331872332191268	-1.25924180280443	-6.1097358022262	ENSG00000147548	chr8
GSR	0.0837098190806129	0.209929741172566	0.332384645424108	1.25820759336514	-6.08921763509109	ENSG00000104687	chr8
SCN3A	0.0729959935146072	0.210267397273289	0.332787758859577	1.2572721140942	-6.34281228961503	ENSG00000153253	chr2
DSTYK	-0.0887720635968963	0.210283136331486	0.332787758859577	-1.25722853563987	-6.06420306907764	ENSG00000133059	chr1
H2AFY	0.0662099537956493	0.210423868777689	0.332884951210136	1.25683898004048	-6.27606983064256	ENSG00000113648	chr5
GSPT2	0.104629021077316	0.210443373490273	0.332884951210136	1.25678500486068	-5.84162606360061	ENSG00000189369	chrX
CHORDC1	0.0935440362174189	0.210759035058075	0.333306013893486	1.25591198504844	-5.94571007127917	ENSG00000110172	chr11
NDUFB11	-0.0807399649468525	0.210888335938781	0.333432226993562	-1.25555465514317	-6.32327106615012	ENSG00000147123	chrX
FOCAD	0.111928534220271	0.211284055609675	0.333979512586199	1.25446205438218	-5.85607600062829	ENSG00000188352	chr9
UBA3	-0.0827272486697064	0.211461736149098	0.334181964915898	-1.25397195528883	-5.99738522541614	ENSG00000144744	chr3
RNF10	0.0787390956727059	0.211560028255106	0.334258890796118	1.25370096353686	-6.08418072933237	ENSG00000022840	chr12
PDHX	0.0782217110113708	0.211768003566418	0.334483529175449	1.2531278770704	-6.11073518440401	ENSG00000110435	chr11
GIT1	0.0862935623148333	0.211899435899543	0.334483529175449	1.25276592011046	-6.12188232443432	ENSG00000108262	chr17
NDUFA8	-0.069597170135701	0.211905474513264	0.334483529175449	-1.25274929405249	-6.28572414667997	ENSG00000119421	chr9
MTHFS	0.109566485998042	0.211927430856132	0.334483529175449	1.25268884477096	-5.74881330592345	ENSG00000136371	chr15
PHC2	0.0992138635546684	0.211950450653109	0.334483529175449	1.25262547253198	-5.9860698127937	ENSG00000134686	chr1
DDHD1	-0.108276965576234	0.212363404351409	0.334885719397003	-1.25148948449405	-5.76752011680287	ENSG00000100523	chr14
TMEM151A	0.0764842112726241	0.212367481333034	0.334885719397003	1.25147827721203	-6.26729944457074	ENSG00000179292	chr11
MRPS18B	-0.0939169824812627	0.212377212208665	0.334885719397003	-1.25145152848087	-5.90091877813127	ENSG00000204568	chr6
MED24	0.0982021912457984	0.212404138189609	0.334885719397003	1.25137751761225	-5.97240529822099	ENSG00000008838	chr17
PWWP3A	-0.0758546327686549	0.212488889906388	0.334940957253003	-1.25114460697151	-6.12294505167672	ENSG00000160953	chr19
LCMT1	0.0683528447884605	0.212804551574719	0.335281875276291	1.25027771530699	-6.17505800683986	ENSG00000205629	chr16
NKIRAS1	0.085676270442999	0.212804705162746	0.335281875276291	1.250277293741	-6.03854975024254	ENSG00000197885	chr3
L3MBTL2	-0.110946184227363	0.213035191427325	0.335566538378745	-1.24964490811433	-5.83531011281541	ENSG00000100395	chr22
PNCK	-0.0831952457489997	0.213117543474354	0.335617786439159	-1.24941907940338	-6.0520788799286	ENSG00000130822	chrX
ZNF428	-0.0792874891805964	0.213255434511771	0.335756452981024	-1.24904109186634	-6.08210158894178	ENSG00000131116	chr19
MGMT	-0.141084158565683	0.213307136343789	0.335759387277595	-1.24889941241972	-5.64875717335713	ENSG00000170430	chr10
EMC7	-0.0738907172743195	0.213473565915095	0.335942866986684	-1.2484435121427	-6.20602551096533	ENSG00000134153	chr15
PPP1R37	0.133977820021109	0.214208218517848	0.336892719713508	1.2464341636572	-5.66500608780169	ENSG00000104866	chr19
NDUFV3	-0.070610651455274	0.214209084827527	0.336892719713508	-1.2464317971742	-6.26393799965703	ENSG00000160194	chr21
GCN1	-0.126726575268676	0.214228979641227	0.336892719713508	-1.24637745277448	-5.71323483532143	ENSG00000089154	chr12
C5orf24	-0.0971325691609568	0.214277171437195	0.336892719713508	-1.24624582793603	-5.88767458896813	ENSG00000181904	chr5
SUZ12	-0.108486998737018	0.215112951851681	0.338127848022579	-1.24396650074695	-5.79299863638129	ENSG00000178691	chr17
CMTR1	-0.107647585014937	0.215451784427613	0.338581448959372	-1.24304427505423	-5.7832039163117	ENSG00000137200	chr6
PARK7	-0.0535290631229053	0.215572090749358	0.338691505452059	-1.24271708188274	-6.60800922826808	ENSG00000116288	chr1
TSPYL1	0.0425344159353092	0.215661358180976	0.338752755902362	1.24247438986554	-6.71932867074823	ENSG00000189241	chr6
TMED7	0.0775925407066813	0.215717797639004	0.338759729667528	1.24232098514103	-6.2097792075652	ENSG00000134970	chr5
MAX	-0.113884479459656	0.215766364851323	0.338759729667528	-1.24218900082804	-5.85095827496285	ENSG00000125952	chr14
CBX1	-0.0775847312902895	0.215941349644023	0.338955468907685	-1.24171364795913	-6.11424026432973	ENSG00000108468	chr17
PIAS1	-0.100068007800694	0.216114722252542	0.33914858695909	-1.24124295038399	-5.90910011313685	ENSG00000033800	chr15
USP25	0.118123992127617	0.21620290639921	0.339157820783484	1.24100364019974	-5.7667359577891	ENSG00000155313	chr21
GKAP1	-0.116551409158349	0.216229709169201	0.339157820783484	-1.24093091808448	-5.75094216841952	ENSG00000165113	chr9
MTX3	0.11585226375374	0.216271633974447	0.339157820783484	1.24081717951003	-5.82148948693924	ENSG00000177034	chr5
FAHD1	0.0942790895313426	0.216510926283106	0.339454063385917	1.2401683051547	-5.96741374047357	ENSG00000180185	chr16
SSR1	-0.0642804852463925	0.21673113175514	0.339720250031265	-1.23957164705864	-6.28614078621047	ENSG00000124783	chr6
AC093323.1	0.0812159225965292	0.216990342588618	0.340027269846617	1.2388698652481	-6.089634294668	ENSG00000170846	chr4
ME2	0.0755191156967801	0.217027944239343	0.340027269846617	1.23876811386639	-6.1674923486481	ENSG00000082212	chr18
TSPOAP1	-0.134733247189291	0.217205717199972	0.340158913659979	-1.23828722707418	-5.64277342023831	ENSG00000005379	chr17
MOSMO	-0.0917631743232352	0.217226245812493	0.340158913659979	-1.23823171430167	-5.94328620888879	ENSG00000185716	chr16
SFXN1	0.0778291376703555	0.217263441513862	0.340158913659979	1.23813114064815	-6.16839176225409	ENSG00000164466	chr5
HIKESHI	0.091310597348798	0.217356743401424	0.340225924789822	1.23787891611292	-6.00040865053762	ENSG00000149196	chr11
DOCK9	0.0919933600074243	0.217623944439776	0.340380849878699	1.23715702120781	-6.05782028079468	ENSG00000088387	chr13
LSM14B	0.0850406506419636	0.217647030823526	0.340380849878699	1.2370946790757	-5.97316134576772	ENSG00000149657	chr20
HMGCL	0.112272126959668	0.217657215442311	0.340380849878699	1.2370671782044	-5.79125752335062	ENSG00000117305	chr1
PPP1CB	-0.0495389083067392	0.217657815240825	0.340380849878699	-1.23706555863613	-6.48145558002454	ENSG00000213639	chr2
PDE4A	-0.116229138749927	0.218058826183572	0.340928826177472	-1.23598347735858	-5.79110753455551	ENSG00000065989	chr19
ASIC2	0.110014164540858	0.218133623611743	0.340966640898448	1.23578180484116	-5.76506870466909	ENSG00000108684	chr17
